TrueCount,HandsPlayed,TotalPayout,EV,StdError,HandsPlayedPct
-43.0,3,-5.0,-1.666667,0.272166,0.0
-42.5,1,-2.0,-2.0,0.0,0.0
-41.0,2,-3.0,-1.5,0.353553,0.0
-40.5,1,-2.0,-2.0,0.0,0.0
-40.0,5,-4.0,-0.8,0.178885,0.0
-39.5,1,-1.0,-1.0,0.0,0.0
-39.0,14,-3.0,-0.214286,0.337738,1e-06
-38.5,4,-6.0,-1.5,0.25,0.0
-38.0,13,6.0,0.461538,0.300205,1e-06
-37.5,21,-9.0,-0.428571,0.290214,1e-06
-37.0,22,-5.0,-0.227273,0.239936,1e-06
-36.5,18,-5.5,-0.305556,0.258016,1e-06
-36.0,46,9.5,0.206522,0.168794,2e-06
-35.5,52,-18.0,-0.346154,0.160631,2e-06
-35.0,96,-5.5,-0.057292,0.125405,4e-06
-34.5,80,-22.0,-0.275,0.140284,4e-06
-34.0,138,-37.5,-0.271739,0.096966,6e-06
-33.5,171,-43.0,-0.251462,0.092499,8e-06
-33.0,272,-58.0,-0.213235,0.073771,1.2e-05
-32.5,380,-33.0,-0.086842,0.062365,1.7e-05
-32.0,423,-83.0,-0.196217,0.05923,1.9e-05
-31.5,550,-100.5,-0.182727,0.052802,2.5e-05
-31.0,909,-157.0,-0.172717,0.040374,4.1e-05
-30.5,1059,-163.5,-0.154391,0.036377,4.8e-05
-30.0,1400,-147.5,-0.105357,0.03266,6.3e-05
-29.5,2126,-234.0,-0.110066,0.026404,9.6e-05
-29.0,2486,-469.0,-0.188656,0.024083,0.000112
-28.5,3014,-426.0,-0.14134,0.022044,0.000136
-28.0,4379,-616.0,-0.140671,0.018188,0.000198
-27.5,5793,-707.5,-0.12213,0.015878,0.000262
-27.0,7216,-742.5,-0.102896,0.014207,0.000326
-26.5,11691,-1234.5,-0.105594,0.011076,0.000528
-26.0,7568,-746.0,-0.098573,0.013801,0.000342
-25.5,18105,-2190.5,-0.120989,0.008908,0.000818
-25.0,19811,-2242.0,-0.113169,0.008522,0.000895
-24.5,25453,-2442.0,-0.095942,0.007528,0.00115
-24.0,32094,-3595.0,-0.112015,0.006656,0.00145
-23.5,37394,-3788.5,-0.101313,0.006167,0.00169
-23.0,56873,-5393.5,-0.094834,0.005006,0.00257
-22.5,60218,-5333.5,-0.08857,0.004844,0.002721
-22.0,77648,-6950.0,-0.089506,0.004262,0.003509
-21.5,98260,-8391.0,-0.085396,0.003789,0.004441
-21.0,127657,-11837.0,-0.092725,0.003319,0.005769
-20.5,149927,-12882.0,-0.085922,0.003047,0.006776
-20.0,177334,-13978.5,-0.078826,0.002809,0.008014
-19.5,239242,-18671.0,-0.078042,0.002416,0.010812
-19.0,280353,-21994.5,-0.078453,0.00223,0.01267
-18.5,345227,-24792.5,-0.071815,0.002008,0.015602
-18.0,416954,-30094.0,-0.072176,0.001821,0.018843
-17.5,511399,-34375.5,-0.067219,0.001643,0.023111
-17.0,612104,-40183.0,-0.065647,0.001499,0.027663
-16.5,799960,-50790.5,-0.063491,0.00131,0.036152
-16.0,861936,-52413.5,-0.060809,0.001261,0.038953
-15.5,1050988,-62530.5,-0.059497,0.00114,0.047497
-15.0,1344147,-75541.0,-0.0562,0.001007,0.060746
-14.5,1524918,-81764.0,-0.053619,0.000943,0.068915
-14.0,1847350,-98925.5,-0.05355,0.000856,0.083487
-13.5,2222799,-113089.0,-0.050877,0.00078,0.100454
-13.0,2564106,-127423.0,-0.049695,0.000725,0.115879
-12.5,3156595,-148210.5,-0.046953,0.000653,0.142655
-12.0,3691778,-169503.5,-0.045914,0.000603,0.166841
-11.5,4318222,-187977.5,-0.043531,0.000557,0.195152
-11.0,5180192,-211360.0,-0.040802,0.000508,0.234107
-10.5,6126938,-237290.0,-0.038729,0.000466,0.276892
-10.0,7226898,-269838.5,-0.037338,0.000429,0.326603
-9.5,8095905,-291823.5,-0.036046,0.000405,0.365875
-9.0,9981426,-335693.5,-0.033632,0.000364,0.451087
-8.5,11501456,-361160.0,-0.031401,0.000338,0.519781
-8.0,13598618,-410761.5,-0.030206,0.000311,0.614557
-7.5,15741737,-445427.5,-0.028296,0.000289,0.711411
-7.0,18632672,-496134.5,-0.026627,0.000265,0.84206
-6.5,22067770,-560025.5,-0.025378,0.000243,0.997301
-6.0,25246442,-596157.5,-0.023614,0.000227,1.140953
-5.5,30019915,-646634.5,-0.02154,0.000208,1.356679
-5.0,35344052,-701464.5,-0.019847,0.000191,1.597291
-4.5,41245344,-753683.5,-0.018273,0.000177,1.863986
-4.0,48549319,-824305.5,-0.016979,0.000163,2.194072
-3.5,57225374,-887657.0,-0.015512,0.00015,2.586166
-3.0,67051946,-955058.5,-0.014244,0.000138,3.030254
-2.5,79921080,-992137.5,-0.012414,0.000127,3.611844
-2.0,94361272,-1041031.0,-0.011032,0.000116,4.264435
-1.5,110729698,-1084961.5,-0.009798,0.000107,5.004167
-1.0,131781884,-1094091.5,-0.008302,9.8e-05,5.955571
-0.5,154092831,-1062578.5,-0.006896,9.1e-05,6.963862
0.0,215700300,-1228713.0,-0.005696,7.7e-05,9.748066
0.5,147566457,-556615.5,-0.003772,9.3e-05,6.668918
1.0,125817008,-336723.5,-0.002676,0.0001,5.686003
1.5,106363834,-115757.0,-0.001088,0.000109,4.806862
2.0,90325969,50166.5,0.000555,0.000118,4.082069
2.5,76415203,150869.0,0.001974,0.000128,3.453405
3.0,64152573,220050.0,0.00343,0.00014,2.899224
3.5,54710805,278200.0,0.005086,0.000151,2.472526
4.0,46373754,330838.5,0.007146,0.000164,2.095752
4.5,39343984,377824.5,0.009674,0.000178,1.778058
5.0,33829564,459608.0,0.013806,0.000192,1.528847
5.5,28737658,523570.5,0.018751,0.000209,1.298731
6.0,24187092,544070.0,0.023409,0.000228,1.093079
6.5,21139280,546962.5,0.027099,0.000244,0.95534
7.0,17843101,513167.0,0.030203,0.000265,0.806377
7.5,15065165,467496.0,0.0327,0.000288,0.680835
8.0,13007647,435688.5,0.035294,0.000309,0.58785
8.5,11005889,384806.0,0.036897,0.000336,0.497385
9.0,9575946,350981.5,0.038677,0.000359,0.432762
9.5,7764493,300785.5,0.040847,0.000398,0.350898
10.0,6927150,285325.5,0.043446,0.000421,0.313056
10.5,5864569,248744.5,0.044742,0.000457,0.265035
11.0,4960742,220881.5,0.046962,0.000496,0.224189
11.5,4137620,190726.5,0.048688,0.000543,0.18699
12.0,3532292,169057.5,0.050451,0.000586,0.159634
12.5,3023072,148998.5,0.051923,0.000633,0.136621
13.0,2457286,125089.5,0.05366,0.000701,0.111051
13.5,2126824,109956.5,0.054438,0.000752,0.096117
14.0,1772439,96637.0,0.057549,0.000823,0.080101
14.5,1462101,83132.0,0.059896,0.000905,0.066076
15.0,1285392,73883.5,0.060607,0.000964,0.05809
15.5,1010463,60211.0,0.062831,0.001086,0.045665
16.0,827183,51264.0,0.065411,0.001198,0.037383
16.5,769975,49263.5,0.067469,0.001241,0.034797
17.0,587610,37876.5,0.067989,0.001419,0.026556
17.5,492004,32762.0,0.070378,0.001547,0.022235
18.0,400756,26577.0,0.069939,0.001714,0.018111
18.5,331177,22586.5,0.072206,0.001881,0.014967
19.0,270897,19717.0,0.076818,0.002076,0.012243
19.5,231472,16143.5,0.073311,0.002246,0.010461
20.0,171458,12931.5,0.079547,0.002602,0.007749
20.5,145703,11261.5,0.081341,0.002822,0.006585
21.0,125022,9086.0,0.076622,0.003037,0.00565
21.5,95003,7032.0,0.078346,0.00348,0.004293
22.0,76129,6658.5,0.092224,0.00388,0.00344
22.5,59338,4932.5,0.087573,0.004395,0.002682
23.0,55543,4971.5,0.094104,0.004544,0.00251
23.5,36829,3092.5,0.088162,0.005547,0.001664
24.0,31945,2937.5,0.096741,0.00597,0.001444
24.5,25412,2272.0,0.093441,0.006724,0.001148
25.0,19962,1727.0,0.091234,0.007518,0.000902
25.5,17884,1594.0,0.093001,0.007956,0.000808
26.0,7616,743.0,0.103197,0.012185,0.000344
26.5,11731,961.5,0.085554,0.009762,0.00053
27.0,7267,661.5,0.096121,0.012424,0.000328
27.5,5732,505.5,0.092304,0.013936,0.000259
28.0,4413,324.0,0.078166,0.015666,0.000199
28.5,3184,295.5,0.096352,0.018543,0.000144
29.0,2753,260.0,0.097754,0.019891,0.000124
29.5,2274,215.5,0.100472,0.021815,0.000103
30.0,1470,146.0,0.106942,0.027495,6.6e-05
30.5,1196,188.5,0.167571,0.030147,5.4e-05
31.0,986,148.0,0.157561,0.033138,4.5e-05
31.5,652,44.5,0.072203,0.040911,2.9e-05
32.0,429,72.5,0.172912,0.052876,1.9e-05
32.5,417,26.0,0.070692,0.051825,1.9e-05
33.0,309,42.0,0.147014,0.058518,1.4e-05
33.5,172,37.5,0.226994,0.078626,8e-06
34.0,167,-3.5,-0.02446,0.084096,8e-06
34.5,115,12.5,0.129065,0.094875,5e-06
35.0,80,-2.0,-0.037177,0.117977,4e-06
35.5,68,11.0,0.173097,0.115648,3e-06
36.0,54,3.5,0.06785,0.14389,2e-06
36.5,26,-3.0,-0.121795,0.216263,1e-06
