table_min,table_max,bankroll,kelly,num_replays,mean_end_bankroll,median_end_bankroll,mean_end_profit,p025_bankroll,p975_bankroll,prob_finish_down,prob_lose_25pct,prob_lose_50pct,prob_double,prob_ruin,mean_max_drawdown,median_max_drawdown,p95_max_drawdown,p99_max_drawdown,rtp,mean_total_wagered,mean_shoes_used,mean_hands_used
5.0,500.0,200.0,0.25,8000,79.46,80.0,-120.54,-675.0,840.0624999999991,0.62075,0.5735,0.519875,0.19775,0.421375,106.9146875,105.0,132.5,145.0,0.9950981450539,24590.6909375,100.0,4305.030875
5.0,500.0,200.0,0.5,8000,72.8253125,75.0,-127.1746875,-687.5,830.0,0.6295,0.5755,0.526125,0.198,0.428875,106.74,105.0,132.5,145.0,0.994828442012226,24591.175,100.0,4305.183125
5.0,500.0,200.0,0.75,8000,78.6371875,80.0,-121.3628125,-672.5625,807.5,0.624875,0.57475,0.519875,0.20125,0.423375,106.443125,105.0,130.0,142.5,0.9950644879742256,24589.710625,100.0,4305.29525
5.0,500.0,200.0,1.0,8000,75.6934375,75.0,-124.3065625,-682.5,815.0,0.62975,0.577125,0.524375,0.203375,0.4245,107.9265625,105.0,132.5,150.0,0.9949626102209594,24676.780625,100.0,4305.299
5.0,500.0,200.0,1.25,8000,85.795625,81.25,-114.204375,-652.5,835.0624999999991,0.616125,0.5635,0.516125,0.205375,0.41925,109.3475,107.5,137.5,155.0,0.9953965417945846,24808.3875,100.0,4305.10525
5.0,500.0,200.0,1.5,8000,86.5975,87.5,-113.4025,-690.0,860.0,0.61225,0.56375,0.510625,0.211875,0.414625,113.1834375,110.0,145.0,170.0,0.9954718365121452,25043.8175,100.0,4305.351125
5.0,500.0,200.0,2.0,8000,105.86875,102.5,-94.13125,-692.5,907.5,0.595375,0.545875,0.497375,0.235625,0.400125,126.02375,120.0,175.0,212.5,0.9963441557989187,25748.156875,100.0,4305.34825
5.0,500.0,200.0,2.5,8000,124.8409375,125.0,-75.1590625,-735.0,955.0624999999991,0.570375,0.52225,0.474,0.26275,0.388625,143.4946875,135.0,212.5,255.0,0.9971582457256032,26448.1215625,100.0,4305.219375
5.0,500.0,200.0,3.0,8000,130.89875,132.5,-69.10125,-772.5,1030.0,0.553,0.512375,0.469375,0.276875,0.392875,163.13,155.0,245.0,300.0,0.9974740333740273,27356.3590625,100.0,4305.17775
5.0,500.0,200.0,4.0,8000,184.283125,182.5,-15.716875,-845.0,1212.5,0.512875,0.475,0.435375,0.34375,0.36375,208.2721875,197.5,317.5,400.0,0.9994634237062637,29291.035,100.0,4305.387625
