Strategy,Decks,Penetration,DealerRule,DAS,RAS,Surrender,BlackjackPayout,Iterations,RTP,HouseEdge%,AvgWallet,AvgMoneyBet,NetPer1000,Duration_s
NoStrategy,8,0.8,S17,DAS,NoRAS,NoSurrender,3to2,150000000,0.995993,0.4007,999.72,69.53,-4.01,4465
HiLoStrategy,8,0.80,S17,DAS,NoRAS,NoSurrender,3to2,150000000,0.997168,0.2832,999.80,69.99,-2.83,5018
MentorStrategy,8,0.80,S17,DAS,NoRAS,NoSurrender,3to2,150000000,0.995923,0.4077,999.72,69.87,-4.08,5288
OmegaIIStrategy,8,0.80,S17,DAS,NoRAS,NoSurrender,3to2,150000000,0.996070,0.3930,999.73,69.61,-3.93,5570
RPCStrategy,8,0.80,S17,DAS,NoRAS,NoSurrender,3to2,150000000,0.997191,0.2809,999.80,69.94,-2.81,5642
RAPCStrategy,8,0.80,S17,DAS,NoRAS,NoSurrender,3to2,150000000,0.997010,0.2990,999.79,69.91,-2.99,5681
WongHalvesStrategy,8,0.80,S17,DAS,NoRAS,NoSurrender,3to2,150000000,0.994964,0.5036,999.65,69.98,-5.04,5739
ZenCountStrategy,8,0.80,S17,DAS,NoRAS,NoSurrender,3to2,150000000,0.997433,0.2567,999.82,69.97,-2.57,5750
R14Strategy,8,0.80,S17,DAS,NoRAS,NoSurrender,3to2,150000000,0.995638,0.4362,999.69,70.63,-4.36,6051
