TrueCount,H17-2deck-30pen,H17-2deck-35pen,H17-2deck-40pen,H17-2deck-45pen,H17-2deck-50pen,H17-2deck-55pen,H17-2deck-60pen,H17-2deck-65pen,H17-2deck-70pen,H17-2deck-75pen,H17-2deck-80pen,H17-6deck-30pen,H17-6deck-35pen,H17-6deck-40pen,H17-6deck-45pen,H17-6deck-50pen,H17-6deck-55pen,H17-6deck-60pen,H17-6deck-65pen,H17-6deck-70pen,H17-6deck-75pen,H17-6deck-80pen,H17-8deck-30pen,H17-8deck-35pen,H17-8deck-40pen,H17-8deck-45pen,H17-8deck-50pen,H17-8deck-55pen,H17-8deck-60pen,H17-8deck-65pen,H17-8deck-70pen,H17-8deck-75pen,H17-8deck-80pen,S17-2deck-30pen,S17-2deck-35pen,S17-2deck-40pen,S17-2deck-45pen,S17-2deck-50pen,S17-2deck-55pen,S17-2deck-60pen,S17-2deck-65pen,S17-2deck-70pen,S17-2deck-75pen,S17-2deck-80pen,S17-6deck-30pen,S17-6deck-35pen,S17-6deck-40pen,S17-6deck-45pen,S17-6deck-50pen,S17-6deck-55pen,S17-6deck-60pen,S17-6deck-65pen,S17-6deck-70pen,S17-6deck-75pen,S17-6deck-80pen,S17-8deck-30pen,S17-8deck-35pen,S17-8deck-40pen,S17-8deck-45pen,S17-8deck-50pen,S17-8deck-55pen,S17-8deck-60pen,S17-8deck-65pen,S17-8deck-70pen,S17-8deck-75pen,S17-8deck-80pen
-7.0,2081,2265,2330,2263,2333,2347,2288,2352,2415,2426,2348,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2063,2299,2371,2292,2440,2411,2318,2339,2442,2441,2378,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-6.5,4442,4878,4971,4955,4862,4945,5095,4976,5021,4974,5158,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4514,4861,5028,4901,5069,5123,5040,5141,5106,5144,5012,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-6.0,9437,10519,10621,10688,10996,10812,10709,10716,10794,10797,10995,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9431,10661,10623,10769,10981,10735,10776,10638,10683,11137,10912,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-5.5,22856,23339,24093,23759,24011,23668,23877,23770,24102,23961,24005,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22736,23508,23945,23948,24138,23954,23989,23964,23922,24187,24101,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-5.0,50500,52497,53278,53482,53355,53337,53328,53290,53487,53247,53541,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50680,53267,53456,53690,53440,53814,53320,53430,53830,53730,53420,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-4.5,104911,110566,110919,111109,111438,110857,111204,110527,111314,111676,111492,1,2,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,105241,109612,110593,111588,110926,111747,111923,111389,111012,111792,110633,2,1,1,0,0,0,3,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0
-4.0,249201,253319,255006,256569,256737,255644,256130,255606,256493,255341,255945,2,10,5,5,5,2,4,3,1,6,3,0,0,0,0,0,0,0,0,0,0,0,250919,252507,256488,256370,256296,256359,256408,257436,256091,257354,256624,12,18,7,16,9,7,10,5,13,19,14,0,0,0,0,0,0,0,1,0,0,0
-3.5,548393,557296,556611,556754,556489,557454,557330,557209,557926,557520,557436,43,33,38,46,45,35,36,52,37,41,47,0,0,0,0,0,0,1,0,1,0,0,547255,557808,557599,556555,558008,557913,557884,557104,558438,557896,558482,108,140,109,122,153,121,120,106,126,139,107,0,2,0,1,3,0,0,2,2,1,0
-3.0,802187,822738,826825,828423,827357,826834,829244,828704,828956,830595,829546,314,336,355,305,347,319,325,336,330,354,348,7,12,11,11,6,17,2,9,8,11,9,802692,822925,827549,826850,828469,827731,829397,828324,827978,829911,828100,979,1067,979,1082,998,1032,1004,1086,1029,1071,957,13,39,27,25,26,17,18,21,34,24,22
-2.5,1882081,1891178,1899265,1902606,1903264,1907061,1906912,1907064,1904296,1904191,1907837,2946,2964,3064,3053,3010,2896,2971,3000,2989,2965,3033,151,163,177,173,151,168,112,138,141,135,167,1884320,1896237,1905653,1910629,1911581,1909416,1913239,1909568,1907597,1911744,1910346,8812,8840,8859,8978,8809,8966,8989,8991,8830,8988,8598,455,485,468,452,420,428,451,412,420,426,432
-2.0,3684851,3713540,3716219,3717558,3711626,3714873,3717107,3716719,3716834,3718089,3718104,23810,24044,24141,24230,24481,24309,24633,24335,24621,24181,24135,2366,2375,2469,2312,2586,2352,2317,2402,2342,2356,2457,3682098,3714082,3711133,3707834,3714518,3719331,3715033,3717878,3713500,3714933,3715132,72394,72465,73078,73318,73225,72799,72485,72629,72491,73441,72413,7114,7322,7011,7309,7338,7023,7032,6902,7143,7142,6917
-1.5,6544629,6624844,6645579,6646841,6644039,6645773,6643987,6647113,6646456,6647540,6650104,170371,171395,171210,170700,170379,169663,171209,171114,170474,170068,170645,37806,38095,38365,38155,38327,37907,38235,37473,38510,37810,38275,6553177,6629668,6647243,6648706,6654334,6652316,6658385,6652882,6650706,6653869,6652525,512386,511341,511630,513891,512249,511454,512386,510482,514078,513264,512384,114021,114310,114348,113771,114283,114339,113270,114522,114693,114025,113505
-1.0,12420041,12455639,12491833,12509330,12506076,12508155,12507916,12508054,12503980,12507985,12510202,1258486,1259525,1260796,1260323,1259367,1259180,1263824,1257634,1259494,1258580,1258321,698691,696650,697386,697302,697140,696634,696280,696503,697100,697091,698648,12431298,12464401,12506218,12519164,12517824,12521077,12532707,12518638,12525210,12525301,12525247,3785950,3787528,3779372,3789139,3786692,3783601,3784178,3782239,3787172,3783931,3785433,2095905,2099144,2094095,2093753,2092938,2093682,2088515,2093283,2092659,2092400,2092007
-0.5,20570192,20664432,20668342,20659398,20659857,20662779,20661658,20660667,20660226,20667958,20669033,9262047,9270575,9269976,9269156,9266723,9266119,9276577,9265594,9264905,9259296,9263657,10281562,10277611,10282974,10273888,10269984,10275388,10272872,10274520,10272683,10279133,10282905,20601047,20687187,20689208,20694181,20688992,20689639,20695701,20690839,20688709,20688860,20696763,27830957,27834469,27834447,27840118,27827852,27826406,27819185,27836649,27819667,27830260,27827184,30872879,30871784,30858528,30878004,30862433,30872319,30865018,30866872,30868175,30879210,30861090
0.0,183606905,183820283,183897502,183923105,183929945,183934820,183936485,183932860,183938145,183925365,183926000,83468172,83460531,83486033,83466647,83468627,83466392,83484319,83471762,83464404,83469693,83475941,83768122,83784973,83771304,83779901,83771399,83775045,83776529,83779140,83781141,83778988,83781703,183715122,183928037,183994169,184024297,184021809,184027489,184022640,184035823,184022425,184030620,184032867,250699058,250699611,250703434,250717035,250697872,250714997,250708695,250695572,250700665,250698409,250696361,251659664,251654854,251635853,251651610,251643413,251627696,251644905,251641599,251652105,251659099,251643667
0.5,38441810,38682058,38688154,38684897,38683896,38686495,38678799,38682725,38686421,38679786,38682902,53179800,53177397,53170673,53159838,53160542,53158647,53179028,53164239,53175974,53171770,53180773,74316581,74293819,74308307,74314718,74315485,74327424,74305884,74318196,74319318,74326445,74333958,38612210,38841851,38861688,38846600,38850564,38857484,38858635,38843187,38848397,38853569,38852320,160364703,160331169,160332698,160326965,160330416,160339991,160335832,160323625,160329895,160322940,160328034,224050714,224061935,224073235,224047709,224059496,224043999,224033904,224077733,224071270,224060673,224051122
1.0,42327284,42419173,42548805,42575732,42603857,42598044,42604592,42592531,42600898,42599269,42596087,52193760,52201099,52186097,52183341,52194816,52185424,52190040,52196725,52191057,52198945,52184613,77837590,77819407,77817186,77833987,77826632,77832818,77832730,77821253,77824376,77825664,77832376,42566219,42680486,42818803,42832653,42856307,42873702,42859362,42871174,42852185,42854232,42858790,157234691,157242403,157242357,157258134,157248000,157234458,157241005,157236699,157251036,157229394,157221614,234350432,234404664,234403733,234379290,234371455,234390584,234378889,234390420,234383544,234386838,234384841
1.5,40603931,41137898,41353413,41405654,41403127,41403944,41407694,41413265,41404061,41410504,41411853,49295979,49302128,49303653,49304351,49293155,49299510,49288388,49297155,49301819,49296097,49290619,70038894,70018421,70032280,70025604,70030614,70021061,70018666,70014998,70037530,70021061,70025544,40853387,41395552,41606666,41662650,41665544,41675446,41668684,41668727,41664993,41669341,41648806,148377351,148367127,148363273,148390985,148380396,148362703,148371616,148371835,148374388,148367709,148342408,210910621,210922325,210904868,210881167,210922664,210890923,210909473,210925427,210907733,210912534,210923965
2.0,44442444,44978391,44982999,44998449,45022229,45027534,45011422,45038841,45019427,45028992,45018517,50917430,50924645,50921258,50919567,50917642,50923229,50911777,50929637,50924171,50923084,50920795,66775490,66789123,66782267,66779647,66794023,66777617,66799987,66783907,66799338,66786021,66785633,44659154,45212856,45204596,45225073,45241044,45251313,45256457,45258598,45258943,45253393,45253929,153401880,153437210,153418307,153410366,153417563,153428950,153438081,153438529,153422782,153420401,153440041,201194660,201187089,201154599,201151305,201135950,201152828,201180899,201161751,201136727,201182773,201189881
2.5,38074407,38340703,38672732,38817784,38828488,38813742,38813221,38822285,38829427,38822540,38827893,48885854,48894905,48901921,48900687,48900709,48904556,48910436,48893678,48914150,48902837,48909016,64467648,64463604,64465387,64470222,64464169,64480906,64471218,64481376,64490103,64484790,64480591,38263682,38530815,38875954,39014521,39009241,39014375,39024830,39017870,39017594,39011479,39031327,147258261,147286817,147285384,147310764,147319175,147289475,147299480,147279296,147308535,147283137,147298937,194168165,194199340,194191652,194191915,194162459,194188722,194178524,194225914,194183135,194173519,194183894
3.0,42803333,43989217,44458781,44467032,44478748,44489524,44480546,44476417,44491379,44487338,44488888,45768478,45803517,45806103,45802414,45798138,45791933,45804350,45797460,45797802,45802102,45794516,62123135,62115983,62117884,62121930,62122232,62119581,62120347,62120975,62127133,62132271,62122848,42887883,44068437,44548110,44551995,44570574,44573490,44583496,44580092,44570662,44583712,44575878,137868870,137937219,137940925,137940064,137946610,137962101,137955903,137952794,137939338,137947004,137926452,187078452,187097061,187116525,187127291,187103843,187086816,187127275,187075533,187084209,187089305,187103334
3.5,41083443,42208826,42283703,42482127,42529441,42521881,42517636,42519761,42533439,42532051,42536642,45103750,45141069,45142268,45154024,45151122,45159169,45147604,45135818,45155412,45155736,45150256,60918687,60926384,60931611,60948018,60924324,60932563,60938305,60940609,60945878,60929104,60925911,41356734,42483977,42549096,42767403,42795806,42798738,42797482,42807470,42828670,42805883,42802402,135832897,135982253,135983552,135990963,135983108,135975088,135964106,135980226,136004364,135983317,136000886,183496348,183503479,183503295,183519895,183515382,183516649,183507324,183523202,183524723,183512670,183530898
4.0,42252000,42823027,43630084,43718487,43755921,43775870,43771899,43777509,43778332,43755308,43770049,43323027,43422169,43397348,43417220,43417525,43424971,43421432,43407600,43416368,43415451,43416437,58060426,58089590,58097371,58083502,58091562,58095911,58095091,58091943,58097481,58082348,58100309,42327495,42891965,43711401,43795039,43835376,43843214,43849163,43844763,43851949,43844732,43847087,130411205,130727215,130726514,130743651,130741272,130777766,130764462,130773316,130741904,130771244,130742992,174884215,174962864,174960413,174960791,174973877,174951715,174947923,174962539,174951631,174978303,174970871
4.5,36922043,39258433,39824637,40086851,40141620,40157868,40150539,40156668,40160096,40160644,40155787,42028387,42210133,42220971,42236300,42232384,42229256,42222160,42214212,42233507,42225708,42219377,55898488,55997871,55986822,55999821,55999804,55999980,55992238,55998278,55999183,56003782,55992094,37142411,39489487,40063527,40311274,40378659,40389419,40394859,40385274,40399567,40393110,40387308,126617192,127157120,127194919,127192106,127203624,127188042,127201013,127179358,127202631,127197136,127204991,168389573,168623100,168657261,168660843,168651666,168640211,168642963,168654836,168658186,168672262,168647062
5.0,32661633,34699501,35306935,35667748,35699953,35717312,35721440,35723584,35719102,35730100,35719609,39824993,40179640,40196222,40209324,40216888,40209675,40213796,40218314,40198894,40214159,40212979,54716606,54878985,54888762,54881100,54886309,54878188,54880765,54886662,54884388,54899421,54880903,32705391,34729875,35338633,35714265,35746905,35766580,35761456,35765476,35768099,35782215,35764847,119965815,121005399,121112780,121109056,121104677,121110826,121125280,121104143,121118318,121125542,121126394,164786640,165284561,165283969,165303321,165328895,165306508,165295418,165313172,165330068,165336851,165306090
5.5,37118572,38209308,39624407,39762103,39917017,39921000,39922610,39931200,39898047,39925549,39916128,37914932,38475927,38540569,38539605,38537996,38541046,38535572,38536608,38532421,38537077,38542722,52074116,52423235,52442134,52427759,52450284,52444446,52445279,52428427,52434453,52453364,52443961,37285587,38365948,39792816,39943550,40085338,40084139,40091506,40090087,40099966,40094785,40101530,114187525,115898721,116059762,116083088,116077641,116070932,116072337,116059341,116068171,116069551,116062124,156828224,157916846,157936417,157967534,157929931,157933255,157944763,157915095,157936381,157932568,157953296
6.0,29806301,33857536,34694115,35356488,35410180,35450202,35460072,35453196,35461421,35465796,35450028,37568831,38546160,38632938,38631073,38641441,38641474,38639814,38644850,38644803,38644252,38638009,49960210,50598731,50638634,50640746,50648348,50636732,50641065,50636412,50634637,50633952,50634332,30005163,34058986,34899914,35572224,35609675,35650638,35662781,35663429,35649613,35669294,35656447,113133406,116097008,116350776,116375643,116366315,116383662,116390558,116374178,116382033,116388368,116392118,150477649,152398658,152473063,152515571,152506548,152498580,152495016,152488069,152499425,152495787,152484025
6.5,28789383,32065447,33743509,34170972,34438376,34454016,34448744,34450969,34451723,34446954,34463296,34806093,36364518,36501659,36517383,36513155,36519622,36508073,36521749,36518235,36524324,36520810,48107799,49328074,49399530,49378042,49397186,49396823,49401189,49398092,49396593,49393080,49388593,28918822,32177076,33869390,34280019,34537214,34558787,34562706,34561594,34561100,34574771,34573594,104838376,109480030,109958352,109987423,109968614,109982702,109979835,109984269,109988137,109982622,109979261,144906196,148540173,148749593,148750046,148759048,148753802,148750002,148751567,148745514,148753400,148754366
7.0,29204971,32517243,34517581,35342697,35381218,35429331,35440625,35426484,35445458,35436796,35439895,33044234,35235119,35516395,35536371,35539262,35531251,35536490,35536013,35540552,35528255,35538216,45382356,47535172,47658482,47668368,47664953,47651829,47669745,47659818,47666802,47662273,47665215,29377218,32702532,34681914,35517785,35554316,35617516,35604917,35610720,35619767,35615692,35619798,99501028,106141825,106970336,107031180,107022455,107021435,107041646,107013155,107028553,107048893,107017353,136678080,143125385,143551277,143556910,143555657,143568644,143576634,143544969,143546262,143544168,143561412
7.5,25609475,30216980,31238368,32007212,32413161,32469331,32467335,32466683,32466705,32470840,32469366,30812563,34089586,34506810,34549534,34550703,34547451,34542830,34547405,34541615,34538934,34552076,42597493,45879896,46141131,46153467,46149878,46155566,46161633,46173569,46171231,46138889,46146066,25687777,30330955,31348920,32117070,32533728,32580186,32581267,32591461,32588864,32578846,32580407,92787048,102697873,103951126,104041592,104037410,104052596,104044945,104063229,104024965,104035162,104069180,128282387,138191088,138988885,138991285,139006015,139011929,139002735,139007663,139025009,138981366,138977660
8.0,23993856,28615199,31849236,32649512,32913935,33016476,33025602,33012755,33022237,33016483,33015756,28395701,32711519,33397471,33465823,33460379,33447424,33460594,33453095,33460581,33456607,33447881,39364352,44377333,44840200,44869538,44870859,44874668,44868157,44863794,44866155,44862100,44857190,24104945,28716231,31943838,32770685,33037246,33120203,33139103,33127855,33130382,33128211,33131111,85530670,98505771,100571166,100775289,100764619,100767641,100769440,100774303,100772798,100772763,100760097,118608580,133630864,135047171,135108388,135130076,135122515,135116404,135111623,135118639,135105525,135107217
8.5,19389702,23953455,26842109,28300787,28714346,28799343,28798065,28802156,28802373,28803521,28798447,25975024,31832959,32774187,32882399,32895160,32901878,32891478,32885611,32888359,32888841,32893128,35639926,42322709,43167556,43202098,43201391,43196153,43187972,43201742,43199632,43206362,43207722,19498977,24091260,26970786,28413873,28843416,28912210,28919054,28917224,28919383,28918428,28918966,78200018,95878593,98758487,99047148,99057126,99077956,99068079,99058267,99077029,99063157,99069966,107325794,127432486,130012790,130111021,130093764,130133516,130120243,130119550,130118465,130115937,130114526
9.0,20796444,27024593,29604522,31053320,31428547,31574347,31603318,31596121,31596157,31595460,31604453,22108862,29213424,30766564,30938695,30942989,30941470,30944799,30944839,30952233,30942983,30946631,31454952,41092074,42437998,42520975,42513635,42511854,42512447,42512625,42512756,42503248,42511957,20839433,27085920,29669340,31125699,31498766,31656643,31679310,31679063,31685497,31668337,31680057,66605042,87995765,92650575,93173157,93194833,93188569,93177426,93208837,93168729,93196705,93186946,94729607,123759230,127844202,128046711,128047146,128049740,128051576,128041727,128055636,128042863,128044921
9.5,17477463,23237074,27031312,28709368,29308749,29404471,29414031,29413680,29417651,29429221,29409503,19724380,28263093,30368636,30633054,30643918,30638318,30644873,30637618,30625788,30630504,30638186,26366810,38208873,40363240,40475991,40471923,40481053,40484747,40470949,40481737,40484505,40479575,17603989,23349813,27145233,28816937,29437892,29515712,29535499,29537371,29532913,29527847,29529733,59452394,85128163,91446739,92233792,92289303,92263268,92267052,92275762,92277683,92281944,92282229,79408090,115090341,121555750,121901326,121926663,121919605,121919828,121923806,121906311,121908019,121926270
10.0,14408332,19891949,25050620,27226304,28101665,28384989,28393483,28401421,28393376,28393449,28399202,15929879,25782564,28860800,29270461,29277133,29286123,29281207,29278465,29289302,29283955,29282783,22053299,36352989,39682165,39911951,39907906,39915754,39906041,39908360,39906744,39904536,39913334,14578481,20117440,25293446,27464990,28343268,28617763,28632558,28634255,28627595,28637383,28634581,48017213,77629423,86917262,88125568,88196817,88197368,88186157,88194730,88215759,88212389,88185571,66428012,109471712,119518195,120174082,120196583,120212740,120192256,120190732,120200494,120189255,120204388
10.5,15229348,22679368,26397314,27746086,28271259,28408278,28440280,28452380,28439749,28436430,28443536,13306377,24721850,28474993,29121039,29151684,29155310,29154392,29165370,29150658,29158564,29162302,17629954,34227673,38537218,38930339,38935033,38946499,38933853,38946557,38950326,38945125,38940825,15264815,22727771,26466258,27823901,28358207,28496075,28534456,28525261,28522186,28515396,28521232,40098204,74480059,85736092,87707558,87805224,87805218,87802542,87805739,87805500,87812771,87804842,53095301,103108510,116081950,117269669,117285175,117262619,117288501,117274743,117265623,117274632,117264899
11.0,12621710,18907007,23910332,26641927,27817174,28233597,28253058,28255097,28256148,28243991,28250991,10633098,22191059,27104931,28039420,28082127,28084863,28086434,28094267,28092917,28087820,28083187,13277080,30672767,37093090,37681447,37713668,37715401,37721791,37716779,37711773,37712902,37709621,12606459,18870888,23890270,26608369,27797805,28202966,28220915,28227634,28233169,28227306,28224160,32036664,66836089,81626785,84437233,84603399,84605652,84588765,84612163,84595054,84593238,84595095,40000834,92377536,111699927,113533021,113592048,113599324,113594216,113598099,113603213,113597035,113599102
11.5,9541743,17507463,22230827,25994657,26737421,26955463,27006852,27018691,27020200,27019324,27016298,7819976,19977742,25904694,27193761,27290033,27304880,27295153,27295103,27292056,27295682,27291170,9364044,27309904,35489885,36529837,36567792,36558514,36574224,36565977,36552619,36559825,36562149,9644167,17670695,22440286,26233293,26966322,27182152,27240103,27243149,27244787,27239915,27239899,23587953,60170824,78013145,81929424,82205679,82183168,82209491,82210277,82209145,82202654,82194246,28197180,82257513,106921487,110015877,110099429,110137497,110110455,110112163,110127356,110117475,110099927
12.0,9476083,15191868,20287615,22581425,24161479,24779670,24811412,24804621,24817215,24805991,24810166,5996047,17561753,24626885,26370809,26525127,26530842,26530942,26543694,26525058,26535552,26536437,6521596,23920193,34085033,35582246,35639168,35640406,35631022,35642011,35628524,35634368,35639264,9556619,15291941,20388177,22671637,24262079,24876617,24900303,24919341,24905629,24912886,24908589,18059269,52887930,74166774,79447992,79886328,79909950,79925411,79918372,79900592,79920217,79905527,19646928,72046218,102638861,107158357,107323633,107318955,107343416,107320245,107320246,107321997,107342469
12.5,6864611,12856161,18413291,21846654,22820259,23157151,23249587,23263565,23270102,23262973,23261230,3943992,14863714,23500879,25833366,26019961,26026353,26024952,26027785,26025256,26021888,26025055,4248109,19938379,31837661,34140587,34226756,34232588,34230122,34251541,34238235,34229213,34233942,6843529,12844556,18427597,21886872,22865343,23197697,23304979,23300508,23302922,23299101,23304989,11880472,44785795,70800416,77807098,78371538,78390547,78379303,78392011,78385606,78386081,78386413,12783989,60037171,95905987,102807733,103080977,103107299,103104115,103105094,103119938,103092478,103114748
13.0,6490688,13863406,21105336,24963630,27676507,28153036,28184294,28191139,28200526,28182861,28193559,2929845,12958510,21319175,24490367,24863021,24870025,24862875,24861915,24871327,24860274,24860391,2510630,16906202,30725767,33814911,34009149,33993494,34008485,34002828,33995802,34011560,33999604,6513845,13961214,21243486,25103932,27823121,28294315,28335425,28336076,28325590,28334504,28346678,8822853,39057762,64211625,73765176,74871839,74877995,74902685,74888414,74881160,74876626,74893933,7564279,50908668,92577140,101844875,102423719,102413705,102409186,102408817,102412412,102403103,102393224
13.5,5389147,10514520,14495627,18914496,21095615,21763124,21893174,21892788,21882991,21882012,21871884,1732482,10332375,20323441,24289107,24722707,24754900,24750989,24751172,24750367,24749602,24750144,1566718,12768768,28172995,32459570,32740463,32750109,32746509,32754062,32741311,32742633,32747456,5440796,10577732,14544618,18983227,21184037,21846946,21966835,21971982,21974922,21974704,21968297,5213182,31134689,61179837,73153281,74475882,74545389,74538365,74540006,74539525,74547071,74539562,4719078,38440900,84862510,97752091,98639139,98640555,98637605,98648417,98657678,98639528,98652938
14.0,4527051,9793764,17410499,20231336,22028684,22913789,23021556,23037563,23045995,23037064,23042569,1182884,8421721,18340910,23063896,23721607,23756291,23757886,23755508,23749444,23763906,23764397,793900,10286801,25639429,31380095,31830851,31842871,31829465,31829809,31835285,31843239,31840479,4539609,9818335,17483878,20311019,22103283,23009066,23105626,23122911,23129774,23132396,23127241,3558589,25367016,55231888,69453594,71435775,71537888,71541403,71541675,71536327,71532451,71548462,2396412,30960630,77199758,94493200,95856766,95887148,95867808,95890063,95883778,95888414,95894406
14.5,2276767,8330205,14001384,20532371,23239291,24171712,24330392,24343647,24346778,24346048,24344543,621892,6490250,16832827,22764419,23694995,23732805,23741685,23742271,23742103,23738605,23737758,391461,7257593,23573030,30788437,31494823,31508016,31507552,31517403,31510023,31505421,31511356,2273176,8377003,14075078,20619949,23346555,24265986,24439506,24450062,24451927,24450626,24449033,1875936,19549406,50735338,68565555,71341739,71508347,71503776,71504740,71502840,71506157,71502824,1181219,21855822,70988214,92757420,94854829,94895749,94895065,94884883,94887186,94882153,94888489
