TrueCount,HandsPlayed,TotalPayout,EV,StdError
-41.5,1,-25.000000,-25.000000,0.000000
-39.5,2,-50.000000,-25.000000,0.000000
-39.0,2,-75.000000,-37.500000,8.838835
-38.5,2,0.000000,0.000000,17.677670
-38.0,6,-100.000000,-16.666667,14.027090
-37.5,8,112.500000,14.062500,11.989070
-37.0,9,50.000000,5.555556,9.442629
-36.5,3,50.000000,16.666667,18.002057
-36.0,17,-275.000000,-16.176471,5.860687
-35.5,25,-112.500000,-4.500000,5.911007
-35.0,16,-225.000000,-14.062500,6.237781
-34.5,41,137.500000,3.353659,5.083779
-34.0,53,-375.000000,-7.075472,4.493645
-33.5,60,-500.000000,-8.333333,3.803629
-33.0,71,-112.500000,-1.584507,3.824352
-32.5,126,-487.500000,-3.869048,2.689441
-32.0,148,-62.500000,-0.422297,2.472270
-31.5,185,-350.000000,-1.891892,2.242757
-31.0,309,-525.000000,-1.699029,1.799271
-30.5,354,-1700.000000,-4.802260,1.568747
-30.0,471,-1187.500000,-2.521231,1.408793
-29.5,705,-737.500000,-1.046099,1.133929
-29.0,872,-3262.500000,-3.741399,1.025407
-28.5,1050,-4025.000000,-3.833333,0.931410
-28.0,1455,-3800.000000,-2.611684,0.793569
-27.5,1906,-5375.000000,-2.820042,0.701118
-27.0,2475,-7312.500000,-2.954545,0.601259
-26.5,3877,-14300.000000,-3.688419,0.481040
-26.0,2550,-9300.000000,-3.647059,0.593014
-25.5,6060,-16662.500000,-2.749587,0.389474
-25.0,6751,-22675.000000,-3.358762,0.361900
-24.5,8657,-23262.500000,-2.687132,0.320377
-24.0,11186,-28450.000000,-2.543358,0.281998
-23.5,12699,-27675.000000,-2.179305,0.264882
-23.0,19198,-50462.500000,-2.628529,0.215386
-22.5,20938,-46087.500000,-2.201141,0.204922
-22.0,26187,-54237.500000,-2.071161,0.184045
-21.5,33376,-72550.000000,-2.173718,0.161824
-21.0,43400,-99575.000000,-2.294355,0.142795
-20.5,51427,-109237.500000,-2.124127,0.130483
-20.0,60656,-101200.000000,-1.668425,0.120401
-19.5,81715,-163487.500000,-2.000704,0.103102
-19.0,95867,-160350.000000,-1.672630,0.095596
-18.5,117861,-197500.000000,-1.675703,0.085694
-18.0,142508,-239687.500000,-1.681923,0.077959
-17.5,174093,-298375.000000,-1.713883,0.070315
-17.0,209189,-339187.500000,-1.621440,0.064144
-16.5,273427,-427650.000000,-1.564037,0.056008
-16.0,293171,-431887.500000,-1.473159,0.054004
-15.5,358826,-532975.000000,-1.485330,0.048734
-15.0,457580,-626687.500000,-1.369569,0.043072
-14.5,519716,-681787.500000,-1.311846,0.040429
-14.0,629912,-796725.000000,-1.264820,0.036668
-13.5,756580,-918900.000000,-1.214544,0.033394
-13.0,873608,-1004200.000000,-1.149486,0.031027
-12.5,1074694,-1167437.500000,-1.086298,0.027968
-12.0,1257588,-1341587.500000,-1.066794,0.025827
-11.5,1476679,-1421625.000000,-0.962718,0.023794
-11.0,1769417,-1684700.000000,-0.952122,0.021706
-10.5,2086006,-1912137.500000,-0.916650,0.019965
-10.0,2468493,-2078612.500000,-0.842057,0.018333
-9.5,2766704,-2287425.000000,-0.826769,0.017292
-9.0,3407216,-2669587.500000,-0.783510,0.015560
-8.5,3925883,-2817625.000000,-0.717705,0.014479
-8.0,4639477,-3222625.000000,-0.694610,0.013301
-7.5,5373470,-3438400.000000,-0.639884,0.012345
-7.0,6359908,-3781250.000000,-0.594545,0.011336
-6.5,7527130,-4273550.000000,-0.567753,0.010405
