TrueCount,HandsPlayed,TotalMoneyWagered,TotalPayout,EVPerDollar,StdErrorPerDollar
-33.5,1,1.000000,-1.000000,-1.000000,0.000000
-33.0,2,2.000000,1.000000,0.500000,0.353553
-32.5,1,2.000000,2.000000,1.000000,0.000000
-32.0,3,5.000000,-1.000000,-0.200000,0.334664
-31.5,7,8.000000,-6.000000,-0.750000,0.233854
-31.0,4,5.000000,-1.000000,-0.200000,0.438178
-30.5,6,8.000000,4.000000,0.500000,0.306186
-30.0,11,15.000000,1.000000,0.066667,0.239753
-29.5,19,25.000000,2.000000,0.080000,0.186933
-29.0,15,19.000000,1.000000,0.052632,0.229098
-28.5,41,49.000000,-6.000000,-0.122449,0.137305
-28.0,58,68.000000,-6.500000,-0.095588,0.117305
-27.5,55,67.000000,9.000000,0.134328,0.120601
-27.0,153,186.000000,-19.500000,-0.104839,0.070244
-26.5,154,187.000000,-9.500000,-0.050802,0.070897
-26.0,296,356.000000,-43.500000,-0.122191,0.050440
-25.5,296,342.000000,-41.500000,-0.121345,0.052200
-25.0,559,649.000000,-65.000000,-0.100154,0.038024
-24.5,723,838.000000,-102.000000,-0.121718,0.033404
-24.0,1080,1280.000000,-154.500000,-0.120703,0.026895
-23.5,1702,1994.000000,-140.000000,-0.070211,0.021858
-23.0,2390,2798.000000,-339.500000,-0.121337,0.018324
-22.5,3221,3745.000000,-302.500000,-0.080774,0.015925
-22.0,4736,5539.000000,-556.500000,-0.100469,0.013020
-21.5,6672,7757.000000,-656.500000,-0.084633,0.011070
-21.0,9019,10490.000000,-855.000000,-0.081506,0.009498
-20.5,13052,15198.000000,-1422.000000,-0.093565,0.007894
-20.0,18448,21497.000000,-1616.000000,-0.075173,0.006635
-19.5,23288,27038.000000,-1814.000000,-0.067091,0.005929
-19.0,33657,38907.000000,-2603.500000,-0.066916,0.004947
-18.5,47657,55286.000000,-3298.500000,-0.059662,0.004152
-18.0,57074,66042.000000,-3783.500000,-0.057289,0.003797
-17.5,81336,93863.000000,-5781.500000,-0.061595,0.003187
-17.0,112752,130137.000000,-7811.500000,-0.060025,0.002704
-16.5,148053,170604.000000,-10132.000000,-0.059389,0.002364
-16.0,188785,217149.000000,-11392.500000,-0.052464,0.002097
-15.5,253312,290922.000000,-15806.500000,-0.054332,0.001811
-15.0,325027,373017.000000,-18561.500000,-0.049760,0.001601
-14.5,424671,486261.000000,-23443.500000,-0.048212,0.001402
-14.0,545332,623936.000000,-31703.000000,-0.050811,0.001238
-13.5,721679,824820.000000,-37570.000000,-0.045549,0.001077
