TrueCount,HandsPlayed,TotalMoneyWagered,TotalPayout,EVPerDollar,StdErrorPerDollar,HandsPlayedPct
-23.0,1,1.0,1.0,1.0,0.0,0.0
-22.5,4,5.0,5.0,1.0,0.0,0.0
-22.0,7,9.0,-7.0,-0.777778,0.209513,0.0
-21.5,19,24.0,1.5,0.0625,0.204788,1e-06
-21.0,29,40.0,-2.0,-0.05,0.149792,2e-06
-20.5,63,71.0,-5.5,-0.077465,0.118112,4e-06
-20.0,104,123.0,-6.5,-0.052846,0.088654,6e-06
-19.5,196,225.0,14.0,0.062222,0.067202,1.2e-05
-19.0,348,400.0,-36.0,-0.09,0.049261,2.1e-05
-18.5,537,621.0,-98.0,-0.15781,0.039248,3.3e-05
-18.0,931,1098.0,-59.0,-0.053734,0.029439,5.6e-05
-17.5,1451,1679.0,-129.5,-0.077129,0.023684,8.8e-05
-17.0,2758,3157.0,-174.0,-0.055116,0.017477,0.000167
-16.5,4425,5175.0,-316.5,-0.061159,0.013621,0.000268
-16.0,6849,7853.0,-448.5,-0.057112,0.011031,0.000415
-15.5,10658,12210.0,-761.0,-0.062326,0.008833,0.000646
-15.0,17387,19954.0,-1030.0,-0.051619,0.006933,0.001054
-14.5,27380,31335.0,-1343.5,-0.042875,0.005525,0.00166
-14.0,42014,48103.0,-2427.5,-0.050465,0.004457,0.002548
-13.5,64830,74064.0,-3843.5,-0.051894,0.003586,0.003932
-13.0,92585,105681.0,-4398.0,-0.041616,0.003009,0.005615
-12.5,146753,167511.0,-6816.5,-0.040693,0.002389,0.0089
-12.0,211619,240550.0,-9768.0,-0.040607,0.001997,0.012833
-11.5,309086,351256.0,-14148.0,-0.040278,0.001651,0.018744
-11.0,443816,504238.0,-18907.0,-0.037496,0.001379,0.026915
-10.5,623301,707203.0,-26436.5,-0.037382,0.001165,0.037799
-10.0,919677,1041723.0,-34739.5,-0.033348,0.00096,0.055773
-9.5,1265559,1430731.0,-47412.0,-0.033138,0.000819,0.076748
-9.0,1763439,1992025.0,-62164.5,-0.031207,0.000694,0.106941
-8.5,2420006,2729769.0,-81991.0,-0.030036,0.000593,0.146758
-8.0,3254003,3665758.0,-100498.5,-0.027415,0.000512,0.197335
-7.5,4474929,5035668.0,-129590.5,-0.025735,0.000437,0.271376
-7.0,6005345,6748852.0,-164014.5,-0.024303,0.000378,0.364186
-6.5,7932589,8903254.0,-205197.5,-0.023047,0.000329,0.481061
-6.0,10546827,11821948.0,-260715.0,-0.022053,0.000285,0.639598
-5.5,13672675,15309828.0,-309233.5,-0.020198,0.000251,0.829161
