TrueCount,HandsPlayed,TotalMoneyWagered,TotalPayout,EVPerDollar,StdErrorPerDollar,HandsPlayedPct
-26.5,1,2.0,-2.0,-1.0,0.0,0.0
-26.0,2,2.0,0.0,0.0,0.707107,0.0
-25.5,3,3.0,-1.0,-0.333333,0.544331,0.0
-25.0,2,3.0,-1.0,-0.333333,0.544331,0.0
-24.5,14,14.0,-8.0,-0.571429,0.194681,1e-06
-24.0,9,9.0,1.5,0.166667,0.351364,0.0
-23.5,19,20.0,-2.5,-0.125,0.211763,1e-06
-23.0,41,47.0,-1.0,-0.021277,0.145832,2e-06
-22.5,62,77.0,-3.0,-0.038961,0.10934,3e-06
-22.0,113,130.0,-19.5,-0.15,0.084028,6e-06
-21.5,158,191.0,-18.0,-0.094241,0.067821,9e-06
-21.0,288,339.0,-24.5,-0.072271,0.052767,1.6e-05
-20.5,522,614.0,-63.0,-0.102606,0.03868,2.9e-05
-20.0,813,944.0,-75.5,-0.079979,0.031748,4.5e-05
-19.5,1223,1418.0,-134.5,-0.094852,0.025887,6.8e-05
-19.0,2029,2363.0,-130.5,-0.055226,0.02,0.000112
-18.5,3276,3845.0,-173.0,-0.044993,0.01576,0.000181
-18.0,4702,5469.0,-322.5,-0.058969,0.013221,0.00026
-17.5,7404,8530.0,-478.5,-0.056096,0.010592,0.00041
-17.0,11873,13744.0,-855.0,-0.062209,0.008321,0.000657
-16.5,17482,20133.0,-1125.5,-0.055903,0.006885,0.000968
-16.0,25797,29622.0,-1883.5,-0.063584,0.005662,0.001428
-15.5,38579,44303.0,-2296.5,-0.051836,0.004646,0.002135
-15.0,55265,63542.0,-2836.0,-0.044632,0.003884,0.003059
-14.5,80429,92263.0,-4214.5,-0.045679,0.00322,0.004451
-14.0,114526,130881.0,-5860.0,-0.044773,0.002703,0.006339
-13.5,166402,190168.0,-8420.5,-0.044279,0.002242,0.00921
-13.0,235028,268069.0,-12627.0,-0.047104,0.001888,0.013008
-12.5,326810,372637.0,-15487.0,-0.041561,0.001603,0.018088
-12.0,458772,522224.0,-20623.5,-0.039492,0.001354,0.025391
-11.5,617129,701372.0,-24099.5,-0.034361,0.001169,0.034156
-11.0,859519,975567.0,-36015.0,-0.036917,0.000991,0.047571
-10.5,1151037,1305495.0,-43917.0,-0.03364,0.000857,0.063706
-10.0,1586192,1795954.0,-55484.5,-0.030894,0.000731,0.08779
-9.5,2080357,2352765.0,-68082.0,-0.028937,0.000639,0.115141
-9.0,2788011,3149959.0,-87717.5,-0.027847,0.000552,0.154307
-8.5,3686059,4158013.0,-110681.5,-0.026619,0.000481,0.204011
-8.0,4768822,5373629.0,-139222.5,-0.025908,0.000423,0.263938
-7.5,6305381,7095139.0,-170804.0,-0.024073,0.000368,0.348981
-7.0,8114367,9118447.0,-200497.0,-0.021988,0.000325,0.449102
-6.5,10370680,11639622.0,-245250.0,-0.02107,0.000288,0.573982
-6.0,13465304,15096792.0,-288247.5,-0.019093,0.000253,0.745259
-5.5,17091305,19139089.0,-338164.0,-0.017669,0.000224,0.945945
-5.0,21595054,24148841.0,-398211.5,-0.01649,0.0002,1.195212
-4.5,27445720,30655896.0,-453689.0,-0.014799,0.000177,1.519027
-4.0,34327005,38296937.0,-526322.0,-0.013743,0.000159,1.899882
-3.5,43871667,48885968.0,-597471.5,-0.012222,0.00014,2.428147
-3.0,53905302,59998970.0,-642815.5,-0.010714,0.000127,2.983474
-2.5,67995603,75592723.0,-734084.5,-0.009711,0.000113,3.763324
