TrueCount,HandsPlayed,TotalMoneyWagered,TotalPayout,EVPerDollar,StdErrorPerDollar
-29.5,4,7.000000,-5.000000,-0.714286,0.170747
-29.0,2,2.000000,-2.000000,-1.000000,0.000000
-28.5,1,1.000000,-1.000000,-1.000000,0.000000
-28.0,6,7.000000,-5.000000,-0.714286,0.264520
-27.5,9,10.000000,-1.000000,-0.100000,0.298329
-27.0,12,16.000000,-5.000000,-0.312500,0.192003
-26.5,17,21.000000,-9.000000,-0.428571,0.197162
-26.0,20,25.000000,-6.000000,-0.240000,0.189989
-25.5,35,39.000000,13.000000,0.333333,0.146551
-25.0,58,66.000000,-5.000000,-0.075758,0.119420
-24.5,73,87.000000,-7.500000,-0.086207,0.103195
-24.0,156,189.000000,-32.000000,-0.169312,0.069407
-23.5,217,253.000000,-3.000000,-0.011858,0.061228
-23.0,385,458.000000,9.000000,0.019651,0.046050
-22.5,568,659.000000,-85.500000,-0.129742,0.037652
-22.0,855,987.000000,-54.000000,-0.054711,0.031122
-21.5,1319,1511.000000,-108.500000,-0.071807,0.025022
-21.0,1938,2274.000000,-105.500000,-0.046394,0.020482
-20.5,2998,3509.000000,-138.000000,-0.039327,0.016535
-20.0,4239,4926.000000,-295.000000,-0.059886,0.013926
-19.5,6129,7115.000000,-517.000000,-0.072663,0.011563
-19.0,9131,10585.000000,-687.000000,-0.064903,0.009483
-18.5,13681,15882.000000,-778.500000,-0.049018,0.007747
-18.0,19558,22647.000000,-1582.000000,-0.069855,0.006486
-17.5,24832,28636.000000,-1706.000000,-0.059575,0.005769
-17.0,40799,47106.000000,-2260.000000,-0.047977,0.004497
-16.5,55784,64337.000000,-2942.000000,-0.045728,0.003853
-16.0,73143,84112.000000,-5068.500000,-0.060259,0.003365
-15.5,107659,123580.000000,-6282.500000,-0.050838,0.002778
-15.0,146573,168411.000000,-8688.000000,-0.051588,0.002381
-14.5,190536,218777.000000,-10421.000000,-0.047633,0.002089
-14.0,276636,316621.000000,-13724.500000,-0.043347,0.001738
-13.5,357170,408014.000000,-17395.500000,-0.042635,0.001532
-13.0,488171,557027.000000,-24090.500000,-0.043248,0.001312
-12.5,656034,747607.000000,-29462.500000,-0.039409,0.001131
-12.0,860399,979542.000000,-38244.500000,-0.039043,0.000989
-11.5,1123475,1277424.000000,-46882.500000,-0.036701,0.000866
-11.0,1447247,1643217.000000,-58404.500000,-0.035543,0.000764
-10.5,1971979,2235113.000000,-70604.500000,-0.031589,0.000655
-10.0,2488004,2816133.000000,-88870.500000,-0.031558,0.000584
-9.5,3164010,3578846.000000,-110427.000000,-0.030855,0.000518
-9.0,4112851,4644098.000000,-131566.000000,-0.028330,0.000455
-8.5,5149616,5807159.000000,-150803.000000,-0.025968,0.000407
-8.0,6633645,7474201.000000,-187069.000000,-0.025029,0.000359
-7.5,8267389,9303499.000000,-220666.000000,-0.023719,0.000321
-7.0,10488728,11786199.000000,-257360.000000,-0.021836,0.000286
-6.5,13156109,14767089.000000,-303947.500000,-0.020583,0.000255
-6.0,16207689,18170114.000000,-345255.500000,-0.019001,0.000230
-5.5,20545485,23004447.000000,-407681.000000,-0.017722,0.000205
-5.0,25315659,28309905.000000,-469787.500000,-0.016594,0.000184
-4.5,31228845,34881936.000000,-519161.000000,-0.014883,0.000166
-4.0,38986304,43492055.000000,-599350.500000,-0.013781,0.000149
-3.5,48129541,53626810.000000,-650550.000000,-0.012131,0.000134
-3.0,59055610,65732159.000000,-724118.000000,-0.011016,0.000121
-2.5,73105930,81271124.000000,-782079.000000,-0.009623,0.000109
-2.0,90108155,100057120.000000,-832344.500000,-0.008319,0.000098
-1.5,112241230,124497542.000000,-901187.500000,-0.007239,0.000088
-1.0,139598563,154662214.000000,-915192.000000,-0.005917,0.000079
-0.5,177140796,196037213.000000,-913241.500000,-0.004659,0.000070
0.0,203850662,225419907.000000,-837990.500000,-0.003717,0.000065
0.5,170301318,188399331.000000,-460650.000000,-0.002445,0.000072
1.0,133405671,147512670.000000,-138032.500000,-0.000936,0.000081
1.5,107764642,119025157.000000,14675.500000,0.000123,0.000090
2.0,86383437,95296056.000000,153123.000000,0.001607,0.000101
2.5,70075009,77215574.000000,217088.500000,0.002811,0.000112
3.0,56574735,62268584.000000,242856.000000,0.003900,0.000125
3.5,46013173,50583067.000000,277317.000000,0.005482,0.000138
4.0,37232345,40891397.000000,263151.500000,0.006435,0.000154
4.5,29975905,32875694.500000,262114.000000,0.007973,0.000172
5.0,24532953,26780695.500000,234677.000000,0.008763,0.000191
5.5,20330084,22014865.000000,216502.000000,0.009834,0.000212
6.0,16402988,17611735.500000,196270.500000,0.011144,0.000238
6.5,13427736,14323873.500000,180021.500000,0.012568,0.000265
7.0,10755363,11429965.000000,164185.500000,0.014364,0.000297
7.5,8469466,8990619.000000,146020.000000,0.016241,0.000335
8.0,6794177,7203525.000000,122131.000000,0.016954,0.000374
8.5,5262980,5573354.000000,103580.000000,0.018585,0.000425
9.0,4207628,4450609.500000,87510.500000,0.019663,0.000476
9.5,3234437,3417916.500000,68918.000000,0.020164,0.000543
10.0,2545249,2686118.000000,62782.500000,0.023373,0.000612
10.5,2011793,2120910.500000,50025.000000,0.023587,0.000689
11.0,1474614,1553384.500000,38067.500000,0.024506,0.000806
11.5,1143857,1203774.000000,32376.500000,0.026896,0.000915
12.0,873621,918446.500000,25804.500000,0.028096,0.001048
12.5,666888,700571.000000,20586.500000,0.029385,0.001200
13.0,496302,520989.000000,16373.500000,0.031428,0.001392
13.5,362654,380460.500000,11734.000000,0.030842,0.001628
14.0,280832,294025.500000,9657.000000,0.032844,0.001852
14.5,194086,203196.000000,6897.000000,0.033943,0.002229
15.0,148699,155362.000000,5635.500000,0.036273,0.002549
15.5,109059,113877.000000,4712.500000,0.041382,0.002977
16.0,74592,77753.000000,2848.000000,0.036629,0.003603
16.5,55987,58265.500000,1767.000000,0.030327,0.004159
17.0,41596,43304.500000,1709.000000,0.039465,0.004826
17.5,25263,26326.500000,1309.000000,0.049722,0.006180
18.0,19685,20400.500000,810.000000,0.039705,0.007022
18.5,13740,14323.500000,634.000000,0.044263,0.008361
19.0,9345,9700.500000,437.000000,0.045049,0.010228
19.5,6190,6453.000000,319.000000,0.049434,0.012535
20.0,4339,4535.000000,420.500000,0.092723,0.014939
20.5,3011,3112.000000,149.000000,0.047879,0.018108
