TrueCount,HandsPlayed,TotalPayout,EV,StdError,HandsPlayedPct
-20.5,1,1.5,1.5,0.0,0.0
-20.0,2,0.0,0.0,0.707107,0.0
-19.5,2,-2.0,-1.0,0.0,0.0
-19.0,1,-1.0,-1.0,0.0,0.0
-18.5,3,0.5,0.166667,0.593171,0.0
-18.0,1,1.0,1.0,0.0,0.0
-17.5,2,3.0,1.5,0.353553,0.0
-17.0,4,1.0,0.25,0.414578,0.0
-16.5,10,-1.0,-0.1,0.359166,1e-06
-16.0,12,-3.0,-0.25,0.266797,1e-06
-15.5,26,2.5,0.096154,0.256598,2e-06
-15.0,63,-14.5,-0.230159,0.149672,6e-06
-14.5,69,1.5,0.021739,0.144723,6e-06
-14.0,174,3.0,0.017241,0.08715,1.6e-05
-13.5,245,-16.0,-0.065306,0.075146,2.2e-05
-13.0,362,16.0,0.044199,0.063011,3.3e-05
-12.5,616,-15.0,-0.024351,0.047804,5.6e-05
-12.0,1201,-13.5,-0.011241,0.033725,0.000109
-11.5,1805,-30.0,-0.01662,0.027175,0.000163
-11.0,2990,-151.5,-0.050669,0.021321,0.000271
-10.5,4752,-281.5,-0.059238,0.016804,0.00043
-10.0,6528,-356.0,-0.054534,0.014381,0.000591
-9.5,10959,-485.0,-0.044256,0.011143,0.000992
-9.0,20241,-786.5,-0.038857,0.008193,0.001833
-8.5,27558,-959.0,-0.034799,0.006963,0.002495
-8.0,47024,-2106.0,-0.044786,0.005334,0.004257
-7.5,74952,-2436.0,-0.032501,0.00421,0.006786
-7.0,112982,-3247.0,-0.028739,0.003431,0.010229
-6.5,175289,-5713.0,-0.032592,0.002747,0.01587
-6.0,269353,-8531.5,-0.031674,0.002213,0.024386
-5.5,417553,-9586.5,-0.022959,0.001774,0.037803
-5.0,635018,-14136.5,-0.022262,0.001438,0.057492
-4.5,1025481,-24890.0,-0.024272,0.001129,0.092843
-4.0,1697993,-29806.5,-0.017554,0.000876,0.153729
-3.5,2426837,-44692.5,-0.018416,0.000732,0.219716
