Strategy,Decks,Penetration,DealerRule,DAS,RAS,Surrender,BlackjackPayout,Iterations,RTP,HouseEdge%,AvgWallet,AvgMoneyBet,NetPer1000,Duration_s
NoStrategy,2,0.65,H17,DAS,NoRAS,NoSurrender,3to2,150000000,0.995979,0.4021,999.94,14.51,-4.02,1062
HiLoStrategy,2,0.65,H17,DAS,NoRAS,NoSurrender,3to2,150000000,0.998711,0.1289,999.98,14.66,-1.29,1121
MentorStrategy,2,0.65,H17,DAS,NoRAS,NoSurrender,3to2,150000000,0.997197,0.2803,999.96,14.61,-2.80,1243
RAPCStrategy,2,0.65,H17,DAS,NoRAS,NoSurrender,3to2,150000000,0.998598,0.1402,999.98,14.65,-1.40,1268
OmegaIIStrategy,2,0.65,H17,DAS,NoRAS,NoSurrender,3to2,150000000,0.996680,0.3320,999.95,14.58,-3.32,1270
RPCStrategy,2,0.65,H17,DAS,NoRAS,NoSurrender,3to2,150000000,0.998899,0.1101,999.98,14.65,-1.10,1289
ZenCountStrategy,2,0.65,H17,DAS,NoRAS,NoSurrender,3to2,150000000,0.999285,0.0715,999.99,14.66,-0.71,1304
WongHalvesStrategy,2,0.65,H17,DAS,NoRAS,NoSurrender,3to2,150000000,0.996911,0.3089,999.95,14.58,-3.09,1310
R14Strategy,2,0.65,H17,DAS,NoRAS,NoSurrender,3to2,150000000,0.997114,0.2886,999.96,14.62,-2.89,1343
