Strategy,Decks,Penetration,DealerRule,DAS,RAS,Surrender,BlackjackPayout,Iterations,RTP,HouseEdge%,AvgWallet,AvgMoneyBet,NetPer1000,Duration_s
HiLoStrategy,6,0.4,H17,DAS,NoRAS,NoSurrender,3to2,50000000,0.994702,0.5298,999.86,26.41,-5.30,624
NoStrategy,6,0.40,H17,DAS,NoRAS,NoSurrender,3to2,50000000,0.994369,0.5631,999.85,26.30,-5.63,629
MentorStrategy,6,0.40,H17,DAS,NoRAS,NoSurrender,3to2,50000000,0.994254,0.5746,999.85,26.37,-5.75,680
OmegaIIStrategy,6,0.40,H17,DAS,NoRAS,NoSurrender,3to2,50000000,0.994401,0.5599,999.85,26.30,-5.60,683
RPCStrategy,6,0.40,H17,DAS,NoRAS,NoSurrender,3to2,50000000,0.994703,0.5297,999.86,26.39,-5.30,719
RAPCStrategy,6,0.40,H17,DAS,NoRAS,NoSurrender,3to2,50000000,0.994674,0.5326,999.86,26.38,-5.33,725
WongHalvesStrategy,6,0.40,H17,DAS,NoRAS,NoSurrender,3to2,50000000,0.993236,0.6764,999.82,26.43,-6.76,733
ZenCountStrategy,6,0.40,H17,DAS,NoRAS,NoSurrender,3to2,50000000,0.994803,0.5197,999.86,26.40,-5.20,734
R14Strategy,6,0.40,H17,DAS,NoRAS,NoSurrender,3to2,50000000,0.994059,0.5941,999.84,26.67,-5.94,742
