Strategy,Decks,Penetration,DealerRule,DAS,RAS,Surrender,BlackjackPayout,Iterations,RTP,HouseEdge%,AvgWallet,AvgMoneyBet,NetPer1000,Duration_s
NoStrategy,8,0.8,H17,DAS,NoRAS,NoSurrender,3to2,50000000,0.994206,0.5794,999.60,69.27,-5.79,1448
HiLoStrategy,8,0.80,H17,DAS,NoRAS,NoSurrender,3to2,50000000,0.995376,0.4624,999.68,69.72,-4.62,1591
OmegaIIStrategy,8,0.80,H17,DAS,NoRAS,NoSurrender,3to2,50000000,0.994259,0.5741,999.60,69.34,-5.74,1643
MentorStrategy,8,0.80,H17,DAS,NoRAS,NoSurrender,3to2,50000000,0.994128,0.5872,999.59,69.60,-5.87,1673
RPCStrategy,8,0.80,H17,DAS,NoRAS,NoSurrender,3to2,50000000,0.995375,0.4625,999.68,69.67,-4.63,1716
ZenCountStrategy,8,0.80,H17,DAS,NoRAS,NoSurrender,3to2,50000000,0.995626,0.4374,999.70,69.70,-4.37,1745
RAPCStrategy,8,0.80,H17,DAS,NoRAS,NoSurrender,3to2,50000000,0.995243,0.4757,999.67,69.65,-4.76,1800
WongHalvesStrategy,8,0.80,H17,DAS,NoRAS,NoSurrender,3to2,50000000,0.993170,0.6830,999.52,69.71,-6.83,1842
R14Strategy,8,0.80,H17,DAS,NoRAS,NoSurrender,3to2,50000000,0.993865,0.6135,999.57,70.36,-6.14,1853
