Strategy,Decks,Penetration,DealerRule,DAS,RAS,Surrender,BlackjackPayout,Iterations,RTP,HouseEdge%,AvgWallet,AvgMoneyBet,NetPer1000,Duration_s
NoStrategy,6,0.7,S17,DAS,NoRAS,NoSurrender,3to2,17000000,0.996166,0.3834,49999.82,45.89,-191.72,350
HiLoStrategy,6,0.70,S17,DAS,NoRAS,NoSurrender,3to2,17000000,1.009835,-0.9835,50020.26,2059.64,491.73,395
ZenCountStrategy,6,0.70,S17,DAS,NoRAS,NoSurrender,3to2,17000000,1.011091,-1.1091,50026.31,2372.31,554.53,407
RAPCStrategy,6,0.70,S17,DAS,NoRAS,NoSurrender,3to2,17000000,1.008871,-0.8871,50018.67,2105.01,443.56,409
RPCStrategy,6,0.70,S17,DAS,NoRAS,NoSurrender,3to2,17000000,1.010408,-1.0408,50024.52,2356.07,520.42,412
MentorStrategy,6,0.70,S17,DAS,NoRAS,NoSurrender,3to2,17000000,0.996254,0.3746,49995.62,1170.62,-187.28,416
R14Strategy,6,0.70,S17,DAS,NoRAS,NoSurrender,3to2,17000000,0.997030,0.2970,49995.80,1412.78,-148.52,420
OmegaIIStrategy,6,0.70,S17,DAS,NoRAS,NoSurrender,3to2,17000000,0.996568,0.3432,49995.95,1180.06,-171.59,425
WongHalvesStrategy,6,0.70,S17,DAS,NoRAS,NoSurrender,3to2,17000000,0.996547,0.3453,49995.25,1376.23,-172.67,426
