Strategy,Decks,Penetration,DealerRule,DAS,RAS,Surrender,BlackjackPayout,Iterations,RTP,HouseEdge%,AvgWallet,AvgMoneyBet,NetPer1000,Duration_s
NoStrategy,6,0.45,S17,DAS,NoRAS,NoSurrender,3to2,17000000,0.996193,0.3807,49999.89,29.72,-190.33,216
HiLoStrategy,6,0.45,S17,DAS,NoRAS,NoSurrender,3to2,17000000,0.998930,0.1070,49999.12,826.85,-53.50,245
ZenCountStrategy,6,0.45,S17,DAS,NoRAS,NoSurrender,3to2,17000000,0.999791,0.0209,49999.82,876.05,-10.43,247
RPCStrategy,6,0.45,S17,DAS,NoRAS,NoSurrender,3to2,17000000,0.999505,0.0495,49999.57,873.82,-24.75,248
MentorStrategy,6,0.45,S17,DAS,NoRAS,NoSurrender,3to2,17000000,0.996042,0.3958,49997.05,745.02,-197.88,249
RAPCStrategy,6,0.45,S17,DAS,NoRAS,NoSurrender,3to2,17000000,0.998734,0.1266,49998.94,834.39,-63.28,251
R14Strategy,6,0.45,S17,DAS,NoRAS,NoSurrender,3to2,17000000,0.995847,0.4153,49996.87,753.41,-207.63,251
OmegaIIStrategy,6,0.45,S17,DAS,NoRAS,NoSurrender,3to2,17000000,0.996139,0.3861,49997.13,742.93,-193.04,259
WongHalvesStrategy,6,0.45,S17,DAS,NoRAS,NoSurrender,3to2,17000000,0.995047,0.4953,49996.30,746.69,-247.67,263
