Strategy,Decks,Penetration,DealerRule,DAS,RAS,Surrender,BlackjackPayout,Iterations,RTP,HouseEdge%,AvgWallet,AvgMoneyBet,NetPer1000,Duration_s
NoStrategy,8,0.5,S17,DAS,NoRAS,NoSurrender,3to2,17000000,0.996013,0.3987,49999.83,43.62,-199.36,334
HiLoStrategy,8,0.50,S17,DAS,NoRAS,NoSurrender,3to2,17000000,1.003791,-0.3791,50007.12,1877.01,189.55,361
ZenCountStrategy,8,0.50,S17,DAS,NoRAS,NoSurrender,3to2,17000000,1.004816,-0.4816,50011.37,2360.38,240.80,371
RAPCStrategy,8,0.50,S17,DAS,NoRAS,NoSurrender,3to2,17000000,1.003339,-0.3339,50006.90,2066.35,166.97,379
R14Strategy,8,0.50,S17,DAS,NoRAS,NoSurrender,3to2,17000000,0.995695,0.4305,49995.24,1105.92,-215.27,383
MentorStrategy,8,0.50,S17,DAS,NoRAS,NoSurrender,3to2,17000000,0.995886,0.4114,49995.50,1093.57,-205.72,385
OmegaIIStrategy,8,0.50,S17,DAS,NoRAS,NoSurrender,3to2,17000000,0.996040,0.3960,49995.68,1090.36,-198.02,386
WongHalvesStrategy,8,0.50,S17,DAS,NoRAS,NoSurrender,3to2,17000000,0.994860,0.5140,49994.37,1096.28,-256.99,388
RPCStrategy,8,0.50,S17,DAS,NoRAS,NoSurrender,3to2,17000000,1.004388,-0.4388,50010.39,2367.43,219.39,399
