Strategy,Decks,Penetration,DealerRule,DAS,RAS,Surrender,BlackjackPayout,Iterations,RTP,HouseEdge%,AvgWallet,AvgMoneyBet,NetPer1000,Duration_s
NoStrategy,8,0.45,H17,DAS,NoRAS,NoSurrender,3to2,17000000,0.994202,0.5798,49999.77,39.32,-289.88,312
HiLoStrategy,8,0.45,H17,DAS,NoRAS,NoSurrender,3to2,17000000,0.997889,0.2111,49997.43,1215.21,-105.54,338
ZenCountStrategy,8,0.45,H17,DAS,NoRAS,NoSurrender,3to2,17000000,0.999192,0.0808,49998.89,1377.84,-40.38,353
MentorStrategy,8,0.45,H17,DAS,NoRAS,NoSurrender,3to2,17000000,0.993988,0.6012,49994.07,985.71,-300.58,356
R14Strategy,8,0.45,H17,DAS,NoRAS,NoSurrender,3to2,17000000,0.993885,0.6115,49993.90,996.84,-305.77,374
WongHalvesStrategy,8,0.45,H17,DAS,NoRAS,NoSurrender,3to2,17000000,0.993086,0.6914,49993.17,987.92,-345.68,375
OmegaIIStrategy,8,0.45,H17,DAS,NoRAS,NoSurrender,3to2,17000000,0.994216,0.5784,49994.31,982.94,-289.19,382
RAPCStrategy,8,0.45,H17,DAS,NoRAS,NoSurrender,3to2,17000000,0.997833,0.2167,49997.25,1270.88,-108.34,382
RPCStrategy,8,0.45,H17,DAS,NoRAS,NoSurrender,3to2,17000000,0.998775,0.1225,49998.31,1379.43,-61.27,387
