table_min,table_max,bankroll,kelly,num_replays,mean_end_bankroll,median_end_bankroll,mean_end_profit,p025_bankroll,p975_bankroll,prob_finish_down,prob_lose_25pct,prob_lose_50pct,prob_double,prob_ruin,mean_max_drawdown,median_max_drawdown,p95_max_drawdown,p99_max_drawdown,rtp,mean_total_wagered,mean_shoes_used,mean_hands_used
5.0,500.0,200.0,0.25,10000,138.16075,2.5,-61.83925,-5.0,832.5624999999991,0.741,0.7228,0.7071,0.1591,0.697,97.49075,95.0,125.0,137.5,0.995268700374882,13070.246,53.5133,2288.2405
5.0,500.0,200.0,0.5,10000,134.1905,2.5,-65.8095,-5.0,810.0624999999991,0.7491,0.7286,0.7141,0.1587,0.7022,97.2795,95.0,125.0,140.0,0.9949264278261143,12971.0385,53.104,2270.8108
5.0,500.0,200.0,0.75,10000,132.85075,2.5,-67.14925,-5.0,790.0,0.7477,0.7296,0.7142,0.1575,0.7008,97.17475,95.0,125.0,137.5,0.9948396879079089,13012.6335,53.2455,2276.9923
5.0,500.0,200.0,1.0,10000,131.2435,2.5,-68.7565,-5.0,792.5,0.753,0.7344,0.7186,0.1576,0.7051,98.18925,97.5,125.0,140.0,0.9947070314807938,12990.1585,53.0314,2267.7552
5.0,500.0,200.0,1.25,10000,140.051,2.5,-59.949,-5.0,832.5624999999991,0.7403,0.7206,0.7074,0.165,0.6953,99.80575,97.5,130.0,147.5,0.99543286079097,13126.16,53.2115,2275.6186
5.0,500.0,200.0,1.5,10000,137.131,2.5,-62.869,-5.0,840.0,0.7462,0.727,0.7143,0.1629,0.7021,101.6325,100.0,135.0,157.5,0.9952271355363802,13172.17375,53.086,2270.3641
5.0,500.0,200.0,2.0,10000,152.46925,2.5,-47.53075,-5.0,890.0,0.7312,0.7159,0.7027,0.1841,0.6923,111.00025,107.5,157.5,195.0,0.9964582388388036,13420.089,52.4703,2244.3016
5.0,500.0,200.0,2.5,10000,160.64475,2.5,-39.35525,-10.0,920.0,0.7247,0.7083,0.6955,0.1929,0.6875,120.9285,115.0,185.0,230.0,0.997136851048323,13745.44275,52.5064,2246.4943
5.0,500.0,200.0,3.0,10000,163.8655,2.5,-36.1345,-15.0,990.0,0.7327,0.7195,0.7095,0.1938,0.7009,135.14775,127.5,212.5,267.5,0.997350737982913,13639.45875,50.3521,2153.9601
5.0,500.0,200.0,4.0,10000,193.25975,2.5,-6.74025,-25.0,1190.062499999999,0.7286,0.7218,0.7155,0.2218,0.71,167.33975,157.5,275.0,347.5,0.9995197363920858,14034.48,47.8068,2045.1906
5.0,500.0,200.0,5.0,10000,205.17125,0.0,5.17125,-32.5,1325.0,0.741,0.7355,0.7295,0.2198,0.7266,194.84025,185.0,332.5,415.0,1.0003690496629516,14012.34175,44.8654,1919.0818
5.0,500.0,200.0,6.0,10000,225.84,0.0,25.84,-40.0,1517.5,0.7475,0.7441,0.7406,0.2226,0.7381,223.81175,212.5,390.0,502.5,1.0018216938855626,14184.6005,42.4581,1815.58
5.0,500.0,200.0,7.0,10000,233.58675,0.0,33.58675,-47.5,1740.0,0.7661,0.7638,0.7612,0.2115,0.7598,251.8615,237.5,440.0,565.0,1.0023789106130983,14118.54225,39.4257,1685.3087
