TrueCount,HandsPlayed,TotalPayout,EV,StdError,HandsPlayedPct
-41.5,1,1.0,1.0,0.0,0.0
-40.5,1,-1.0,-1.0,0.0,0.0
-40.0,5,-5.0,-1.0,0.282843,0.0
-39.5,2,-2.0,-1.0,0.0,0.0
-39.0,9,-7.0,-0.777778,0.261891,0.0
-38.5,10,-1.0,-0.1,0.386005,0.0
-38.0,13,-2.0,-0.153846,0.358269,1e-06
-37.5,8,1.0,0.125,0.412216,0.0
-37.0,23,-4.0,-0.173913,0.258337,1e-06
-36.5,28,-18.0,-0.642857,0.232633,1e-06
-36.0,34,-1.0,-0.029412,0.205821,2e-06
-35.5,56,-15.0,-0.267857,0.172192,3e-06
-35.0,70,-7.5,-0.107143,0.150134,3e-06
-34.5,104,-38.5,-0.370192,0.112954,5e-06
-34.0,121,-23.0,-0.190083,0.114106,5e-06
-33.5,194,-3.0,-0.015464,0.088151,9e-06
-33.0,241,-34.0,-0.141079,0.078037,1.1e-05
-32.5,411,-149.0,-0.36253,0.058697,1.9e-05
-32.0,422,-75.5,-0.17891,0.05861,1.9e-05
-31.5,579,-78.5,-0.135579,0.050194,2.6e-05
-31.0,906,-78.0,-0.086093,0.040977,4.1e-05
-30.5,1093,-156.0,-0.142726,0.037167,4.9e-05
-30.0,1288,-216.0,-0.167702,0.033885,5.8e-05
-29.5,2048,-271.5,-0.132568,0.026739,9.2e-05
-29.0,2571,-279.5,-0.108713,0.023426,0.000116
-28.5,3143,-331.5,-0.105472,0.021724,0.000141
-28.0,4324,-744.5,-0.172179,0.018306,0.000195
-27.5,5715,-755.0,-0.132108,0.015916,0.000257
-27.0,7365,-1028.0,-0.139579,0.014113,0.000332
-26.5,11485,-1201.5,-0.104615,0.011223,0.000517
-26.0,7738,-720.5,-0.093112,0.013722,0.000348
-25.5,18048,-2043.0,-0.113198,0.008951,0.000813
-25.0,19790,-1910.5,-0.096539,0.008533,0.000891
-24.5,25683,-2739.5,-0.106666,0.00747,0.001156
-24.0,32569,-3104.5,-0.095321,0.006651,0.001466
-23.5,37615,-3234.0,-0.085976,0.006135,0.001693
-23.0,56910,-5966.0,-0.104832,0.004995,0.002562
-22.5,60901,-5954.0,-0.097765,0.004827,0.002742
-22.0,78040,-6164.0,-0.078985,0.004248,0.003513
-21.5,97782,-8369.0,-0.085588,0.003796,0.004402
-21.0,127927,-10528.5,-0.082301,0.003315,0.005759
-20.5,150067,-11478.5,-0.076489,0.003056,0.006756
-20.0,177296,-14127.0,-0.07968,0.002811,0.007982
-19.5,240164,-18200.0,-0.075782,0.002409,0.010812
-19.0,280777,-21095.5,-0.075133,0.002224,0.01264
-18.5,345756,-25442.5,-0.073585,0.002003,0.015566
-18.0,418640,-29139.5,-0.069605,0.001816,0.018847
-17.5,512329,-34508.5,-0.067356,0.001641,0.023065
-17.0,613103,-39082.5,-0.063745,0.001499,0.027601
-16.5,803167,-49929.0,-0.062165,0.001307,0.036158
-16.0,863282,-52397.5,-0.060696,0.00126,0.038864
-15.5,1056427,-58630.0,-0.055498,0.001138,0.04756
-15.0,1347467,-73841.0,-0.0548,0.001005,0.060662
-14.5,1529194,-83156.5,-0.054379,0.000942,0.068843
-14.0,1854957,-91700.0,-0.049435,0.000855,0.083509
-13.5,2225086,-106670.5,-0.04794,0.000779,0.100172
-13.0,2568573,-118416.5,-0.046102,0.000724,0.115635
-12.5,3164242,-140155.5,-0.044294,0.000652,0.142452
-12.0,3704421,-156454.0,-0.042234,0.000602,0.16677
-11.5,4333709,-177330.0,-0.040919,0.000555,0.195101
