Strategy,Decks,Penetration,DealerRule,DAS,RAS,Surrender,BlackjackPayout,Iterations,RTP,HouseEdge%,AvgWallet,AvgMoneyBet,NetPer1000,Duration_s
NoStrategy,2,0.75,H17,DAS,NoRAS,NoSurrender,3to2,50000000,0.995888,0.4112,999.93,16.57,-4.11,417
HiLoStrategy,2,0.75,H17,DAS,NoRAS,NoSurrender,3to2,50000000,1.019356,-1.9356,1001.63,84.45,19.36,444
ZenCountStrategy,2,0.75,H17,DAS,NoRAS,NoSurrender,3to2,50000000,1.027611,-2.7611,1002.45,88.90,27.61,454
MentorStrategy,2,0.75,H17,DAS,NoRAS,NoSurrender,3to2,50000000,1.004392,-0.4392,1004.90,1115.68,4.39,474
RAPCStrategy,2,0.75,H17,DAS,NoRAS,NoSurrender,3to2,50000000,1.031556,-3.1556,1002.40,76.04,31.56,488
RPCStrategy,2,0.75,H17,DAS,NoRAS,NoSurrender,3to2,50000000,1.028441,-2.8441,1001.36,47.93,28.44,488
WongHalvesStrategy,2,0.75,H17,DAS,NoRAS,NoSurrender,3to2,50000000,1.007634,-0.7634,1003.47,454.76,7.63,500
OmegaIIStrategy,2,0.75,H17,DAS,NoRAS,NoSurrender,3to2,50000000,1.004839,-0.4839,1004.53,936.90,4.84,500
R14Strategy,2,0.75,H17,DAS,NoRAS,NoSurrender,3to2,50000000,1.005715,-0.5715,1008.18,1430.79,5.72,501
