Strategy,Decks,Penetration,DealerRule,DAS,RAS,Surrender,BlackjackPayout,Iterations,RTP,HouseEdge%,AvgWallet,AvgMoneyBet,NetPer1000,Duration_s
NoStrategy,2,0.5,H17,DAS,NoRAS,NoSurrender,3to2,50000000,0.995992,0.4008,999.96,11.21,-4.01,278
HiLoStrategy,2,0.50,H17,DAS,NoRAS,NoSurrender,3to2,50000000,1.007148,-0.7148,1000.11,15.01,7.15,312
ZenCountStrategy,2,0.50,H17,DAS,NoRAS,NoSurrender,3to2,50000000,1.014112,-1.4112,1000.31,21.90,14.11,317
MentorStrategy,2,0.50,H17,DAS,NoRAS,NoSurrender,3to2,50000000,0.999757,0.0243,999.97,110.27,-0.24,317
RPCStrategy,2,0.50,H17,DAS,NoRAS,NoSurrender,3to2,50000000,1.014561,-1.4561,1000.34,23.40,14.56,329
RAPCStrategy,2,0.50,H17,DAS,NoRAS,NoSurrender,3to2,50000000,1.017502,-1.7502,1000.63,35.84,17.50,336
R14Strategy,2,0.50,H17,DAS,NoRAS,NoSurrender,3to2,50000000,1.001240,-0.1240,1000.17,136.29,1.24,337
WongHalvesStrategy,2,0.50,H17,DAS,NoRAS,NoSurrender,3to2,50000000,1.002162,-0.2162,1000.09,42.65,2.16,337
OmegaIIStrategy,2,0.50,H17,DAS,NoRAS,NoSurrender,3to2,50000000,1.000589,-0.0589,1000.05,88.76,0.59,344
