TrueCount,HandsPlayed,TotalMoneyWagered,TotalPayout,EVPerDollar,StdErrorPerDollar
-31.0,1,25.000000,0.000000,0.000000,0.000000
-30.5,1,25.000000,-25.000000,-1.000000,0.000000
-29.0,4,100.000000,-50.000000,-0.500000,0.086603
-28.5,4,125.000000,25.000000,0.200000,0.087636
-28.0,3,75.000000,0.000000,0.000000,0.094281
-27.5,10,275.000000,-100.000000,-0.363636,0.053150
-27.0,7,225.000000,-25.000000,-0.111111,0.066254
-26.5,29,875.000000,-412.500000,-0.471429,0.029400
-26.0,25,700.000000,12.500000,0.017857,0.039603
-25.5,34,1075.000000,-375.000000,-0.348837,0.028584
-25.0,51,1400.000000,87.500000,0.062500,0.025762
-24.5,70,2025.000000,200.000000,0.098765,0.021127
-24.0,123,3450.000000,50.000000,0.014493,0.017054
-23.5,169,4750.000000,-1025.000000,-0.215789,0.013771
-23.0,330,9575.000000,-900.000000,-0.093995,0.010019
-22.5,409,11700.000000,-175.000000,-0.014957,0.008958
-22.0,653,18600.000000,-425.000000,-0.022849,0.007199
-21.5,986,28875.000000,-887.500000,-0.030736,0.005751
-21.0,1249,35725.000000,-2850.000000,-0.079776,0.005144
-20.5,2075,59325.000000,-2475.000000,-0.041719,0.004030
-20.0,2802,79300.000000,-4237.500000,-0.053436,0.003483
-19.5,3572,101875.000000,-3812.500000,-0.037423,0.003081
-19.0,5537,158250.000000,-5425.000000,-0.034281,0.002460
-18.5,8058,227450.000000,-9262.500000,-0.040723,0.002056
-18.0,10945,310575.000000,-15625.000000,-0.050310,0.001751
-17.5,13378,380250.000000,-7150.000000,-0.018803,0.001591
-17.0,21022,596325.000000,-20612.500000,-0.034566,0.001269
-16.5,27815,786625.000000,-33875.000000,-0.043064,0.001102
-16.0,34533,980400.000000,-29587.500000,-0.030179,0.000990
-15.5,50364,1426825.000000,-40087.500000,-0.028096,0.000822
-15.0,66234,1872000.000000,-58475.000000,-0.031237,0.000716
-14.5,78647,2220650.000000,-73825.000000,-0.033245,0.000658
-14.0,119243,3366225.000000,-102375.000000,-0.030412,0.000534
-13.5,141881,3996225.000000,-104425.000000,-0.026131,0.000491
-13.0,184751,5206500.000000,-150537.500000,-0.028913,0.000430
-12.5,247886,6978075.000000,-204962.500000,-0.029372,0.000371
-12.0,311783,8767275.000000,-225137.500000,-0.025679,0.000332
-11.5,389672,10957600.000000,-299162.500000,-0.027302,0.000296
-11.0,479152,13448625.000000,-324800.000000,-0.024151,0.000267
-10.5,660719,18534025.000000,-443362.500000,-0.023922,0.000228
-10.0,768841,21559650.000000,-423150.000000,-0.019627,0.000211
-9.5,955283,26767750.000000,-633725.000000,-0.023675,0.000190
-9.0,1184184,33157225.000000,-672350.000000,-0.020278,0.000170
-8.5,1437716,40219550.000000,-748825.000000,-0.018618,0.000155
-8.0,1809973,50587475.000000,-938587.500000,-0.018554,0.000138
-7.5,2122344,59265750.000000,-1041500.000000,-0.017573,0.000128
-7.0,2627380,73360950.000000,-1203950.000000,-0.016411,0.000115
-6.5,3177507,88661400.000000,-1359312.500000,-0.015332,0.000104
-6.0,3609999,100599675.000000,-1533150.000000,-0.015240,0.000098
-5.5,4635098,129075900.000000,-1820687.500000,-0.014106,0.000086
-5.0,5338587,148554525.000000,-1947750.000000,-0.013111,0.000081
-4.5,6230523,173267375.000000,-2146550.000000,-0.012389,0.000075
-4.0,7477431,207773700.000000,-2324662.500000,-0.011188,0.000068
-3.5,8450279,234664375.000000,-2423187.500000,-0.010326,0.000064
-3.0,10368028,287683700.000000,-2832562.500000,-0.009846,0.000058
-2.5,11953041,331457300.000000,-2851912.500000,-0.008604,0.000054
-2.0,13791359,382133325.000000,-2821687.500000,-0.007384,0.000050
-1.5,15966364,442125025.000000,-3096837.500000,-0.007004,0.000047
-1.0,17077525,472493675.000000,-3070162.500000,-0.006498,0.000045
-0.5,20069189,555201575.000000,-3247912.500000,-0.005850,0.000042
0.0,35727788,988198675.000000,-4820450.000000,-0.004878,0.000031
0.5,19592379,541911050.000000,-2133750.000000,-0.003937,0.000042
1.0,15560816,430465375.000000,-1500275.000000,-0.003485,0.000047
1.5,14387189,397711800.000000,-826525.000000,-0.002078,0.000049
2.0,12208410,658656925.000000,-759875.000000,-0.001154,0.000038
2.5,10440410,843215000.000000,-882900.000000,-0.001047,0.000034
3.0,9105310,964393500.000000,-232350.000000,-0.000241,0.000032
