DealerValue,TrueCount,Insurance Accept EV,Insurance Decline EV,Hands Played,Best Action,EV Diff (Accept-Decline)
11,-32,0.500000,1.000000,1,Decline,-0.500000
11,-30,0.500000,1.000000,2,Decline,-0.500000
11,-29.5,-0.500000,0.000000,2,Decline,-0.500000
11,-29,1.000000,1.500000,1,Decline,-0.500000
11,-28.5,0.500000,1.000000,1,Decline,-0.500000
11,-28,-0.400000,-0.050000,10,Decline,-0.350000
11,-27.5,0.038462,0.307693,13,Decline,-0.269231
11,-27,0.500000,1.000000,1,Decline,-0.500000
11,-26.5,-0.398148,-0.037037,54,Decline,-0.361111
11,-26,-0.448718,-0.141026,39,Decline,-0.307692
11,-25.5,-0.383459,-0.041353,133,Decline,-0.342105
11,-25,0.038462,0.365385,26,Decline,-0.326923
11,-24.5,-0.400000,-0.030000,150,Decline,-0.370000
11,-24,-0.312189,-0.013682,402,Decline,-0.298507
11,-23.5,-0.375770,-0.017454,487,Decline,-0.358316
11,-23,-0.384615,-0.050481,208,Decline,-0.334135
11,-22.5,-0.385090,-0.074549,1053,Decline,-0.310541
11,-22,-0.392189,-0.098454,1229,Decline,-0.293735
11,-21.5,-0.380952,-0.053288,1323,Decline,-0.327664
11,-21,-0.375455,-0.084353,3023,Decline,-0.291101
11,-20.5,-0.371963,-0.078037,3210,Decline,-0.293925
11,-20,-0.345692,-0.081243,3668,Decline,-0.264449
11,-19.5,-0.389595,-0.111405,7006,Decline,-0.278190
11,-19,-0.355154,-0.082682,8188,Decline,-0.272472
11,-18.5,-0.360992,-0.102558,15679,Decline,-0.258435
11,-18,-0.365989,-0.115124,20808,Decline,-0.250865
11,-17.5,-0.348898,-0.106334,22829,Decline,-0.242564
11,-17,-0.364320,-0.120105,33579,Decline,-0.244215
11,-16.5,-0.362518,-0.124548,40627,Decline,-0.237970
11,-16,-0.362510,-0.133804,43945,Decline,-0.228706
11,-15.5,-0.367579,-0.142189,82464,Decline,-0.225389
11,-15,-0.363596,-0.144304,97911,Decline,-0.219291
11,-14.5,-0.355813,-0.143614,129824,Decline,-0.212199
11,-14,-0.362986,-0.155859,166654,Decline,-0.207127
11,-13.5,-0.364269,-0.164800,268016,Decline,-0.199469
11,-13,-0.354113,-0.159415,176147,Decline,-0.194698
11,-12.5,-0.366130,-0.177516,458041,Decline,-0.188614
11,-12,-0.355248,-0.175796,414204,Decline,-0.179451
11,-11.5,-0.358530,-0.182725,509532,Decline,-0.175805
11,-11,-0.363021,-0.193411,845280,Decline,-0.169611
11,-10.5,-0.359685,-0.195952,813527,Decline,-0.163733
11,-10,-0.359096,-0.202889,1291587,Decline,-0.156207
11,-9.5,-0.361747,-0.211867,1377865,Decline,-0.149880
11,-9,-0.353541,-0.209273,1720332,Decline,-0.144268
11,-8.5,-0.358362,-0.219809,2241093,Decline,-0.138552
11,-8,-0.357985,-0.225690,2727039,Decline,-0.132295
11,-7.5,-0.354463,-0.229374,3338137,Decline,-0.125089
11,-7,-0.353795,-0.233824,4011324,Decline,-0.119970
