DealerValue,TrueCount,Insurance Accept EV,Insurance Decline EV,Hands Played,Best Action,EV Diff (Accept-Decline)
11,-17.5,0.500000,1.000000,1,Decline,-0.500000
11,-16,-1.500000,-1.000000,1,Decline,-0.500000
11,-15.5,-0.300000,-0.400000,5,Accept,0.100000
11,-15,0.227273,0.181818,11,Accept,0.045455
11,-14.5,0.125000,0.125000,12,Tie,0.000000
11,-14,0.041667,0.166667,24,Decline,-0.125000
11,-13.5,-0.302083,-0.052083,48,Decline,-0.250000
11,-13,-0.143678,-0.040230,87,Decline,-0.103448
11,-12.5,-0.195238,-0.152381,105,Decline,-0.042857
11,-12,-0.153846,0.006787,221,Decline,-0.160634
11,-11.5,-0.145658,-0.040616,357,Decline,-0.105042
11,-11,-0.131052,0.020868,599,Decline,-0.151920
11,-10.5,-0.167351,-0.067762,974,Decline,-0.099589
11,-10,-0.201573,-0.086491,1399,Decline,-0.115082
11,-9.5,-0.198642,-0.079412,2210,Decline,-0.119231
11,-9,-0.171285,-0.052360,4259,Decline,-0.118925
11,-8.5,-0.198787,-0.086808,6019,Decline,-0.111979
11,-8,-0.186461,-0.076900,10104,Decline,-0.109560
11,-7.5,-0.184746,-0.079692,16658,Decline,-0.105055
11,-7,-0.189547,-0.098275,25917,Decline,-0.091272
11,-6.5,-0.194891,-0.106350,38519,Decline,-0.088541
11,-6,-0.193076,-0.109535,61688,Decline,-0.083541
11,-5.5,-0.185755,-0.103104,97591,Decline,-0.082651
11,-5,-0.213534,-0.131139,143806,Decline,-0.082396
11,-4.5,-0.205992,-0.125455,225914,Decline,-0.080537
11,-4,-0.199195,-0.123725,369525,Decline,-0.075470
11,-3.5,-0.229937,-0.158397,536833,Decline,-0.071540
11,-3,-0.139352,-0.073400,844041,Decline,-0.065952
11,-2.5,-0.204006,-0.145500,1465054,Decline,-0.058506
11,-2,-0.280601,-0.221512,1529894,Decline,-0.059090
11,-1.5,-0.025381,0.028699,4032730,Decline,-0.054081
