DealerValue,TrueCount,Insurance Accept EV,Insurance Decline EV,Hands Played,Best Action,EV Diff (Accept-Decline)
11,-9.5,0.000000,-1.000000,1,Accept,1.000000
11,-8.5,0.500000,0.250000,2,Accept,0.250000
11,-8,-0.250000,0.250000,2,Decline,-0.500000
11,-7.5,0.000000,0.350000,20,Decline,-0.350000
11,-7,-0.200000,0.042857,35,Decline,-0.242857
11,-6.5,-0.125000,0.113636,132,Decline,-0.238636
11,-6,-0.204225,-0.004225,355,Decline,-0.200000
11,-5.5,-0.229819,-0.054606,1053,Decline,-0.175214
11,-5,-0.209733,-0.032557,2918,Decline,-0.177176
11,-4.5,-0.192237,-0.034376,7098,Decline,-0.157861
11,-4,-0.196456,-0.061626,20600,Decline,-0.134830
11,-3.5,-0.194770,-0.069217,54192,Decline,-0.125554
11,-3,-0.204579,-0.084478,128679,Decline,-0.120101
11,-2.5,-0.203981,-0.097036,340029,Decline,-0.106945
11,-2,-0.195938,-0.103135,885916,Decline,-0.092803
11,-1.5,-0.215646,-0.131692,2190143,Decline,-0.083954
11,-1,-0.194047,-0.128427,6720967,Decline,-0.065620
11,-0.5,-0.229876,-0.174159,17152274,Decline,-0.055718
11,0,-0.307450,-0.248799,14391368,Decline,-0.058651
11,0.5,-0.445821,-0.398988,30542612,Decline,-0.046833
11,1,-0.417780,-0.373123,27621272,Decline,-0.044656
11,1.5,-0.393145,-0.346675,21780439,Decline,-0.046470
11,2,-0.398647,-0.351507,20553025,Decline,-0.047139
11,2.5,-0.396341,-0.349757,18329529,Decline,-0.046585
11,3,-0.399502,-0.353951,17698000,Decline,-0.045550
11,3.5,-0.397935,-0.353335,17139626,Decline,-0.044600
11,4,-0.397865,-0.354250,16462610,Decline,-0.043616
11,4.5,-0.396767,-0.350976,14848206,Decline,-0.045791
11,5,-0.395405,-0.352426,14366822,Decline,-0.042978
11,5.5,-0.399678,-0.356292,14207346,Decline,-0.043386
11,6,-0.394907,-0.352120,12844283,Decline,-0.042787
11,6.5,-0.396710,-0.353764,12290497,Decline,-0.042946
11,7,-0.396348,-0.354782,11959755,Decline,-0.041566
11,7.5,-0.396323,-0.354622,10959273,Decline,-0.041702
11,8,-0.395305,-0.353875,10791128,Decline,-0.041430
11,8.5,-0.395253,-0.353517,10106710,Decline,-0.041735
11,9,-0.396267,-0.356191,9939695,Decline,-0.040076
11,9.5,-0.395081,-0.355250,9317437,Decline,-0.039832
11,10,-0.395521,-0.356740,9240458,Decline,-0.038780
11,10.5,-0.394969,-0.354274,8427738,Decline,-0.040694
11,11,-0.395065,-0.355946,8184671,Decline,-0.039119
11,11.5,-0.395619,-0.358932,7969201,Decline,-0.036687
11,12,-0.394051,-0.354757,7551940,Decline,-0.039294
11,12.5,-0.393643,-0.350529,7303598,Decline,-0.043114
11,13,-0.397625,-0.373979,6718003,Decline,-0.023647
11,13.5,-0.392432,-0.351704,6807371,Decline,-0.040727
11,14,-0.393465,-0.358295,6469279,Decline,-0.035170
11,14.5,-0.394645,-0.363248,5973264,Decline,-0.031397
11,15,-0.394389,-0.360905,5880317,Decline,-0.033484
11,15.5,-0.393265,-0.359503,5874285,Decline,-0.033763
11,16,-0.394454,-0.367399,4806189,Decline,-0.027055
11,16.5,-0.394060,-0.366089,5319299,Decline,-0.027971
11,17,-0.393844,-0.368081,4891277,Decline,-0.025763
11,17.5,-0.394496,-0.371965,4680039,Decline,-0.022531
11,18,-0.394456,-0.371126,4203682,Decline,-0.023330
11,18.5,-0.393875,-0.371955,4491842,Decline,-0.021920
11,19,-0.395576,-0.377682,3904846,Decline,-0.017894
11,19.5,-0.393351,-0.377645,3360373,Decline,-0.015707
11,20,-0.394989,-0.386459,3435497,Decline,-0.008529
11,20.5,-0.394047,-0.381708,3282055,Decline,-0.012338
11,21,-0.394287,-0.387138,3020167,Decline,-0.007150
11,21.5,-0.395876,-0.400446,2315992,Accept,0.004570
11,22,-0.393798,-0.390254,2884540,Decline,-0.003544
11,22.5,-0.393612,-0.395705,2237660,Accept,0.002094
11,23,-0.395485,-0.409929,1960636,Accept,0.014444
11,23.5,-0.396126,-0.411312,2003492,Accept,0.015186
11,24,-0.394328,-0.406373,2052609,Accept,0.012045
11,24.5,-0.393850,-0.408352,1591039,Accept,0.014502
11,25,-0.399608,-0.459302,497442,Accept,0.059693
11,25.5,-0.394867,-0.421781,1629680,Accept,0.026914
11,26,-0.394578,-0.427595,1395440,Accept,0.033017
11,26.5,-0.394340,-0.434226,1174589,Accept,0.039885
11,27,-0.400078,-0.487710,171513,Accept,0.087632
11,27.5,-0.393644,-0.433626,835762,Accept,0.039982
11,28,-0.397169,-0.449105,778911,Accept,0.051936
11,28.5,-0.395164,-0.465001,459255,Accept,0.069837
11,29,-0.396712,-0.456464,286533,Accept,0.059752
11,29.5,-0.395314,-0.461123,453837,Accept,0.065809
11,30,-0.394965,-0.469387,372588,Accept,0.074423
11,30.5,-0.398355,-0.496891,121890,Accept,0.098536
11,31,-0.391562,-0.473574,229021,Accept,0.082012
11,31.5,-0.394715,-0.483240,194752,Accept,0.088525
11,32,-0.398430,-0.502267,93507,Accept,0.103837
11,32.5,-0.387124,-0.488867,102759,Accept,0.101743
11,33,-0.392555,-0.496652,94388,Accept,0.104097
11,33.5,-0.393231,-0.507589,76619,Accept,0.114358
11,34,-0.398827,-0.528702,34614,Accept,0.129875
11,34.5,-0.394645,-0.515022,36747,Accept,0.120377
11,35,-0.392282,-0.521601,32845,Accept,0.129320
11,35.5,-0.389759,-0.530044,12831,Accept,0.140285
11,36,-0.395598,-0.528200,17447,Accept,0.132602
11,36.5,-0.396389,-0.542057,16311,Accept,0.145669
11,37,-0.386306,-0.545274,9829,Accept,0.158969
11,37.5,-0.420509,-0.576520,3535,Accept,0.156011
11,38,-0.385550,-0.567368,4609,Accept,0.181818
11,38.5,-0.402003,-0.576733,4444,Accept,0.174730
11,39,-0.406537,-0.589449,872,Accept,0.182913
11,39.5,-0.401390,-0.569288,2302,Accept,0.167897
11,40,-0.374389,-0.570870,1023,Accept,0.196481
