DealerValue,TrueCount,Insurance Accept EV,Insurance Decline EV,Hands Played,Best Action,EV Diff (Accept-Decline)
11,-62,-1.500000,-1.000000,1,Decline,-0.500000
11,-59,0.500000,1.000000,1,Decline,-0.500000
11,-58.5,1.000000,1.500000,1,Decline,-0.500000
11,-57.5,1.000000,1.500000,1,Decline,-0.500000
11,-57,-0.333333,-0.333333,3,Tie,0.000000
11,-56,-0.200000,0.300000,5,Decline,-0.500000
11,-55,-0.714286,-0.214286,7,Decline,-0.500000
11,-54.5,-0.500000,0.000000,5,Decline,-0.500000
11,-53.5,-0.562500,-0.062500,16,Decline,-0.500000
11,-52,-0.341463,0.085366,41,Decline,-0.426829
11,-51,0.500000,1.000000,1,Decline,-0.500000
11,-50.5,-0.297297,0.121622,37,Decline,-0.418919
11,-50,-0.250000,0.250000,2,Decline,-0.500000
11,-49.5,-0.169231,0.169231,65,Decline,-0.338462
11,-49,-0.439024,-0.048780,41,Decline,-0.390244
11,-48.5,-0.300000,0.100000,15,Decline,-0.400000
11,-48,-0.377143,-0.022857,175,Decline,-0.354286
11,-47.5,-0.500000,0.000000,5,Decline,-0.500000
11,-47,-0.431250,-0.025000,80,Decline,-0.406250
11,-46.5,-0.355967,-0.004115,243,Decline,-0.351852
11,-46,-0.120690,0.172414,58,Decline,-0.293103
11,-45.5,-0.384058,-0.086956,207,Decline,-0.297102
11,-45,-0.334770,-0.028736,348,Decline,-0.306035
11,-44.5,-0.353741,-0.088435,147,Decline,-0.265306
11,-44,-0.324480,-0.001155,433,Decline,-0.323326
11,-43.5,-0.366304,-0.091304,460,Decline,-0.275000
11,-43,-0.299373,-0.001567,319,Decline,-0.297806
11,-42.5,-0.389350,-0.073997,723,Decline,-0.315353
11,-42,-0.377133,-0.051195,879,Decline,-0.325939
11,-41.5,-0.377680,-0.061160,793,Decline,-0.316519
11,-41,-0.354755,-0.050144,1735,Decline,-0.304611
11,-40.5,-0.308199,-0.025304,988,Decline,-0.282895
11,-40,-0.318423,-0.025686,1129,Decline,-0.292737
11,-39.5,-0.375081,-0.087006,3086,Decline,-0.288075
11,-39,-0.377237,-0.094930,1006,Decline,-0.282306
11,-38.5,-0.371813,-0.092351,3530,Decline,-0.279462
11,-38,-0.332712,-0.066427,3485,Decline,-0.266284
11,-37.5,-0.354746,-0.067512,3666,Decline,-0.287234
11,-37,-0.341766,-0.061758,4882,Decline,-0.280008
11,-36.5,-0.341245,-0.078199,6362,Decline,-0.263046
11,-36,-0.340864,-0.070947,5046,Decline,-0.269917
11,-35.5,-0.347538,-0.071200,6559,Decline,-0.276338
11,-35,-0.358940,-0.097218,9021,Decline,-0.261722
11,-34.5,-0.338096,-0.083853,9308,Decline,-0.254244
11,-34,-0.353169,-0.105612,14326,Decline,-0.247557
11,-33.5,-0.356018,-0.102080,16825,Decline,-0.253938
11,-33,-0.346535,-0.099762,15958,Decline,-0.246773
11,-32.5,-0.355762,-0.109619,21000,Decline,-0.246143
11,-32,-0.356566,-0.119328,18336,Decline,-0.237238
11,-31.5,-0.357265,-0.116711,23901,Decline,-0.240555
11,-31,-0.352874,-0.120834,34953,Decline,-0.232040
11,-30.5,-0.346248,-0.115704,30094,Decline,-0.230544
11,-30,-0.354155,-0.125089,40687,Decline,-0.229066
11,-29.5,-0.356443,-0.130736,58771,Decline,-0.225707
11,-29,-0.345400,-0.122079,37652,Decline,-0.223321
11,-28.5,-0.359336,-0.140118,67782,Decline,-0.219217
11,-28,-0.365171,-0.151193,81555,Decline,-0.213978
11,-27.5,-0.366933,-0.155265,74128,Decline,-0.211668
11,-27,-0.343078,-0.133831,60087,Decline,-0.209247
11,-26.5,-0.364384,-0.158671,132661,Decline,-0.205712
11,-26,-0.356397,-0.152689,136421,Decline,-0.203708
11,-25.5,-0.360713,-0.163557,178240,Decline,-0.197156
11,-25,-0.345672,-0.148347,113696,Decline,-0.197324
11,-24.5,-0.356279,-0.164717,161960,Decline,-0.191563
11,-24,-0.361278,-0.170314,219800,Decline,-0.190965
11,-23.5,-0.356582,-0.172128,247138,Decline,-0.184454
