TrueCount,HandsPlayed,TotalMoneyWagered,TotalPayout,EVPerDollar,StdErrorPerDollar,HandsPlayedPct
-26.0,6,11.000000,-5.000000,-0.454545,0.197657,0.000001
-25.5,5,7.000000,-2.000000,-0.285714,0.332847,0.000001
-25.0,12,14.000000,2.000000,0.142857,0.244472,0.000001
-24.5,18,20.000000,-8.000000,-0.400000,0.192354,0.000002
-24.0,34,40.000000,-8.500000,-0.212500,0.155008,0.000004
-23.5,53,64.000000,-16.000000,-0.250000,0.118996,0.000007
-23.0,95,113.000000,-31.500000,-0.278761,0.086013,0.000012
-22.5,113,126.000000,-26.500000,-0.210317,0.085544,0.000014
-22.0,177,210.000000,-57.500000,-0.273810,0.064154,0.000022
-21.5,301,363.000000,-83.000000,-0.228650,0.049011,0.000037
-21.0,435,520.000000,-100.000000,-0.192308,0.041725,0.000054
-20.5,720,859.000000,-111.000000,-0.129220,0.032837,0.000089
-20.0,1034,1227.000000,-152.500000,-0.124287,0.027339,0.000128
-19.5,1372,1626.000000,-213.500000,-0.131304,0.023789,0.000170
-19.0,2113,2546.000000,-247.000000,-0.097015,0.019228,0.000261
-18.5,3104,3702.000000,-439.000000,-0.118585,0.015841,0.000384
-18.0,4263,5056.000000,-542.500000,-0.107298,0.013588,0.000527
-17.5,6446,7682.000000,-975.000000,-0.126920,0.010969,0.000797
-17.0,9248,10974.000000,-1481.500000,-0.135001,0.009190,0.001143
-16.5,13857,16418.000000,-1572.000000,-0.095749,0.007549,0.001713
-16.0,17222,20449.000000,-2070.000000,-0.101227,0.006750,0.002129
-15.5,26249,30949.000000,-3069.500000,-0.099179,0.005502,0.003244
-15.0,34377,40425.000000,-3609.500000,-0.089289,0.004812,0.004249
-14.5,46146,54051.000000,-4658.000000,-0.086178,0.004175,0.005703
-14.0,67264,78898.000000,-6539.000000,-0.082879,0.003449,0.008314
-13.5,84771,98997.000000,-7402.500000,-0.074775,0.003085,0.010477
-13.0,128597,149680.000000,-11727.000000,-0.078347,0.002508,0.015894
-12.5,155871,180990.000000,-13375.000000,-0.073899,0.002282,0.019265
-12.0,219127,254388.000000,-19695.000000,-0.077421,0.001924,0.027083
-11.5,278844,322786.000000,-21767.000000,-0.067435,0.001710,0.034464
-11.0,370999,429034.000000,-27744.000000,-0.064666,0.001485,0.045854
-10.5,503589,580529.000000,-35389.000000,-0.060960,0.001277,0.062242
-10.0,667611,768414.000000,-45715.500000,-0.059493,0.001110,0.082514
-9.5,808733,928744.000000,-50092.500000,-0.053936,0.001011,0.099956
-9.0,1115207,1277328.000000,-65963.000000,-0.051641,0.000862,0.137836
-8.5,1388603,1587551.000000,-76421.500000,-0.048138,0.000774,0.171626
-8.0,1785469,2035744.000000,-95470.500000,-0.046897,0.000684,0.220678
-7.5,2319819,2639767.000000,-111168.000000,-0.042113,0.000601,0.286721
-7.0,2966385,3369053.000000,-133202.500000,-0.039537,0.000532,0.366635
-6.5,3743361,4241153.000000,-156516.000000,-0.036904,0.000474,0.462666
-6.0,4832302,5465163.000000,-189179.500000,-0.034616,0.000418,0.597255
-5.5,6238425,7041863.000000,-222781.500000,-0.031637,0.000369,0.771047
-5.0,7830440,8821507.000000,-248158.000000,-0.028131,0.000329,0.967814
-4.5,10016997,11261967.000000,-292416.500000,-0.025965,0.000292,1.238065
-4.0,12863502,14432429.000000,-333474.000000,-0.023106,0.000258,1.589883
-3.5,16760322,18769454.000000,-386370.000000,-0.020585,0.000226,2.071516
-3.0,21102331,23585297.000000,-436412.000000,-0.018504,0.000202,2.608172
-2.5,27588710,30782175.000000,-499728.000000,-0.016234,0.000177,3.409865
-2.0,36180707,40284880.000000,-590255.500000,-0.014652,0.000155,4.471805
-1.5,47378864,52655965.000000,-684554.000000,-0.013001,0.000135,5.855857
-1.0,63168989,70078263.000000,-750021.000000,-0.010703,0.000117,7.807460
-0.5,86358565,95620044.000000,-796321.000000,-0.008328,0.000101,10.673608
0.0,107584374,118914105.000000,-724299.000000,-0.006091,0.000090,13.297042
0.5,80901081,89257914.000000,-336397.000000,-0.003769,0.000104,9.999083
1.0,60048014,66116363.000000,-76982.000000,-0.001164,0.000121,7.421719
1.5,45118052,49593310.000000,63850.000000,0.001287,0.000140,5.576429
2.0,34542950,37897179.000000,125700.500000,0.003317,0.000160,4.269384
2.5,26547042,29066350.500000,167474.000000,0.005762,0.000183,3.281119
3.0,20419776,22281439.000000,181738.000000,0.008156,0.000209,2.523811
3.5,16427868,17766590.500000,180760.000000,0.010174,0.000235,2.030425
4.0,12943155,13785340.000000,169568.000000,0.012301,0.000269,1.599727
4.5,10302000,10833913.000000,161086.500000,0.014869,0.000305,1.273290
5.0,8147743,8507941.000000,144034.500000,0.016929,0.000345,1.007032
5.5,6529730,6787893.500000,129976.500000,0.019148,0.000387,0.807051
6.0,5050789,5232327.000000,110553.000000,0.021129,0.000441,0.624259
6.5,3917114,4048416.000000,99555.000000,0.024591,0.000502,0.484141
7.0,3099350,3197413.000000,82212.000000,0.025712,0.000565,0.383069
7.5,2424251,2496596.500000,68338.500000,0.027373,0.000640,0.299629
8.0,1861700,1913011.000000,58356.500000,0.030505,0.000731,0.230099
8.5,1447814,1485476.000000,48822.000000,0.032866,0.000831,0.178945
9.0,1157511,1185010.500000,41485.000000,0.035008,0.000931,0.143064
9.5,837506,855629.000000,32827.500000,0.038367,0.001096,0.103513
10.0,688962,702717.000000,26067.000000,0.037095,0.001211,0.085153
10.5,516367,525464.000000,20974.000000,0.039915,0.001402,0.063821
11.0,379186,385328.500000,16607.000000,0.043098,0.001639,0.046866
11.5,282277,286419.000000,12708.500000,0.044370,0.001901,0.034888
12.0,223097,226096.000000,10289.000000,0.045507,0.002142,0.027574
12.5,157726,159132.500000,8104.500000,0.050929,0.002553,0.019494
13.0,127923,129111.000000,7144.000000,0.055332,0.002835,0.015811
13.5,84495,84879.000000,4436.000000,0.052263,0.003502,0.010443
14.0,66374,66755.000000,3597.500000,0.053891,0.003950,0.008204
14.5,44837,44980.500000,2499.000000,0.055557,0.004819,0.005542
15.0,33100,33189.000000,1963.500000,0.059161,0.005607,0.004091
15.5,25185,25190.000000,1401.500000,0.055637,0.006427,0.003113
16.0,16263,16270.000000,1186.000000,0.072895,0.008020,0.002010
16.5,12894,12849.000000,944.000000,0.073469,0.009030,0.001594
17.0,8681,8639.500000,538.500000,0.062330,0.011049,0.001073
17.5,6078,6018.500000,333.500000,0.055412,0.013247,0.000751
18.0,3682,3656.500000,294.500000,0.080542,0.016977,0.000455
18.5,2803,2789.000000,248.000000,0.088921,0.019481,0.000346
19.0,1832,1819.500000,113.500000,0.062380,0.024166,0.000226
19.5,1127,1121.500000,83.500000,0.074454,0.030376,0.000139
20.0,881,878.500000,94.500000,0.107570,0.034766,0.000109
20.5,629,616.000000,44.000000,0.071429,0.042545,0.000078
21.0,355,355.000000,41.500000,0.116901,0.054505,0.000044
21.5,256,255.500000,26.000000,0.101761,0.064265,0.000032
22.0,135,132.000000,6.000000,0.045455,0.092467,0.000017
22.5,97,93.500000,11.000000,0.117647,0.107329,0.000012
23.0,76,73.000000,12.000000,0.164384,0.125009,0.000009
23.5,30,29.500000,0.500000,0.016949,0.187183,0.000004
24.0,25,22.500000,1.000000,0.044444,0.241213,0.000003
24.5,15,15.000000,1.000000,0.066667,0.253275,0.000002
25.0,17,17.000000,1.500000,0.088235,0.236158,0.000002
25.5,3,4.000000,-2.000000,-0.500000,0.433013,0.000000
26.0,2,2.000000,-2.000000,-1.000000,0.000000,0.000000
26.5,2,2.000000,2.000000,1.000000,0.000000,0.000000
27.0,1,1.000000,1.000000,1.000000,0.000000,0.000000
28.0,1,1.000000,1.000000,1.000000,0.000000,0.000000
