TrueCount,HandsPlayed,TotalMoneyWagered,TotalPayout,EVPerDollar,StdErrorPerDollar,HandsPlayedPct
-14.0,2,2.0,-2.0,-1.0,0.0,0.0
-13.5,4,5.0,-0.5,-0.1,0.497996,0.0
-13.0,13,16.0,0.0,-0.0,0.25,1e-06
-12.5,40,48.0,-4.0,-0.083333,0.146081,2e-06
-12.0,108,119.0,5.5,0.046218,0.089722,7e-06
-11.5,316,366.0,-27.5,-0.075137,0.050946,1.9e-05
-11.0,728,832.0,-38.0,-0.045673,0.033692,4.4e-05
-10.5,1850,2159.0,-152.5,-0.070635,0.020892,0.000112
-10.0,4452,5145.0,-379.5,-0.073761,0.013561,0.000268
-9.5,9889,11364.0,-593.5,-0.052226,0.009123,0.000596
-9.0,22626,25837.0,-1253.5,-0.048516,0.006062,0.001364
-8.5,46909,53621.0,-2860.0,-0.053337,0.004208,0.002828
-8.0,96142,109980.0,-4947.0,-0.044981,0.002941,0.005797
-7.5,198926,226565.0,-10179.0,-0.044928,0.002049,0.011994
-7.0,381661,433638.0,-18258.0,-0.042104,0.001482,0.023013
-6.5,717908,814113.0,-30652.5,-0.037651,0.001082,0.043287
-6.0,1321845,1496688.0,-49361.5,-0.03298,0.000799,0.079702
-5.5,2357622,2662560.0,-80403.0,-0.030198,0.000599,0.142155
-5.0,4068803,4585289.0,-131650.5,-0.028711,0.000457,0.245331
-4.5,6867944,7725646.0,-193025.5,-0.024985,0.000352,0.414108
-4.0,11312622,12698424.0,-289257.0,-0.022779,0.000275,0.682103
-3.5,18535335,20766398.0,-409029.0,-0.019697,0.000215,1.117602
-3.0,28707600,32096078.0,-571188.0,-0.017796,0.000173,1.730946
-2.5,44863659,50065444.0,-758456.5,-0.015149,0.000139,2.705087
-2.0,69125285,76991547.0,-1032944.0,-0.013416,0.000112,4.16796
-1.5,104241400,115880115.0,-1392309.0,-0.012015,9.1e-05,6.285312
-1.0,157244475,174470268.0,-1674341.5,-0.009597,7.4e-05,9.481171
-0.5,238079101,263656550.0,-1882068.5,-0.007138,6.1e-05,14.355154
0.0,318226812,351783521.0,-1699107.5,-0.00483,5.2e-05,19.187719
0.5,223400270,246516721.0,-630280.5,-0.002557,6.3e-05,13.470083
1.0,148862230,163961495.0,-18183.5,-0.000111,7.7e-05,8.975757
1.5,98707622,108522140.0,233761.0,0.002154,9.5e-05,5.951648
2.0,65463262,71839222.0,345217.5,0.004805,0.000116,3.947155
2.5,42745510,46827258.0,311525.5,0.006653,0.000144,2.577372
3.0,27283674,29827422.5,257714.0,0.00864,0.000181,1.645089
3.5,17850813,19312141.0,202871.0,0.010505,0.000225,1.076328
4.0,11341261,11982022.0,153182.5,0.012784,0.000289,0.68383
4.5,7018969,7320544.0,110307.0,0.015068,0.000372,0.423214
5.0,4147919,4317406.5,79658.0,0.01845,0.000485,0.250102
5.5,2398923,2491350.5,48596.5,0.019506,0.000638,0.144645
6.0,1340816,1389967.0,29388.0,0.021143,0.000855,0.080845
6.5,729081,754386.0,18059.0,0.023939,0.001162,0.04396
7.0,384709,397435.5,10884.0,0.027386,0.001602,0.023196
7.5,199774,205863.5,5500.0,0.026717,0.002228,0.012046
8.0,96271,98940.5,2972.5,0.030043,0.003211,0.005805
8.5,47372,48554.5,1759.0,0.036227,0.004594,0.002856
9.0,22305,22924.0,1044.0,0.045542,0.006677,0.001345
9.5,9799,10021.0,235.5,0.023501,0.010149,0.000591
10.0,4502,4592.5,200.5,0.043658,0.015026,0.000271
10.5,1783,1809.5,114.5,0.063277,0.023791,0.000108
11.0,802,804.5,39.5,0.049099,0.035634,4.8e-05
11.5,255,252.0,-1.5,-0.005952,0.065083,1.5e-05
12.0,102,107.5,-9.0,-0.083721,0.09337,6e-06
12.5,46,45.5,-11.0,-0.241758,0.145936,3e-06
13.0,18,17.0,-3.0,-0.176471,0.25789,1e-06
13.5,5,6.0,2.0,0.333333,0.3849,0.0
14.0,2,2.0,-2.0,-1.0,0.0,0.0
14.5,3,3.0,2.0,0.666667,0.272166,0.0
