TrueCount,HandsPlayed,TotalMoneyWagered,TotalPayout,EVPerDollar,StdErrorPerDollar
-12.0,1,25.000000,-25.000000,-1.000000,0.000000
-11.0,9,250.000000,175.000000,0.700000,0.055136
-10.5,28,850.000000,-150.000000,-0.176471,0.033761
-10.0,85,2475.000000,-400.000000,-0.161616,0.019103
-9.5,271,8000.000000,-37.500000,-0.004688,0.011035
-9.0,707,20225.000000,-2225.000000,-0.110012,0.006827
-8.5,2123,60800.000000,-637.500000,-0.010485,0.003961
-8.0,5095,145550.000000,-7337.500000,-0.050412,0.002569
-7.5,13215,375375.000000,-17137.500000,-0.045654,0.001587
-7.0,31381,893925.000000,-47725.000000,-0.053388,0.001029
-6.5,70953,2013475.000000,-64350.000000,-0.031960,0.000688
-6.0,156756,4437500.000000,-143675.000000,-0.032377,0.000464
-5.5,307751,8696250.000000,-281725.000000,-0.032396,0.000331
-5.0,621821,17527600.000000,-519287.500000,-0.029627,0.000234
-4.5,1213569,34145875.000000,-879462.500000,-0.025756,0.000167
-4.0,2213072,62145300.000000,-1428112.500000,-0.022980,0.000124
-3.5,3984559,111627925.000000,-2209812.500000,-0.019796,0.000093
-3.0,6814878,190534225.000000,-3459450.000000,-0.018157,0.000071
-2.5,11617072,324147425.000000,-5043350.000000,-0.015559,0.000054
-2.0,18858146,525197825.000000,-6825762.500000,-0.012997,0.000043
-1.5,30279178,841546700.000000,-8767475.000000,-0.010418,0.000034
-1.0,47820631,1326776300.000000,-10984150.000000,-0.008279,0.000027
-0.5,77769348,2153404525.000000,-12778050.000000,-0.005934,0.000021
0.0,102591096,2837710025.000000,-10687687.500000,-0.003766,0.000018
0.5,73147837,2023030750.000000,-3016825.000000,-0.001491,0.000022
1.0,45146788,3414698375.000000,3928512.500000,0.001150,0.000017
1.5,28576810,4320142000.000000,14182262.500000,0.003283,0.000015
2.0,17742755,4028690325.000000,24251612.500000,0.006020,0.000016
2.5,10895161,3302019750.000000,26341112.500000,0.007977,0.000017
3.0,6474710,2458383450.000000,22985625.000000,0.009350,0.000020
3.5,3958743,1763847887.500000,19428112.500000,0.011015,0.000024
4.0,2223803,1143579750.000000,15349125.000000,0.013422,0.000030
4.5,1221121,715286150.000000,13277712.500000,0.018563,0.000038
5.0,623717,410447300.000000,7820550.000000,0.019054,0.000050
5.5,307049,224200000.000000,4146887.500000,0.018496,0.000067
6.0,155446,124446275.000000,2953862.500000,0.023736,0.000091
6.5,70120,61050812.500000,1655762.500000,0.027121,0.000129
7.0,30951,29188275.000000,943712.500000,0.032332,0.000187
7.5,13404,13585937.500000,530025.000000,0.039013,0.000274
8.0,5502,5987462.500000,153625.000000,0.025658,0.000414
8.5,2157,2513012.500000,65650.000000,0.026124,0.000636
9.0,749,902237.500000,-18087.500000,-0.020047,0.001059
9.5,294,383137.500000,18712.500000,0.048840,0.001646
10.0,105,140775.000000,-9262.500000,-0.065796,0.002671
10.5,24,33175.000000,-13912.500000,-0.419367,0.005549
11.0,5,8650.000000,8650.000000,1.000000,0.000000
11.5,3,4575.000000,-3025.000000,-0.661202,0.006997
12.0,2,2362.500000,-2362.500000,-1.000000,0.000000
