DealerValue,TrueCount,Insurance Accept EV,Insurance Decline EV,Hands Played,Best Action,EV Diff (Accept-Decline)
11,-9,-0.083333,-0.083333,6,Tie,0.000000
11,-8.5,-0.131579,0.052632,19,Decline,-0.184211
11,-8,0.000000,0.227273,44,Decline,-0.227273
11,-7.5,-0.089109,0.069307,101,Decline,-0.158416
11,-7,-0.118333,-0.013333,300,Decline,-0.105000
11,-6.5,-0.045911,0.126973,697,Decline,-0.172884
11,-6,-0.071936,0.086707,1828,Decline,-0.158643
11,-5.5,-0.048652,0.093724,4748,Decline,-0.142376
11,-5,-0.070051,0.065570,12498,Decline,-0.135621
11,-4.5,-0.061842,0.053273,29818,Decline,-0.115115
11,-4,-0.077390,0.037887,78867,Decline,-0.115276
11,-3.5,-0.084403,0.019807,187842,Decline,-0.104210
11,-3,-0.071412,0.028478,283729,Decline,-0.099890
11,-2.5,-0.103669,-0.008986,724998,Decline,-0.094682
11,-2,-0.033675,0.040308,2202885,Decline,-0.073982
11,-1.5,-0.048551,0.020671,4530483,Decline,-0.069221
11,-1,0.030222,0.088416,12989634,Decline,-0.058194
11,-0.5,-0.157352,-0.102374,21137989,Decline,-0.054979
11,0,-0.255490,-0.194444,40456110,Decline,-0.061046
11,0.5,-0.420540,-0.375018,47191040,Decline,-0.045523
11,1,-0.472850,-0.431608,60173334,Decline,-0.041242
11,1.5,-0.441899,-0.401856,48552619,Decline,-0.040043
11,2,-0.387719,-0.344773,44401847,Decline,-0.042946
11,2.5,-0.390230,-0.340507,28509381,Decline,-0.049724
11,3,-0.383263,-0.334335,32914369,Decline,-0.048929
11,3.5,-0.394193,-0.346129,34978992,Decline,-0.048064
11,4,-0.393947,-0.348488,36026764,Decline,-0.045459
11,4.5,-0.386360,-0.337700,31740850,Decline,-0.048660
11,5,-0.400770,-0.357012,31106836,Decline,-0.043758
11,5.5,-0.396793,-0.352552,35372515,Decline,-0.044241
11,6,-0.403123,-0.359258,33076596,Decline,-0.043864
11,6.5,-0.396368,-0.351693,30112437,Decline,-0.044675
