DealerValue,TrueCount,Insurance Accept EV,Insurance Decline EV,Hands Played,Best Action,EV Diff (Accept-Decline)
11,-12.5,0.500000,1.000000,1,Decline,-0.500000
11,-11,-0.500000,0.000000,2,Decline,-0.500000
11,-10.5,-0.750000,-1.000000,2,Accept,0.250000
11,-10,0.222222,0.388889,9,Decline,-0.166667
11,-9.5,-0.269231,0.000000,13,Decline,-0.269231
11,-9,-0.300000,-0.190000,50,Decline,-0.110000
11,-8.5,-0.225410,0.028688,122,Decline,-0.254099
11,-8,-0.151057,-0.054381,331,Decline,-0.096677
11,-7.5,-0.179730,-0.038514,740,Decline,-0.141216
11,-7,-0.127985,-0.009439,1801,Decline,-0.118545
11,-6.5,-0.142784,-0.032056,3915,Decline,-0.110728
11,-6,-0.156016,-0.051353,8685,Decline,-0.104663
11,-5.5,-0.153294,-0.033318,19629,Decline,-0.119976
11,-5,-0.160015,-0.054511,44624,Decline,-0.105504
11,-4.5,-0.158209,-0.059958,95851,Decline,-0.098251
11,-4,-0.163356,-0.070919,221984,Decline,-0.092437
11,-3.5,-0.173042,-0.086206,487880,Decline,-0.086836
11,-3,-0.169035,-0.085557,743742,Decline,-0.083478
11,-2.5,-0.190933,-0.112213,1637281,Decline,-0.078720
11,-2,-0.127269,-0.057439,3812558,Decline,-0.069830
11,-1.5,-0.199637,-0.138383,7024423,Decline,-0.061254
11,-1,-0.056806,-0.001740,19011270,Decline,-0.055065
11,-0.5,-0.321739,-0.272543,29844992,Decline,-0.049196
11,0,-0.203153,-0.146835,56208743,Decline,-0.056318
11,0.5,-0.450707,-0.406969,62864495,Decline,-0.043738
11,1,-0.473259,-0.431959,69970729,Decline,-0.041300
11,1.5,-0.417476,-0.376261,52887508,Decline,-0.041214
11,2,-0.379598,-0.335012,49332072,Decline,-0.044587
11,2.5,-0.389574,-0.341686,37820067,Decline,-0.047888
11,3,-0.388891,-0.342928,43421068,Decline,-0.045963
11,3.5,-0.394876,-0.348676,43153016,Decline,-0.046200
11,4,-0.393821,-0.349777,44207306,Decline,-0.044044
11,4.5,-0.392768,-0.346625,40148171,Decline,-0.046143
11,5,-0.397005,-0.354332,37014894,Decline,-0.042672
11,5.5,-0.397111,-0.353538,41732922,Decline,-0.043574
11,6,-0.398418,-0.354291,37209449,Decline,-0.044127
11,6.5,-0.394105,-0.350756,35390697,Decline,-0.043350
11,7,-0.393627,-0.348812,36149509,Decline,-0.044816
11,7.5,-0.395868,-0.353308,33769873,Decline,-0.042560
11,8,-0.395329,-0.353087,34117764,Decline,-0.042242
11,8.5,-0.395463,-0.351478,29711181,Decline,-0.043985
11,9,-0.395475,-0.353892,32728159,Decline,-0.041583
11,9.5,-0.394810,-0.352774,30576983,Decline,-0.042035
11,10,-0.394986,-0.349202,29394740,Decline,-0.045784
11,10.5,-0.394459,-0.353154,29234657,Decline,-0.041305
11,11,-0.393106,-0.353256,28986679,Decline,-0.039850
11,11.5,-0.396091,-0.353140,28392348,Decline,-0.042951
11,12,-0.396207,-0.354854,25819321,Decline,-0.041353
11,12.5,-0.393398,-0.353527,24052124,Decline,-0.039871
11,13,-0.393050,-0.349922,28930936,Decline,-0.043128
11,13.5,-0.395308,-0.355184,22884502,Decline,-0.040124
11,14,-0.394933,-0.355088,24019788,Decline,-0.039845
11,14.5,-0.391969,-0.348123,24804905,Decline,-0.043846
11,15,-0.394016,-0.353500,21920782,Decline,-0.040517
11,15.5,-0.395781,-0.356102,21541914,Decline,-0.039679
11,16,-0.393080,-0.352395,21513121,Decline,-0.040684
11,16.5,-0.392053,-0.348754,22379185,Decline,-0.043299
11,17,-0.396666,-0.360723,18613101,Decline,-0.035943
11,17.5,-0.391210,-0.347199,23201013,Decline,-0.044012
11,18,-0.395130,-0.357837,20403709,Decline,-0.037292
11,18.5,-0.393543,-0.352955,17838887,Decline,-0.040589
11,19,-0.394223,-0.355515,19204694,Decline,-0.038708
11,19.5,-0.393741,-0.354146,19309114,Decline,-0.039595
11,20,-0.392432,-0.350638,17976867,Decline,-0.041794
11,20.5,-0.393559,-0.355799,16485308,Decline,-0.037761
11,21,-0.391715,-0.350517,19157347,Decline,-0.041198
11,21.5,-0.393815,-0.356549,17837765,Decline,-0.037266
11,22,-0.393427,-0.354030,14833685,Decline,-0.039397
11,22.5,-0.392534,-0.353110,16545943,Decline,-0.039423
11,23,-0.392933,-0.352416,17621201,Decline,-0.040517
11,23.5,-0.392605,-0.353378,15642694,Decline,-0.039228
11,24,-0.393586,-0.357454,14372820,Decline,-0.036131
11,24.5,-0.393887,-0.358790,15380017,Decline,-0.035097
11,25,-0.393349,-0.356458,14904470,Decline,-0.036892
11,25.5,-0.390376,-0.347439,14502370,Decline,-0.042937
11,26,-0.390808,-0.348317,14430559,Decline,-0.042490
11,26.5,-0.390583,-0.348112,14461798,Decline,-0.042471
11,27,-0.393280,-0.357311,13917746,Decline,-0.035969
11,27.5,-0.394684,-0.362164,13135551,Decline,-0.032520
11,28,-0.393550,-0.358320,11708562,Decline,-0.035230
11,28.5,-0.391742,-0.352069,13016066,Decline,-0.039672
11,29,-0.393374,-0.358416,12259763,Decline,-0.034958
11,29.5,-0.391869,-0.354370,14361381,Decline,-0.037499
11,30,-0.392140,-0.352409,11370830,Decline,-0.039730
11,30.5,-0.393045,-0.357750,11585560,Decline,-0.035295
11,31,-0.393100,-0.359853,13085048,Decline,-0.033247
11,31.5,-0.391944,-0.354355,10193463,Decline,-0.037590
11,32,-0.393707,-0.364320,11511187,Decline,-0.029387
11,32.5,-0.392023,-0.357953,9961735,Decline,-0.034070
11,33,-0.392359,-0.359118,10736672,Decline,-0.033240
11,33.5,-0.393622,-0.360826,10233646,Decline,-0.032796
11,34,-0.390083,-0.346695,10166960,Decline,-0.043387
11,34.5,-0.394698,-0.371019,12512951,Decline,-0.023679
11,35,-0.391903,-0.355165,7904948,Decline,-0.036738
11,35.5,-0.394729,-0.367312,8333382,Decline,-0.027417
11,36,-0.394930,-0.372459,9281750,Decline,-0.022470
11,36.5,-0.392418,-0.362636,9289956,Decline,-0.029783
11,37,-0.393697,-0.364766,8949662,Decline,-0.028930
11,37.5,-0.394112,-0.370218,8848980,Decline,-0.023895
11,38,-0.395172,-0.372255,7972692,Decline,-0.022917
11,38.5,-0.392910,-0.367266,9809299,Decline,-0.025644
11,39,-0.396190,-0.381080,4339111,Decline,-0.015110
11,39.5,-0.393448,-0.364551,9939688,Decline,-0.028896
11,40,-0.396815,-0.388109,6274696,Decline,-0.008706
11,40.5,-0.397642,-0.387681,6079641,Decline,-0.009961
11,41,-0.393028,-0.367546,7770411,Decline,-0.025482
11,41.5,-0.395967,-0.382291,6226462,Decline,-0.013676
11,42,-0.395136,-0.379603,6160492,Decline,-0.015533
11,42.5,-0.394762,-0.380172,6581857,Decline,-0.014589
11,43,-0.400000,-0.402363,4798492,Accept,0.002362
11,43.5,-0.396973,-0.390591,5308126,Decline,-0.006382
11,44,-0.394758,-0.381325,6435255,Decline,-0.013433
11,44.5,-0.402063,-0.420975,3652964,Accept,0.018912
11,45,-0.393663,-0.379122,5135426,Decline,-0.014542
11,45.5,-0.398212,-0.399854,4670641,Accept,0.001642
11,46,-0.405947,-0.441460,2221238,Accept,0.035513
11,46.5,-0.394474,-0.382370,5731461,Decline,-0.012103
11,47,-0.401908,-0.424583,3438285,Accept,0.022676
11,47.5,-0.411961,-0.474320,662297,Accept,0.062359
11,48,-0.397013,-0.397685,6827540,Accept,0.000672
11,48.5,-0.408599,-0.461892,1327336,Accept,0.053293
11,49,-0.394513,-0.385924,1783002,Decline,-0.008590
11,49.5,-0.400720,-0.426045,5043531,Accept,0.025325
11,50,-0.426604,-0.527198,33844,Accept,0.100594
11,50.5,-0.398821,-0.416605,4944331,Accept,0.017784
11,51,-0.411443,-0.480198,652232,Accept,0.068755
11,52,-0.401553,-0.433554,4477553,Accept,0.032001
11,53,-0.419497,-0.501943,281295,Accept,0.082445
11,53.5,-0.402007,-0.436776,3208913,Accept,0.034768
11,54,-0.417357,-0.522214,2656,Accept,0.104857
11,54.5,-0.405468,-0.461793,1709388,Accept,0.056325
11,55,-0.398176,-0.427194,937794,Accept,0.029018
11,55.5,-0.415789,-0.512918,106560,Accept,0.097128
11,56,-0.404636,-0.456814,1854195,Accept,0.052177
11,56.5,-0.417639,-0.549272,11741,Accept,0.131633
11,57,-0.410160,-0.497573,245743,Accept,0.087413
11,57.5,-0.404824,-0.461252,1155994,Accept,0.056428
11,58,-0.416390,-0.531561,35217,Accept,0.115172
11,58.5,-0.412257,-0.497414,272829,Accept,0.085158
11,59,-0.404538,-0.468454,683336,Accept,0.063916
11,59.5,-0.417788,-0.535614,42427,Accept,0.117826
11,60,-0.408153,-0.494336,325411,Accept,0.086183
11,60.5,-0.405972,-0.475562,311640,Accept,0.069590
11,61,-0.401784,-0.521097,46072,Accept,0.119313
11,61.5,-0.407979,-0.498398,180698,Accept,0.090419
11,62,-0.405231,-0.486159,220104,Accept,0.080928
11,62.5,-0.415147,-0.525965,55826,Accept,0.110818
11,63,-0.406088,-0.498199,216043,Accept,0.092111
11,63.5,-0.414826,-0.545169,14623,Accept,0.130343
11,64,-0.408151,-0.524819,22624,Accept,0.116668
11,64.5,-0.408160,-0.512300,139150,Accept,0.104139
11,65,-0.424636,-0.559989,5626,Accept,0.135354
11,65.5,-0.409963,-0.533545,40378,Accept,0.123582
11,66,-0.401266,-0.513081,57336,Accept,0.111815
11,66.5,-0.411961,-0.557497,9757,Accept,0.145537
11,67,-0.396882,-0.534783,16258,Accept,0.137901
11,67.5,-0.415651,-0.530242,35199,Accept,0.114591
11,68,-0.432206,-0.564276,3695,Accept,0.132070
11,68.5,-0.411632,-0.547812,8889,Accept,0.136180
11,69,-0.411594,-0.529618,20140,Accept,0.118024
11,69.5,-0.408269,-0.544703,1935,Accept,0.136434
11,70,-0.443503,-0.577885,4956,Accept,0.134383
11,70.5,-0.422958,-0.562238,11922,Accept,0.139280
11,71,-0.394680,-0.536250,2331,Accept,0.141570
11,71.5,-0.422415,-0.563192,5871,Accept,0.140777
11,72,-0.425721,-0.627494,451,Accept,0.201774
11,72.5,-0.445707,-0.592172,1188,Accept,0.146465
11,73,-0.390142,-0.543492,3104,Accept,0.153350
11,73.5,-0.518691,-0.607477,214,Accept,0.088785
11,74,-0.352888,-0.556859,554,Accept,0.203971
11,74.5,-0.452910,-0.614127,1529,Accept,0.161217
11,75,-1.500000,-1.000000,1,Decline,-0.500000
11,75.5,-0.394737,-0.653846,247,Accept,0.259109
11,76,-0.359521,-0.530626,751,Accept,0.171105
11,76.5,-0.275701,-0.560748,107,Accept,0.285047
11,77.5,-0.346645,-0.507987,313,Accept,0.161342
11,78,-0.489362,-0.787234,47,Accept,0.297872
11,78.5,-0.341727,-0.532374,139,Accept,0.190647
11,79.5,-0.411765,-0.529412,17,Accept,0.117647
11,80,-0.392157,-0.627451,51,Accept,0.235294
11,80.5,-0.750000,-1.000000,4,Accept,0.250000
11,81.5,-0.560000,-0.840000,25,Accept,0.280000
11,82,-0.500000,-1.000000,3,Accept,0.500000
11,82.5,0.000000,-1.000000,1,Accept,1.000000
11,83,-0.166667,-0.666667,15,Accept,0.500000
11,84.5,-1.125000,-1.000000,4,Decline,-0.125000
