TrueCount,HandsPlayed,TotalPayout,EV,StdError,HandsPlayedPct
-27.0,1,-1.0,-1.0,0.0,0.0
-26.5,1,1.0,1.0,0.0,0.0
-25.5,1,-1.0,-1.0,0.0,0.0
-25.0,1,-1.0,-1.0,0.0,0.0
-24.5,8,-1.0,-0.125,0.448522,1e-06
-24.0,7,-3.0,-0.428571,0.488945,1e-06
-23.5,1,-1.0,-1.0,0.0,0.0
-23.0,23,-5.0,-0.217391,0.221325,4e-06
-22.5,23,-7.5,-0.326087,0.249022,4e-06
-22.0,61,-16.5,-0.270492,0.150058,1.1e-05
-21.5,50,2.5,0.05,0.158902,9e-06
-21.0,180,-28.5,-0.158333,0.087795,3.2e-05
-20.5,150,-54.5,-0.363333,0.094387,2.6e-05
-20.0,481,-55.5,-0.115385,0.056243,8.5e-05
-19.5,441,-70.5,-0.159864,0.057588,7.8e-05
-19.0,962,-154.0,-0.160083,0.038621,0.00017
-18.5,1349,-204.0,-0.151223,0.033417,0.000238
-18.0,1038,-196.5,-0.189306,0.037616,0.000183
-17.5,4982,-804.5,-0.161481,0.017161,0.000879
-17.0,2538,-290.5,-0.11446,0.02369,0.000448
-16.5,11023,-1419.0,-0.128731,0.011414,0.001946
-16.0,6597,-807.5,-0.122404,0.014665,0.001165
-15.5,17171,-1870.0,-0.108905,0.009078,0.003031
-15.0,21286,-2144.5,-0.100747,0.008214,0.003758
-14.5,37793,-4044.5,-0.107017,0.006116,0.006672
-14.0,43679,-3576.5,-0.081881,0.005694,0.007711
-13.5,74762,-7273.5,-0.097289,0.004331,0.013198
-13.0,85015,-7407.5,-0.087132,0.004052,0.015008
-12.5,98359,-8877.0,-0.090251,0.003773,0.017364
-12.0,210485,-16540.0,-0.07858,0.002574,0.037158
-11.5,203928,-14814.0,-0.072643,0.002605,0.036001
-11.0,399991,-29323.5,-0.07331,0.001857,0.070613
-10.5,342530,-22077.0,-0.064453,0.002002,0.060469
-10.0,727545,-46039.5,-0.063281,0.001371,0.128438
-9.5,695039,-39728.5,-0.05716,0.0014,0.122699
-9.0,1012687,-53179.5,-0.052513,0.001158,0.178775
-8.5,1377652,-71895.5,-0.052187,0.000991,0.243204
-8.0,1464488,-70669.0,-0.048255,0.000959,0.258534
-7.5,2591724,-114680.5,-0.044249,0.000719,0.457531
-7.0,2409226,-97653.0,-0.040533,0.000744,0.425314
-6.5,3919227,-150858.5,-0.038492,0.000582,0.691883
-6.0,4655301,-163958.0,-0.03522,0.000533,0.821826
-5.5,5956111,-183898.5,-0.030876,0.00047,1.051465
-5.0,6950602,-191066.5,-0.027489,0.000435,1.227028
-4.5,9092393,-227143.5,-0.024982,0.000379,1.60513
-4.0,11864088,-260233.5,-0.021935,0.000331,2.094433
-3.5,13908592,-269904.5,-0.019406,0.000305,2.45536
-3.0,17618297,-286188.0,-0.016244,0.000271,3.110255
-2.5,19825998,-276155.5,-0.013929,0.000255,3.499993
-2.0,28921878,-318665.0,-0.011018,0.000211,5.105738
-1.5,29583888,-255941.5,-0.008651,0.000208,5.222607
-1.0,39885180,-228460.5,-0.005728,0.000179,7.04115
-0.5,36768727,-158448.5,-0.004309,0.000186,6.490986
0.0,109315478,-141546.0,-0.001295,0.000108,19.298063
0.5,34431597,49272.5,0.001431,0.000192,6.078399
1.0,34931009,161965.5,0.004637,0.00019,6.166563
1.5,26188972,183731.5,0.00702,0.000219,4.623283
2.0,25780262,274561.0,0.010714,0.000221,4.551132
2.5,18115416,268736.0,0.015005,0.000265,3.198014
3.0,16436840,319079.5,0.01976,0.000278,2.901686
3.5,12066642,310303.0,0.026577,0.000323,2.130191
4.0,10717865,327618.5,0.031799,0.000342,1.892084
4.5,8027831,273534.5,0.035661,0.000394,1.417197
5.0,6308729,251512.5,0.041966,0.000443,1.113715
5.5,5332371,231094.5,0.045734,0.000481,0.941353
6.0,4130082,193585.0,0.049656,0.000545,0.729106
6.5,3520433,178162.5,0.053625,0.000589,0.621481
7.0,2101145,110408.0,0.055714,0.000761,0.370927
7.5,2316457,129425.0,0.059165,0.000723,0.408937
8.0,1262503,73213.0,0.061565,0.000976,0.222877
