TrueCount,HandsPlayed,TotalMoneyWagered,TotalPayout,EVPerDollar,StdErrorPerDollar,HandsPlayedPct
-67.0,1,1.0,-1.0,-1.0,0.0,0.0
-63.0,2,3.0,-3.0,-1.0,0.0,0.0
-62.0,2,3.0,3.0,1.0,0.0,0.0
-61.5,1,1.0,-1.0,-1.0,0.0,0.0
-61.0,2,3.0,-3.0,-1.0,0.0,0.0
-60.5,1,1.0,-1.0,-1.0,0.0,0.0
-60.0,1,2.0,2.0,1.0,0.0,0.0
-59.5,1,2.0,-2.0,-1.0,0.0,0.0
-59.0,3,5.0,-2.5,-0.5,0.447214,0.0
-58.5,2,2.0,0.0,0.0,0.707107,0.0
-58.0,3,4.0,-4.0,-1.0,0.0,0.0
-57.5,8,9.0,-7.0,-0.777778,0.209513,0.0
-57.0,14,17.0,3.0,0.176471,0.238729,1e-06
-56.5,6,7.0,-1.0,-0.142857,0.374088,0.0
-56.0,16,19.0,-6.5,-0.342105,0.22346,1e-06
-55.5,37,46.0,-13.5,-0.293478,0.136261,2e-06
-55.0,24,29.0,-8.0,-0.275862,0.168201,1e-06
-54.5,22,31.0,2.5,0.080645,0.167768,1e-06
-54.0,55,72.0,-5.0,-0.069444,0.111676,3e-06
-53.5,72,85.0,-29.0,-0.341176,0.101617,4e-06
-53.0,5,5.0,-1.0,-0.2,0.438178,0.0
-52.5,94,114.0,-7.5,-0.065789,0.089781,5e-06
-52.0,131,154.0,0.5,0.003247,0.077854,7e-06
-51.5,161,197.0,-20.5,-0.104061,0.069807,8e-06
-51.0,13,14.0,3.5,0.25,0.261227,1e-06
-50.5,230,273.0,-41.0,-0.150183,0.059386,1.2e-05
-50.0,314,377.0,-35.0,-0.092838,0.0501,1.6e-05
-49.5,195,230.0,-25.5,-0.11087,0.064697,1e-05
-49.0,308,386.0,-41.5,-0.107513,0.049003,1.6e-05
-48.5,440,517.0,-91.0,-0.176015,0.042244,2.2e-05
-48.0,499,598.0,-41.0,-0.068562,0.039561,2.5e-05
-47.5,422,522.0,-47.0,-0.090038,0.042461,2.2e-05
-47.0,674,797.0,-71.5,-0.089711,0.034105,3.4e-05
-46.5,1009,1198.0,-195.0,-0.162771,0.02792,5.2e-05
-46.0,891,1068.0,-84.0,-0.078652,0.029348,4.6e-05
-45.5,1099,1312.0,-77.5,-0.05907,0.026836,5.6e-05
-45.0,1698,2033.0,-176.0,-0.086572,0.021425,8.7e-05
-44.5,1663,1975.0,-207.5,-0.105063,0.02181,8.5e-05
-44.0,1901,2282.0,-221.5,-0.097064,0.020294,9.7e-05
-43.5,2417,2866.0,-195.5,-0.068214,0.018249,0.000123
-43.0,2976,3539.0,-450.5,-0.127296,0.016245,0.000152
-42.5,3711,4354.0,-472.0,-0.108406,0.014699,0.00019
-42.0,3703,4433.0,-509.0,-0.114821,0.014437,0.000189
-41.5,5499,6517.0,-639.5,-0.098128,0.01203,0.000281
-41.0,6074,7177.0,-560.5,-0.078097,0.011456,0.00031
