TrueCount,HandsPlayed,TotalMoneyWagered,TotalPayout,EVPerDollar,StdErrorPerDollar,HandsPlayedPct
-31.0,1,1.0,-1.0,-1.0,0.0,0.0
-30.5,1,1.0,1.0,1.0,0.0,0.0
-29.5,3,4.0,4.0,1.0,0.0,0.0
-29.0,3,3.0,0.0,0.0,0.471405,0.0
-28.5,10,12.0,4.5,0.375,0.283364,1e-06
-28.0,10,11.0,1.0,0.090909,0.271346,1e-06
-27.5,15,18.0,4.0,0.222222,0.215961,1e-06
-27.0,29,31.0,2.0,0.064516,0.1703,2e-06
-26.5,50,58.0,-23.5,-0.405172,0.114013,4e-06
-26.0,53,65.0,2.5,0.038462,0.116308,4e-06
-25.5,97,110.0,2.0,0.018182,0.091797,7e-06
-25.0,167,194.0,0.0,-0.0,0.072165,1.2e-05
-24.5,216,242.0,-26.5,-0.109504,0.062987,1.6e-05
-24.0,359,418.0,-32.5,-0.077751,0.046403,2.6e-05
-23.5,535,597.0,10.5,0.017588,0.039765,3.9e-05
-23.0,789,903.0,-31.0,-0.03433,0.032616,5.8e-05
-22.5,1175,1306.0,-26.5,-0.020291,0.026895,8.6e-05
-22.0,1688,1928.0,-109.5,-0.056795,0.022312,0.000124
-21.5,2613,2979.0,-67.5,-0.022659,0.017984,0.000192
-21.0,3701,4215.0,-285.0,-0.067616,0.015089,0.000272
-20.5,5186,5942.0,-309.5,-0.052087,0.01265,0.000381
-20.0,7704,8815.0,-350.5,-0.039762,0.010389,0.000566
-19.5,11162,12742.0,-570.0,-0.044734,0.008656,0.000821
-19.0,15418,17488.0,-730.5,-0.041772,0.007414,0.001133
-18.5,21722,24744.0,-829.0,-0.033503,0.006225,0.001597
-18.0,30844,35179.0,-1652.0,-0.04696,0.005215,0.002268
-17.5,44824,50799.0,-1939.0,-0.03817,0.004343,0.003295
-17.0,56266,63859.0,-2462.5,-0.038562,0.003876,0.004137
-16.5,82315,93290.0,-2950.5,-0.031627,0.003211,0.006052
-16.0,109507,124164.0,-3658.0,-0.029461,0.00278,0.008051
-15.5,145129,164020.0,-4704.5,-0.028682,0.002419,0.01067
-15.0,200369,226442.0,-7319.0,-0.032322,0.002059,0.014731
-14.5,265413,299794.0,-8639.5,-0.028818,0.00179,0.019513
-14.0,353995,399829.0,-11064.5,-0.027673,0.00155,0.026025
-13.5,467933,527965.0,-15572.0,-0.029494,0.001349,0.034401
-13.0,601890,678707.0,-18700.5,-0.027553,0.00119,0.04425
-12.5,794866,895128.0,-21425.5,-0.023936,0.001037,0.058437
-12.0,1030263,1159012.0,-29543.0,-0.02549,0.000911,0.075743
-11.5,1323232,1488739.0,-33514.0,-0.022512,0.000804,0.097281
-11.0,1699224,1909458.0,-43602.5,-0.022835,0.00071,0.124923
-10.5,2127532,2387923.0,-51959.5,-0.021759,0.000635,0.156411
-10.0,2765084,3101798.0,-60995.5,-0.019665,0.000557,0.203282
-9.5,3389971,3800301.0,-73930.0,-0.019454,0.000503,0.249223
-9.0,4281425,4796177.0,-86889.0,-0.018116,0.000448,0.31476
-8.5,5342018,5979751.0,-105961.5,-0.01772,0.000401,0.392733
-8.0,6536140,7310594.0,-123945.0,-0.016954,0.000363,0.480522
-7.5,8162443,9122312.0,-146473.0,-0.016057,0.000325,0.600084
-7.0,9997937,11166007.0,-168837.5,-0.015121,0.000294,0.735025
-6.5,12137135,13544783.0,-195235.5,-0.014414,0.000267,0.892294
-6.0,14920943,16638508.0,-234053.0,-0.014067,0.000241,1.096953
-5.5,17794264,19830131.0,-249836.5,-0.012599,0.00022,1.308193
-5.0,21554532,24001021.0,-276314.5,-0.011513,0.0002,1.584639
-4.5,26115410,29054338.0,-317247.0,-0.010919,0.000182,1.919944
-4.0,31170113,34657625.0,-351412.0,-0.01014,0.000167,2.291554
-3.5,37478698,41638832.0,-383977.0,-0.009222,0.000152,2.755346
-3.0,43831099,48658705.0,-410491.0,-0.008436,0.000141,3.22236
-2.5,52547396,58295001.0,-458781.5,-0.00787,0.000129,3.863161
-2.0,62294312,69060044.0,-463017.5,-0.006705,0.000118,4.579732
-1.5,74075776,82060861.0,-506765.0,-0.006175,0.000108,5.445878
-1.0,88114843,97546051.0,-516797.5,-0.005298,9.9e-05,6.477997
-0.5,100170542,110809082.0,-478100.5,-0.004315,9.3e-05,7.364304
0.0,131053332,144879775.0,-536468.5,-0.003703,8.2e-05,9.634734
0.5,95805353,105870006.0,-318755.5,-0.003011,9.6e-05,7.043385
1.0,82586780,91290244.0,-175229.0,-0.001919,0.000103,6.071587
1.5,69968523,77379278.0,-101679.0,-0.001314,0.000112,5.143922
2.0,58957510,65156074.0,-29586.0,-0.000454,0.000122,4.334418
2.5,49592185,54770521.0,28316.5,0.000517,0.000133,3.645901
3.0,41308831,45589786.0,60031.0,0.001317,0.000146,3.036929
3.5,35282300,38910323.0,85715.5,0.002203,0.000158,2.593872
4.0,29321447,32316728.0,94087.5,0.002911,0.000173,2.155644
4.5,24554315,27040188.0,104518.5,0.003865,0.000189,1.805176
5.0,20219353,22250097.0,97891.5,0.0044,0.000209,1.486479
5.5,16668503,18332259.0,100237.0,0.005468,0.00023,1.225429
6.0,13964089,15346559.0,97519.0,0.006354,0.000251,1.026607
6.5,11338191,12451237.0,84567.5,0.006792,0.000279,0.833557
7.0,9319773,10226889.0,77183.5,0.007547,0.000308,0.685168
7.5,7594288,8331840.5,64281.0,0.007715,0.000341,0.558314
8.0,6095765,6670671.0,61956.0,0.009288,0.000382,0.448146
8.5,5055870,5499819.0,51976.0,0.00945,0.000422,0.371696
9.0,4104620,4425385.5,50425.0,0.011394,0.000472,0.301762
9.5,3316975,3535999.5,38297.0,0.010831,0.000531,0.243856
10.0,2730245,2894972.5,34829.0,0.012031,0.000588,0.200721
10.5,2114220,2230871.0,26090.5,0.011695,0.000671,0.155433
11.0,1685689,1784644.5,24297.0,0.013614,0.000751,0.123928
11.5,1310812,1392216.0,19711.0,0.014158,0.00085,0.096368
12.0,1019687,1082616.0,15509.0,0.014325,0.000963,0.074965
12.5,786355,834111.5,14437.0,0.017308,0.001098,0.057811
13.0,591096,626905.5,11451.0,0.018266,0.001266,0.043456
13.5,460027,487180.0,9316.5,0.019123,0.001437,0.03382
14.0,346807,366765.5,7204.5,0.019643,0.001656,0.025496
14.5,259921,274980.0,5898.5,0.021451,0.001913,0.019109
15.0,195641,206923.0,3436.5,0.016608,0.002203,0.014383
15.5,141597,149598.0,3460.5,0.023132,0.002591,0.01041
16.0,106427,112297.5,2452.0,0.021835,0.002995,0.007824
16.5,78836,83126.0,2455.5,0.029539,0.003481,0.005796
17.0,54083,57028.5,1304.0,0.022866,0.004207,0.003976
17.5,43306,45592.0,961.0,0.021078,0.004711,0.003184
18.0,29419,31005.0,1027.5,0.03314,0.005703,0.002163
18.5,20758,21948.0,446.0,0.020321,0.006776,0.001526
19.0,14437,15250.5,308.5,0.020229,0.00813,0.001061
19.5,10596,11090.5,239.5,0.021595,0.009507,0.000779
20.0,7274,7611.0,115.0,0.01511,0.011474,0.000535
20.5,4907,5170.5,99.5,0.019244,0.013889,0.000361
21.0,3514,3679.5,56.0,0.015219,0.016496,0.000258
21.5,2513,2645.0,77.5,0.029301,0.019724,0.000185
22.0,1521,1593.5,120.5,0.07562,0.024926,0.000112
22.5,1164,1234.0,-10.0,-0.008104,0.028368,8.6e-05
23.0,712,737.5,22.5,0.030508,0.036549,5.2e-05
23.5,484,502.0,37.5,0.074701,0.044262,3.6e-05
24.0,328,337.5,39.0,0.115556,0.054754,2.4e-05
24.5,243,245.0,-6.0,-0.02449,0.063378,1.8e-05
25.0,186,194.0,-5.5,-0.028351,0.073142,1.4e-05
25.5,84,91.0,0.5,0.005495,0.101163,6e-06
26.0,53,54.0,1.0,0.018519,0.133194,4e-06
26.5,29,28.5,8.0,0.280702,0.167374,2e-06
27.0,30,29.5,0.0,-0.0,0.184893,2e-06
27.5,16,15.0,0.0,0.0,0.249444,1e-06
28.0,10,9.5,3.5,0.368421,0.296994,1e-06
28.5,1,1.0,0.0,0.0,0.0,0.0
29.0,4,4.0,-2.0,-0.5,0.433013,0.0
29.5,1,1.0,-1.0,-1.0,0.0,0.0
30.0,1,2.0,-2.0,-1.0,0.0,0.0
30.5,1,1.0,1.0,1.0,0.0,0.0
31.5,2,3.0,-3.0,-1.0,0.0,0.0
32.0,2,1.5,0.5,0.333333,0.7698,0.0
32.5,1,1.0,-1.0,-1.0,0.0,0.0
33.5,1,1.0,-1.0,-1.0,0.0,0.0
