TrueCount,HandsPlayed,TotalMoneyWagered,TotalPayout,EVPerDollar,StdErrorPerDollar,HandsPlayedPct
-36.0,2,4.0,0.0,0.0,0.5,0.0
-35.0,4,4.0,-2.0,-0.5,0.433013,0.0
-34.5,8,9.0,-5.0,-0.555556,0.228312,0.0
-34.0,7,9.0,-7.0,-0.777778,0.209513,0.0
-33.5,16,20.0,2.0,0.1,0.21095,1e-06
-33.0,13,16.0,-6.0,-0.375,0.231756,1e-06
-32.5,31,35.0,-6.0,-0.171429,0.164059,2e-06
-32.0,40,47.0,9.5,0.202128,0.138428,2e-06
-31.5,54,67.0,-15.5,-0.231343,0.117204,3e-06
-31.0,77,98.0,-21.0,-0.214286,0.094629,5e-06
-30.5,117,130.0,0.5,0.003846,0.087282,7e-06
-30.0,158,185.0,-22.0,-0.118919,0.071789,1e-05
-29.5,216,247.0,-37.5,-0.151822,0.060194,1.3e-05
-29.0,321,374.0,-19.0,-0.050802,0.049522,1.9e-05
-28.5,455,518.0,-58.0,-0.111969,0.042843,2.8e-05
-28.0,652,752.0,-111.0,-0.147606,0.035009,4e-05
-27.5,884,1009.0,-81.0,-0.080278,0.031168,5.4e-05
-27.0,1267,1464.0,-94.0,-0.064208,0.025653,7.7e-05
-26.5,1803,2089.0,-76.0,-0.036381,0.021323,0.000109
-26.0,2098,2393.0,-178.0,-0.074384,0.019977,0.000127
-25.5,3293,3798.0,-264.5,-0.069642,0.015857,0.0002
-25.0,4611,5305.0,-227.5,-0.042884,0.013448,0.00028
-24.5,5809,6658.0,-296.0,-0.044458,0.01199,0.000352
-24.0,8249,9446.0,-563.5,-0.059655,0.010073,0.0005
-23.5,10724,12275.0,-727.0,-0.059226,0.008816,0.000651
-23.0,14488,16662.0,-974.0,-0.058456,0.007588,0.000879
-22.5,18899,21593.0,-1140.0,-0.052795,0.006655,0.001146
-22.0,25242,28740.0,-1439.0,-0.05007,0.005769,0.001531
-21.5,32405,36929.0,-2439.0,-0.066046,0.005085,0.001966
-21.0,41696,47710.0,-2404.5,-0.050398,0.004475,0.002529
-20.5,57130,65049.0,-3126.5,-0.048064,0.003833,0.003466
-20.0,72484,82538.0,-3948.5,-0.047839,0.003406,0.004397
-19.5,93153,106126.0,-4306.5,-0.040579,0.003008,0.005651
-19.0,119210,135463.0,-5499.0,-0.040594,0.002657,0.007232
-18.5,151929,172806.0,-6574.5,-0.038046,0.002356,0.009216
-18.0,195346,222001.0,-8261.5,-0.037214,0.00208,0.01185
-17.5,241117,273481.0,-10069.0,-0.036818,0.001873,0.014627
-17.0,312175,353771.0,-12591.0,-0.035591,0.001646,0.018937
-16.5,394184,446652.0,-17506.5,-0.039195,0.001466,0.023912
-16.0,483521,547692.0,-19987.5,-0.036494,0.001324,0.029332
-15.5,596883,675121.0,-23545.5,-0.034876,0.001192,0.036208
-15.0,755271,853763.0,-29558.0,-0.034621,0.001061,0.045817
-14.5,932539,1052789.0,-36412.5,-0.034587,0.000955,0.05657
-14.0,1149586,1296766.0,-41354.0,-0.03189,0.000861,0.069737
-13.5,1413742,1593988.0,-50610.5,-0.031751,0.000777,0.085761
-13.0,1691364,1906400.0,-51757.5,-0.027149,0.00071,0.102602
-12.5,2117401,2383815.0,-65704.0,-0.027563,0.000635,0.128447
-12.0,2550001,2868978.0,-72166.5,-0.025154,0.000579,0.154689
-11.5,3078046,3461243.0,-85136.5,-0.024597,0.000527,0.186722
-11.0,3720041,4178929.0,-104145.5,-0.024922,0.00048,0.225667
-10.5,4429497,4972887.0,-116896.5,-0.023507,0.00044,0.268704
-10.0,5418400,6078055.0,-141222.5,-0.023235,0.000398,0.328693
-9.5,6363145,7131421.0,-151585.5,-0.021256,0.000367,0.386004
-9.0,7630276,8545078.0,-179388.5,-0.020993,0.000336,0.462871
-8.5,9073124,10156558.0,-206032.5,-0.020286,0.000308,0.550398
-8.0,10659692,11920395.0,-227102.0,-0.019052,0.000284,0.646643
-7.5,12737606,14233825.0,-251202.0,-0.017648,0.00026,0.772694
-7.0,15008771,16761688.0,-279748.5,-0.01669,0.00024,0.910468
-6.5,17585970,19623364.0,-320250.0,-0.01632,0.000222,1.066808
-6.0,20793015,23184834.0,-363494.0,-0.015678,0.000204,1.261355
-5.5,24119683,26873515.0,-394904.0,-0.014695,0.000189,1.463158
-5.0,28306241,31516568.0,-430403.0,-0.013656,0.000175,1.717125
-4.5,33259707,37001341.0,-472325.0,-0.012765,0.000161,2.017614
-4.0,38709536,43030343.0,-523688.5,-0.01217,0.00015,2.348214
-3.5,45341839,50370839.0,-549920.0,-0.010917,0.000138,2.750546
-3.0,52026877,57758323.0,-587978.0,-0.01018,0.000129,3.156076
-2.5,60982503,67650114.0,-632213.5,-0.009345,0.000119,3.699346
-2.0,70957592,78664223.0,-690471.0,-0.008777,0.000111,4.304459
-1.5,82889558,91825399.0,-708811.0,-0.007719,0.000103,5.028281
-1.0,97024503,107407777.0,-769936.0,-0.007168,9.5e-05,5.885741
-0.5,109067548,120648551.0,-759421.0,-0.006294,8.9e-05,6.616302
0.0,139837707,154595259.0,-835015.5,-0.005401,7.9e-05,8.482894
0.5,104635796,115623996.0,-556348.0,-0.004812,9.1e-05,6.347461
1.0,91385244,101019662.0,-380890.0,-0.00377,9.8e-05,5.54365
1.5,78683776,87013758.0,-264708.0,-0.003042,0.000105,4.773148
2.0,67499924,74597387.0,-163980.5,-0.002198,0.000114,4.094709
2.5,57918232,63959703.0,-76390.0,-0.001194,0.000123,3.51346
3.0,49375578,54489144.0,-28915.0,-0.000531,0.000133,2.995242
3.5,43043739,47468101.0,24288.0,0.000512,0.000143,2.611137
4.0,36718272,40461368.0,45715.5,0.00113,0.000155,2.227419
4.5,31557391,34749693.0,88469.0,0.002546,0.000167,1.914348
5.0,26812867,29504191.0,95704.5,0.003244,0.000181,1.626533
5.5,22837523,25114122.0,104690.0,0.004169,0.000196,1.385379
6.0,19687411,21636063.0,94513.5,0.004368,0.000212,1.194286
6.5,16626542,18257762.0,108072.0,0.005919,0.00023,1.008606
7.0,14182065,15563027.5,102280.0,0.006572,0.00025,0.860318
7.5,12018114,13178502.0,87922.5,0.006672,0.000271,0.729048
