TrueCount,HandsPlayed,TotalPayout,EV,StdError,HandsPlayedPct
-31.0,1,0.0,0.0,0.0,0.0
-28.5,3,-2.0,-0.666667,0.720082,0.0
-28.0,4,-6.0,-1.5,0.25,0.0
-27.5,4,-4.0,-1.0,0.353553,0.0
-27.0,12,-6.0,-0.5,0.220479,0.0
-26.5,28,-5.0,-0.178571,0.220468,0.0
-26.0,62,-13.0,-0.209677,0.152821,1e-06
-25.5,83,1.0,0.012048,0.136037,1e-06
-25.0,152,-13.5,-0.088816,0.090338,2e-06
-24.5,266,-27.0,-0.101504,0.069601,4e-06
-24.0,370,-14.5,-0.039189,0.06176,5e-06
-23.5,647,-82.5,-0.127512,0.046335,9e-06
-23.0,1014,-140.5,-0.13856,0.036466,1.4e-05
-22.5,1488,-110.0,-0.073925,0.030497,2.1e-05
-22.0,2423,-241.5,-0.09967,0.024032,3.4e-05
-21.5,3591,-342.5,-0.095377,0.019701,5e-05
-21.0,5540,-523.5,-0.094495,0.015773,7.8e-05
-20.5,8601,-664.5,-0.077258,0.012614,0.000121
-20.0,12861,-1043.0,-0.081098,0.01034,0.000181
-19.5,19113,-1192.0,-0.062366,0.008479,0.000269
-19.0,28364,-1929.5,-0.068026,0.007001,0.000399
-18.5,41876,-2692.5,-0.064297,0.00572,0.000589
-18.0,57243,-3674.0,-0.064183,0.004886,0.000805
-17.5,85274,-5697.0,-0.066808,0.004003,0.001199
-17.0,130486,-7903.5,-0.06057,0.00323,0.001835
-16.5,181957,-9768.0,-0.053683,0.00273,0.002558
-16.0,250916,-13924.5,-0.055495,0.002325,0.003528
-15.5,358152,-18300.5,-0.051097,0.001945,0.005035
-15.0,492068,-26406.5,-0.053664,0.001656,0.006918
-14.5,683550,-34562.0,-0.050563,0.001402,0.00961
-14.0,923164,-42499.0,-0.046036,0.001206,0.012979
-13.5,1279571,-54326.0,-0.042456,0.001023,0.01799
-13.0,1726170,-76635.0,-0.044396,0.00088,0.024268
-12.5,2306569,-98437.0,-0.042677,0.00076,0.032428
-12.0,3096625,-124444.5,-0.040187,0.000655,0.043536
-11.5,4028142,-153883.0,-0.038202,0.000574,0.056632
-11.0,5369352,-199012.0,-0.037064,0.000497,0.075488
-10.5,6941467,-244622.0,-0.035241,0.000436,0.097591
-10.0,9232773,-306266.0,-0.033172,0.000378,0.129804
-9.5,11701137,-370824.0,-0.031691,0.000335,0.164507
-9.0,15160052,-450643.0,-0.029726,0.000294,0.213136
-8.5,19425137,-551018.5,-0.028366,0.00026,0.2731
-8.0,24428886,-655493.5,-0.026833,0.000231,0.343448
-7.5,31321752,-798982.0,-0.025509,0.000204,0.440355
-7.0,39217908,-934089.5,-0.023818,0.000182,0.551368
-6.5,48868378,-1066099.0,-0.021816,0.000163,0.687045
-6.0,61883399,-1288889.0,-0.020828,0.000145,0.870024
-5.5,76635685,-1453297.5,-0.018964,0.00013,1.077428
-5.0,94758981,-1697262.0,-0.017911,0.000117,1.332225
-4.5,117842830,-1886782.0,-0.016011,0.000105,1.656763
-4.0,144461828,-2146495.5,-0.014859,9.4e-05,2.031001
-3.5,180865349,-2436198.0,-0.01347,8.4e-05,2.542802
-3.0,218041481,-2595133.5,-0.011902,7.7e-05,3.065464
-2.5,269761728,-2874755.0,-0.010657,6.9e-05,3.792604
-2.0,331799879,-3052910.0,-0.009201,6.2e-05,4.664803
-1.5,403472521,-3239044.5,-0.008028,5.6e-05,5.672455
-1.0,511230328,-3426500.5,-0.006702,5e-05,7.187432
-0.5,621811481,-3334740.5,-0.005363,4.5e-05,8.742102
0.0,736122282,-3043408.5,-0.004134,4.1e-05,10.349207
0.5,597977596,-1676127.0,-0.002803,4.6e-05,8.407019
1.0,487493900,-676536.0,-0.001388,5.1e-05,6.853719
1.5,386794760,15463.0,4e-05,5.7e-05,5.437981
2.0,317651914,450783.5,0.001419,6.3e-05,4.465896
2.5,258125559,731746.5,0.002835,7e-05,3.62901
3.0,208478457,838420.0,0.004022,7.8e-05,2.931017
3.5,172716777,937113.0,0.005426,8.5e-05,2.42824
4.0,137754241,934137.5,0.006781,9.5e-05,1.936699
4.5,112244078,895628.5,0.007979,0.000106,1.578049
5.0,90155082,859461.0,0.009533,0.000118,1.267498
5.5,72820686,821718.0,0.011306,0.000132,1.023792
6.0,58733944,871606.0,0.015014,0.000147,0.825746
6.5,46524151,923398.0,0.020365,0.000165,0.654087
7.0,37338769,948714.5,0.026521,0.000184,0.524949
7.5,29749915,863334.5,0.030555,0.000205,0.418257
8.0,23196964,738022.5,0.033647,0.000232,0.326128
8.5,18396736,621463.5,0.03574,0.00026,0.258641
9.0,14357404,507365.0,0.037374,0.000294,0.201852
9.5,11079018,408490.5,0.039004,0.000335,0.155761
10.0,8744403,340834.5,0.041226,0.000376,0.122938
10.5,6566635,263973.0,0.042555,0.000433,0.092321
