TrueCount,HandsPlayed,TotalPayout,EV,StdError,HandsPlayedPct
-5.5,1,-1.0,-1.0,0.0,0.0
-5.0,4,-2.0,-0.5,0.433013,0.0
-4.5,24,2.5,0.104167,0.224342,2e-06
-4.0,147,-17.0,-0.115646,0.088313,9e-06
-3.5,821,-0.5,-0.000609,0.040163,5.2e-05
-3.0,4218,-26.0,-0.006164,0.017687,0.000265
-2.5,21186,-215.0,-0.010148,0.007894,0.001333
-2.0,111573,-1905.0,-0.017074,0.003419,0.007019
-1.5,591507,-6441.5,-0.01089,0.001486,0.037213
-1.0,3308743,-37096.5,-0.011212,0.000628,0.208159
-0.5,14145056,-141300.0,-0.009989,0.000303,0.889889
0.0,74395763,-553727.0,-0.007443,0.000132,4.680361
0.5,45940098,-391574.5,-0.008524,0.000168,2.890168
1.0,51884762,-421497.5,-0.008124,0.000158,3.264157
1.5,49908636,-407110.0,-0.008157,0.000161,3.139835
2.0,47383673,-377088.0,-0.007958,0.000165,2.980986
2.5,45246073,-363852.5,-0.008042,0.000169,2.846506
3.0,44626356,-344698.0,-0.007724,0.00017,2.807518
3.5,44122413,-355379.0,-0.008054,0.000171,2.775814
4.0,42666646,-338806.5,-0.007941,0.000174,2.68423
4.5,41553285,-325454.5,-0.007832,0.000177,2.614186
5.0,41057841,-337040.0,-0.008209,0.000178,2.583017
5.5,39979867,-314788.0,-0.007874,0.00018,2.5152
6.0,38506452,-307643.0,-0.007989,0.000183,2.422505
6.5,38088827,-301909.0,-0.007926,0.000184,2.396231
7.0,37114751,-287717.5,-0.007752,0.000187,2.334951
7.5,36283417,-275803.5,-0.007601,0.000189,2.28265
8.0,35510362,-266407.0,-0.007502,0.000191,2.234016
8.5,35055776,-268238.0,-0.007652,0.000192,2.205417
9.0,33643224,-270173.5,-0.008031,0.000196,2.116551
9.5,32944221,-245890.5,-0.007464,0.000198,2.072576
10.0,33070152,-235622.0,-0.007125,0.000198,2.080498
10.5,31692986,-236815.0,-0.007472,0.000202,1.993858
11.0,31198991,-229793.0,-0.007365,0.000204,1.96278
11.5,30564737,-233199.5,-0.00763,0.000206,1.922878
12.0,29948791,-234116.5,-0.007817,0.000208,1.884128
12.5,29327439,-209766.5,-0.007153,0.00021,1.845038
13.0,28633942,-206948.0,-0.007227,0.000213,1.801409
13.5,28241092,-220471.0,-0.007807,0.000214,1.776694
14.0,27575643,-210265.0,-0.007625,0.000217,1.73483
14.5,26759946,-189557.0,-0.007084,0.00022,1.683513
15.0,26381023,-194471.0,-0.007372,0.000221,1.659674
15.5,25820340,-179095.0,-0.006936,0.000224,1.624401
16.0,24920329,-155901.5,-0.006256,0.000228,1.567779
16.5,24830657,-164264.5,-0.006615,0.000228,1.562138
17.0,23412127,-163081.5,-0.006966,0.000235,1.472896
17.5,23599387,-155466.5,-0.006588,0.000234,1.484677
18.0,22503813,-143317.0,-0.006369,0.00024,1.415752
18.5,21583180,-124106.5,-0.00575,0.000245,1.357834
19.0,20806869,-110612.0,-0.005316,0.000249,1.308995
19.5,19996687,-99838.0,-0.004993,0.000254,1.258025
20.0,19004070,-92425.0,-0.004863,0.00026,1.195578
20.5,17733569,-76767.5,-0.004329,0.00027,1.115648
21.0,17277534,-66970.5,-0.003876,0.000273,1.086958
21.5,15803180,-49407.0,-0.003126,0.000285,0.994204
22.0,14439149,-35999.5,-0.002493,0.000298,0.908391
22.5,13593988,-25948.0,-0.001909,0.000307,0.85522
23.0,12564603,-22243.0,-0.00177,0.00032,0.79046
23.5,11201243,-7378.5,-0.000659,0.000338,0.704689
24.0,9709629,-2854.5,-0.000294,0.000363,0.610849
24.5,8714547,2780.0,0.000319,0.000383,0.548247
25.0,7917719,8703.0,0.001099,0.000402,0.498117
25.5,6702924,11340.0,0.001692,0.000436,0.421692
26.0,5801441,14051.0,0.002422,0.000469,0.364978
26.5,4859577,14699.5,0.003025,0.000512,0.305724
27.0,4154070,15580.5,0.003751,0.000553,0.261339
27.5,3238575,20859.5,0.006441,0.000626,0.203744
28.0,2609444,17660.5,0.006768,0.000697,0.164164
28.5,2231800,14437.5,0.006469,0.000753,0.140406
29.0,1769884,13592.5,0.00768,0.000845,0.111346
29.5,1379330,12627.5,0.009155,0.000956,0.086776
30.0,1026331,9075.0,0.008842,0.001108,0.064568
30.5,768199,7431.5,0.009674,0.001278,0.048329
31.0,607620,5197.5,0.008554,0.001438,0.038226
