TrueCount,HandsPlayed,TotalMoneyWagered,TotalPayout,EVPerDollar,StdErrorPerDollar,HandsPlayedPct
-15.0,1,1.0,-1.0,-1.0,0.0,0.0
-14.0,1,2.0,2.0,1.0,0.0,0.0
-13.5,6,7.0,-2.0,-0.285714,0.332847,0.0
-13.0,17,20.0,-3.0,-0.15,0.215349,1e-06
-12.5,30,40.0,-2.0,-0.05,0.157916,2e-06
-12.0,96,110.0,-34.5,-0.313636,0.086926,6e-06
-11.5,230,271.0,-2.0,-0.00738,0.059154,1.5e-05
-11.0,685,795.0,13.0,0.016352,0.034455,4.6e-05
-10.5,1644,1912.0,-142.5,-0.074529,0.022356,0.000111
-10.0,4206,4888.0,-258.5,-0.052885,0.013919,0.000283
-9.5,9209,10595.0,-574.5,-0.054224,0.009491,0.00062
-9.0,20759,23752.0,-1590.5,-0.066963,0.00631,0.001397
-8.5,43002,49162.0,-2125.5,-0.043235,0.004395,0.002894
-8.0,94511,107975.0,-5038.5,-0.046664,0.002967,0.006361
-7.5,178325,203105.0,-9290.0,-0.04574,0.002164,0.012002
-7.0,363159,412967.0,-16125.0,-0.039047,0.001519,0.024442
-6.5,695550,789379.0,-30585.5,-0.038746,0.001099,0.046814
-6.0,1213456,1374482.0,-51250.5,-0.037287,0.000834,0.081671
-5.5,2279289,2575003.0,-83205.0,-0.032313,0.000609,0.153406
-5.0,3927558,4427314.0,-133951.5,-0.030256,0.000465,0.264342
-4.5,6519208,7338447.0,-198563.0,-0.027058,0.000361,0.438771
-4.0,10789537,12115345.0,-297304.0,-0.024539,0.000281,0.726183
-3.5,17462434,19568027.0,-435708.0,-0.022266,0.000221,1.175298
-3.0,27076104,30278583.0,-578864.0,-0.019118,0.000178,1.822339
-2.5,41725954,46569612.0,-809111.5,-0.017374,0.000144,2.808338
-2.0,63776265,71040252.0,-1050403.5,-0.014786,0.000116,4.292419
-1.5,95166020,105799801.0,-1251221.0,-0.011826,9.5e-05,6.405086
-1.0,138905390,154126832.0,-1502279.0,-0.009747,7.9e-05,9.348936
-0.5,199581453,221091521.0,-1637199.0,-0.007405,6.6e-05,13.432698
0.0,303135244,335634287.0,-1819031.5,-0.00542,5.4e-05,20.402318
0.5,186006736,205744285.0,-599972.0,-0.002916,6.9e-05,12.519061
1.0,130646211,144226951.0,-61327.0,-0.000425,8.2e-05,8.793057
1.5,89095414,98164864.0,180575.5,0.00184,9.9e-05,5.996508
2.0,59565432,65501365.0,284806.0,0.004348,0.000122,4.009012
2.5,38844941,42667609.5,281323.0,0.006593,0.000151,2.614433
3.0,25518771,27951472.0,244581.0,0.00875,0.000187,1.717524
3.5,17096295,18394062.5,191627.5,0.010418,0.000233,1.150655
4.0,10757490,11414110.0,150144.0,0.013154,0.000298,0.724026
4.5,6520084,6888323.5,111616.5,0.016204,0.000384,0.43883
5.0,3917703,4128306.5,77531.0,0.01878,0.000496,0.263678
5.5,2264393,2381254.0,47891.0,0.020112,0.000654,0.152403
6.0,1201045,1259705.5,27178.5,0.021575,0.000899,0.080836
6.5,683816,715748.5,18862.0,0.026353,0.001195,0.046024
7.0,357516,373209.0,10332.5,0.027686,0.001655,0.024062
7.5,174206,181438.5,6084.0,0.033532,0.002374,0.011725
8.0,92372,96163.5,3189.0,0.033162,0.003268,0.006217
8.5,41516,43070.0,1506.0,0.034966,0.004876,0.002794
9.0,20004,20683.5,847.5,0.040975,0.007071,0.001346
9.5,8687,8949.0,242.5,0.027098,0.010727,0.000585
10.0,3872,3983.5,145.5,0.036526,0.016079,0.000261
10.5,1527,1561.5,71.0,0.045469,0.025919,0.000103
11.0,602,619.0,-11.5,-0.018578,0.041086,4.1e-05
11.5,205,209.0,4.0,0.019139,0.070063,1.4e-05
12.0,66,66.5,7.5,0.112782,0.127069,4e-06
12.5,21,22.0,2.0,0.090909,0.232077,1e-06
13.0,9,8.5,1.0,0.117647,0.345657,1e-06
13.5,1,1.0,1.0,1.0,0.0,0.0
