TrueCount,HandsPlayed,TotalMoneyWagered,TotalPayout,EVPerDollar,StdErrorPerDollar,HandsPlayedPct
-19.5,1,1.0,-1.0,-1.0,0.0,0.0
-19.0,8,10.0,-4.0,-0.4,0.289828,0.0
-18.5,24,29.0,-7.0,-0.241379,0.173481,1e-06
-18.0,49,60.0,-19.0,-0.316667,0.121316,2e-06
-17.5,95,117.0,-19.5,-0.166667,0.087997,4e-06
-17.0,199,232.0,-10.5,-0.045259,0.0639,9e-06
-16.5,350,409.0,-74.5,-0.182152,0.046659,1.6e-05
-16.0,608,725.0,-86.0,-0.118621,0.036134,2.7e-05
-15.5,1117,1293.0,-144.0,-0.111369,0.026808,5e-05
-15.0,2019,2378.0,-273.0,-0.114802,0.019776,8.9e-05
-14.5,3606,4214.0,-369.5,-0.087684,0.014928,0.00016
-14.0,6094,7140.0,-576.0,-0.080672,0.011467,0.00027
-13.5,9543,11139.0,-1123.0,-0.100817,0.009173,0.000423
-13.0,20107,23371.0,-1760.0,-0.075307,0.00634,0.000891
-12.5,29183,33923.0,-2321.0,-0.06842,0.005269,0.001294
-12.0,49387,57556.0,-4458.5,-0.077464,0.004039,0.002189
-11.5,77859,90209.0,-6136.0,-0.06802,0.003231,0.003451
-11.0,127838,148008.0,-9631.0,-0.065071,0.002523,0.005666
-10.5,191765,221141.0,-14240.0,-0.064393,0.002068,0.0085
-10.0,309644,356680.0,-20559.5,-0.057641,0.001628,0.013725
-9.5,472700,542985.0,-30778.5,-0.056684,0.001321,0.020952
-9.0,677717,776220.0,-40277.5,-0.051889,0.001105,0.030039
-8.5,1111570,1271495.0,-58979.0,-0.046386,0.000864,0.04927
-8.0,1578772,1801846.0,-82186.0,-0.045612,0.000726,0.069978
-7.5,2259956,2574249.0,-111657.5,-0.043375,0.000608,0.100171
-7.0,3324074,3778428.0,-149220.0,-0.039493,0.000502,0.147338
-6.5,4867760,5521478.0,-202128.0,-0.036608,0.000416,0.215761
-6.0,6672385,7552472.0,-251898.0,-0.033353,0.000355,0.29575
-5.5,9579280,10820660.0,-334258.5,-0.030891,0.000297,0.424597
-5.0,13742468,15492097.0,-432090.0,-0.027891,0.000248,0.609128
-4.5,18819601,21172096.0,-529543.0,-0.025011,0.000213,0.83417
-4.0,25971488,29161781.0,-649982.0,-0.022289,0.000181,1.151174
-3.5,36646347,41062680.0,-836983.0,-0.020383,0.000153,1.624332
-3.0,50505335,56483054.0,-977516.5,-0.017306,0.00013,2.238625
-2.5,70016259,78146178.0,-1172935.0,-0.015009,0.000111,3.103437
-2.0,97958347,109115198.0,-1374311.5,-0.012595,9.4e-05,4.341957
-1.5,137448317,152808337.0,-1550300.5,-0.010145,7.9e-05,6.092331
-1.0,195000436,216373640.0,-1746958.5,-0.008074,6.7e-05,8.643301
-0.5,292858202,324399621.0,-1835510.5,-0.005658,5.5e-05,12.980799
0.0,346588096,383539596.0,-1341231.0,-0.003497,5e-05,15.362351
0.5,278819063,308449192.0,-400624.5,-0.001299,5.6e-05,12.358521
1.0,186780761,206201424.0,227659.0,0.001104,6.9e-05,8.278968
1.5,131904937,145332368.0,508682.5,0.0035,8.2e-05,5.846623
2.0,94098544,103480873.0,606012.0,0.005856,9.7e-05,4.170873
2.5,67299389,73914767.0,595096.0,0.008051,0.000115,2.983013
3.0,49286576,53965666.0,550860.5,0.010208,0.000135,2.184604
3.5,37218137,40071321.5,512177.0,0.012782,0.000158,1.649676
4.0,26929919,28622945.0,430208.0,0.01503,0.000188,1.193656
4.5,19648657,20766451.5,360355.0,0.017353,0.000221,0.870917
5.0,14397753,15169959.5,297271.5,0.019596,0.000259,0.638174
5.5,10024875,10538195.0,244797.5,0.02323,0.000311,0.444348
6.0,6980319,7322160.0,184703.5,0.025225,0.000373,0.309399
6.5,5083825,5318208.5,143536.0,0.02699,0.000438,0.225338
7.0,3469100,3621091.0,107419.0,0.029665,0.000531,0.153766
7.5,2361378,2458981.5,80405.5,0.032699,0.000645,0.104667
8.0,1648170,1712173.5,62228.5,0.036345,0.000774,0.073054
8.5,1159004,1201691.0,45221.0,0.037631,0.000925,0.051372
9.0,705065,729310.0,28143.5,0.038589,0.001188,0.031252
9.5,488580,504201.0,21838.5,0.043313,0.00143,0.021656
10.0,319942,329340.5,13548.0,0.041137,0.001771,0.014181
10.5,197082,202396.0,8959.0,0.044265,0.00226,0.008736
11.0,131259,134698.0,5737.0,0.042592,0.00277,0.005818
11.5,79911,81779.0,4189.5,0.05123,0.00356,0.003542
12.0,50569,51617.5,2388.5,0.046273,0.004485,0.002241
12.5,30201,30682.5,1547.0,0.05042,0.005824,0.001339
13.0,21054,21433.0,1045.0,0.048757,0.006963,0.000933
13.5,10436,10537.0,615.5,0.058413,0.009966,0.000463
14.0,6294,6382.5,362.5,0.056796,0.012835,0.000279
14.5,3658,3695.5,284.5,0.076986,0.016757,0.000162
15.0,2046,2064.0,99.5,0.048207,0.022599,9.1e-05
15.5,1191,1179.0,113.5,0.096268,0.029702,5.3e-05
16.0,603,614.5,38.5,0.062653,0.042094,2.7e-05
16.5,343,334.0,61.0,0.182635,0.05566,1.5e-05
17.0,156,156.0,22.5,0.144231,0.081022,7e-06
17.5,73,77.0,4.0,0.051948,0.118347,3e-06
18.0,52,52.5,1.0,0.019048,0.137659,2e-06
18.5,20,19.0,5.5,0.289474,0.227341,1e-06
19.0,9,9.0,-3.0,-0.333333,0.272166,0.0
19.5,11,10.0,2.5,0.25,0.365718,0.0
