TrueCount,HandsPlayed,TotalPayout,EV,StdError,HandsPlayedPct
-20.0,1,1.0,1.0,0.0,0.0
-19.5,1,-1.0,-1.0,0.0,0.0
-18.5,5,-2.0,-0.4,0.60663,0.0
-18.0,11,-3.0,-0.272727,0.342352,0.0
-17.5,19,-2.0,-0.105263,0.256708,0.0
-17.0,47,-26.0,-0.553191,0.155795,1e-06
-16.5,109,-4.5,-0.041284,0.110688,1e-06
-16.0,236,3.0,0.012712,0.080393,3e-06
-15.5,526,-11.5,-0.021863,0.0533,6e-06
-15.0,918,-68.0,-0.074074,0.03923,1.1e-05
-14.5,1961,-186.0,-0.09485,0.026492,2.4e-05
-14.0,3875,-450.0,-0.116129,0.019228,4.7e-05
-13.5,7905,-808.5,-0.102277,0.013367,9.5e-05
-13.0,14621,-1240.0,-0.08481,0.009788,0.000176
-12.5,27725,-2439.5,-0.087989,0.007124,0.000334
-12.0,50052,-4535.0,-0.090606,0.005252,0.000603
-11.5,88795,-6519.5,-0.073422,0.003953,0.00107
-11.0,160743,-12132.0,-0.075475,0.002931,0.001936
-10.5,276273,-19619.5,-0.071015,0.00223,0.003328
-10.0,500125,-34905.5,-0.069794,0.001654,0.006024
-9.5,769004,-49639.0,-0.06455,0.001332,0.009263
-9.0,1261002,-76671.5,-0.060802,0.001037,0.015189
-8.5,2191812,-121558.0,-0.05546,0.000786,0.026401
-8.0,3393110,-179464.0,-0.052891,0.00063,0.040871
-7.5,5326308,-264185.0,-0.0496,0.000502,0.064157
-7.0,8007982,-359272.5,-0.044864,0.000409,0.096459
-6.5,12474052,-522291.5,-0.04187,0.000327,0.150255
-6.0,18582551,-706719.0,-0.038031,0.000267,0.223834
-5.5,28269610,-987073.0,-0.034916,0.000216,0.340518
-5.0,41562121,-1324782.5,-0.031875,0.000178,0.500631
-4.5,59010580,-1693920.0,-0.028705,0.000149,0.710804
-4.0,85524039,-2183451.0,-0.02553,0.000123,1.030168
-3.5,125874041,-2836073.5,-0.022531,0.000102,1.516199
-3.0,177181997,-3487687.5,-0.019684,8.5e-05,2.134222
-2.5,251828408,-4266547.5,-0.016942,7.2e-05,3.033366
-2.0,358764636,-5102393.0,-0.014222,6e-05,4.321452
-1.5,508957385,-5855384.0,-0.011505,5e-05,6.130579
-1.0,742602245,-6578172.5,-0.008858,4.1e-05,8.944917
-0.5,1128171644,-7230375.5,-0.006409,3.4e-05,13.589242
0.0,1339961515,-5413360.0,-0.00404,3.1e-05,16.140329
0.5,1072683877,-1636464.0,-0.001526,3.4e-05,12.920872
1.0,710010748,860949.5,0.001213,4.2e-05,8.552341
1.5,487187428,1924105.0,0.003949,5.1e-05,5.868352
2.0,343603363,2200203.5,0.006403,6e-05,4.138829
2.5,241075337,2165809.0,0.008987,7.2e-05,2.903841
3.0,169455645,2390233.5,0.014265,8.6e-05,2.041156
3.5,120870545,2816462.5,0.024192,0.000102,1.45593
4.0,81990242,2446889.5,0.031456,0.000124,0.987603
4.5,56649197,1922198.0,0.035901,0.000148,0.68236
5.0,39894756,1475888.0,0.039151,0.000176,0.480547
5.5,27101280,1095053.0,0.042788,0.000213,0.326445
6.0,17755713,782374.0,0.046647,0.000263,0.213874
6.5,11887827,553820.5,0.049354,0.00032,0.143193
7.0,7614238,383193.0,0.053308,0.0004,0.091716
7.5,5064084,271160.0,0.056736,0.000489,0.060999
8.0,3212159,179392.5,0.059202,0.000612,0.038692
8.5,2072225,123288.0,0.063034,0.00076,0.024961
9.0,1188907,73396.0,0.065434,0.001002,0.014321
9.5,721880,46199.0,0.06789,0.001283,0.008695
10.0,469520,31829.5,0.071967,0.001586,0.005656
10.5,258465,18618.5,0.076542,0.002134,0.003113
11.0,149351,11686.0,0.08344,0.002799,0.001799
11.5,82546,6446.5,0.083484,0.003751,0.000994
12.0,46397,3732.0,0.085057,0.004993,0.000559
12.5,25721,2254.5,0.093171,0.006678,0.00031
13.0,13113,1066.0,0.086116,0.009332,0.000158
13.5,7203,550.0,0.079854,0.012637,8.7e-05
14.0,3461,390.0,0.118992,0.018223,4.2e-05
14.5,1814,265.0,0.154867,0.024651,2.2e-05
15.0,812,73.5,0.09319,0.036905,1e-05
15.5,446,59.0,0.145139,0.050493,5e-06
16.0,207,9.5,0.042891,0.074451,2e-06
16.5,94,8.5,0.099545,0.106607,1e-06
17.0,32,9.5,0.300781,0.187575,0.0
17.5,11,5.0,0.454545,0.290728,0.0
18.0,5,2.0,0.6,0.589915,0.0
18.5,2,-1.0,-0.5,0.353553,0.0
19.0,4,0.5,0.125,0.446339,0.0
