TrueCount,HandsPlayed,TotalPayout,EV,StdError,HandsPlayedPct
-146.0,2,-1.0,-0.5,1.06066,0.0
-142.5,3,-4.0,-1.333333,0.272166,0.0
-141.0,1,-1.0,-1.0,0.0,0.0
-136.5,1,-1.0,-1.0,0.0,0.0
-136.0,2,-1.0,-0.5,0.353553,0.0
-135.5,3,-1.0,-0.333333,0.272166,0.0
-134.5,1,1.0,1.0,0.0,0.0
-133.5,6,2.0,0.333333,0.561084,0.0
-132.5,3,-1.0,-0.333333,0.544331,0.0
-131.0,15,-12.0,-0.8,0.269979,1e-06
-130.0,9,-7.0,-0.777778,0.209513,0.0
-129.0,22,-28.0,-1.272727,0.159827,1e-06
-128.0,3,-1.0,-0.333333,0.981307,0.0
-127.5,8,-11.0,-1.375,0.35078,0.0
-127.0,5,0.0,0.0,0.632456,0.0
-126.5,30,-23.0,-0.766667,0.224516,1e-06
-125.5,24,-16.0,-0.666667,0.19245,1e-06
-125.0,2,-3.0,-1.5,0.353553,0.0
-124.5,10,-5.0,-0.5,0.406202,0.0
-124.0,51,-23.0,-0.45098,0.162435,2e-06
-123.5,14,-14.0,-1.0,0.247436,1e-06
-123.0,26,-4.0,-0.153846,0.281018,1e-06
-122.5,2,-1.0,-0.5,0.353553,0.0
-122.0,26,-13.0,-0.5,0.267854,1e-06
-121.5,75,-27.0,-0.36,0.141911,3e-06
-120.5,60,-28.0,-0.466667,0.158932,2e-06
-120.0,39,-17.0,-0.435897,0.20447,2e-06
-119.5,2,-4.0,-2.0,0.0,0.0
-119.0,112,-71.0,-0.633929,0.112935,5e-06
-118.5,9,-2.0,-0.222222,0.305415,0.0
-118.0,93,-44.0,-0.473118,0.136514,4e-06
-117.5,37,-12.0,-0.324324,0.226299,2e-06
-117.0,24,-11.0,-0.458333,0.269897,1e-06
-116.5,178,-83.0,-0.466292,0.093383,7e-06
-116.0,113,-36.0,-0.318584,0.130821,5e-06
-115.5,70,-33.0,-0.471429,0.161272,3e-06
-115.0,52,-16.0,-0.307692,0.173159,2e-06
-114.5,22,-8.0,-0.363636,0.253451,1e-06
-114.0,273,-118.0,-0.432234,0.079833,1.1e-05
-113.5,176,-103.0,-0.585227,0.087049,7e-06
-113.0,102,-70.0,-0.686275,0.124768,4e-06
-112.5,82,-41.0,-0.5,0.137161,3e-06
-112.0,23,-7.0,-0.304348,0.277954,1e-06
-111.5,406,-161.0,-0.396552,0.065313,1.7e-05
-111.0,386,-157.0,-0.406736,0.06631,1.6e-05
-110.5,76,-23.0,-0.302632,0.150046,3e-06
-110.0,111,-21.0,-0.189189,0.13025,5e-06
-109.5,16,-8.0,-0.5,0.279508,1e-06
-109.0,577,-296.0,-0.512998,0.051533,2.4e-05
-108.5,713,-268.0,-0.375877,0.048408,2.9e-05
-108.0,151,-61.0,-0.403974,0.100076,6e-06
-107.5,30,-5.0,-0.166667,0.240755,1e-06
-107.0,2,1.0,0.5,0.353553,0.0
-106.5,1579,-670.5,-0.424636,0.032137,6.5e-05
-106.0,434,-206.0,-0.474654,0.059918,1.8e-05
-105.5,24,1.0,0.041667,0.224221,1e-06
-104.0,3009,-1186.0,-0.394151,0.023437,0.000124
-102.5,48,-35.0,-0.729167,0.149477,2e-06
-102.0,1059,-436.0,-0.411709,0.038351,4.4e-05
-101.5,3302,-1198.5,-0.362962,0.022061,0.000136
-101.0,25,0.0,0.0,0.26533,1e-06
-100.5,208,-71.0,-0.341346,0.088227,9e-06
-100.0,747,-237.0,-0.317269,0.048587,3.1e-05
-99.5,2910,-1053.0,-0.361856,0.023144,0.00012
-99.0,2181,-729.0,-0.33425,0.027113,9e-05
-98.5,176,-55.5,-0.315341,0.097049,7e-06
-98.0,1088,-372.0,-0.341912,0.0381,4.5e-05
-97.5,897,-284.5,-0.317168,0.042121,3.7e-05
-97.0,3450,-1071.5,-0.31058,0.021798,0.000142
-96.5,3483,-1237.0,-0.355154,0.021331,0.000144
-96.0,493,-153.5,-0.311359,0.056902,2e-05
-95.5,1951,-697.0,-0.357253,0.028083,8.1e-05
-95.0,1993,-602.5,-0.302308,0.027998,8.2e-05
-94.5,3396,-1084.0,-0.319199,0.02164,0.00014
-94.0,4956,-1561.5,-0.315073,0.01787,0.000205
-93.5,1181,-322.0,-0.27265,0.037455,4.9e-05
-93.0,2256,-703.0,-0.311613,0.026317,9.3e-05
-92.5,3186,-1043.0,-0.32737,0.022238,0.000131
-92.0,4746,-1461.5,-0.307944,0.018261,0.000196
-91.5,7446,-2172.0,-0.2917,0.014657,0.000307
-91.0,2765,-779.0,-0.281736,0.024456,0.000114
-90.5,4408,-1262.5,-0.286411,0.019035,0.000182
-90.0,6623,-1865.5,-0.28167,0.015405,0.000273
-89.5,2520,-731.0,-0.290079,0.025519,0.000104
-89.0,11468,-3414.0,-0.297698,0.011724,0.000473
-88.5,1543,-516.5,-0.334738,0.03196,6.4e-05
-88.0,7224,-1975.0,-0.273394,0.01482,0.000298
-87.5,10314,-3087.5,-0.29935,0.012257,0.000426
-87.0,464,-157.5,-0.33944,0.057861,1.9e-05
-86.5,16032,-4360.5,-0.271987,0.009871,0.000662
-86.0,9200,-2522.0,-0.27413,0.013062,0.00038
-85.5,5303,-1599.5,-0.301622,0.016982,0.000219
-85.0,9961,-2648.5,-0.265887,0.012399,0.000411
-84.5,8908,-2190.5,-0.245903,0.013414,0.000368
-84.0,16849,-4233.5,-0.251261,0.009604,0.000695
-83.5,9955,-2584.0,-0.259568,0.012487,0.000411
-83.0,9026,-2400.5,-0.265954,0.013065,0.000372
-82.5,20346,-5121.0,-0.251696,0.008743,0.00084
-82.0,5423,-1324.5,-0.244238,0.017102,0.000224
-81.5,31951,-8017.0,-0.250915,0.006975,0.001319
-81.0,9996,-2249.0,-0.22499,0.012491,0.000413
-80.5,18838,-4496.5,-0.238693,0.009031,0.000777
-80.0,17884,-4349.5,-0.243206,0.009287,0.000738
-79.5,3487,-804.0,-0.230571,0.02107,0.000144
-79.0,52707,-11469.0,-0.217599,0.005431,0.002175
-78.5,742,-242.5,-0.326819,0.044341,3.1e-05
-78.0,46357,-10044.5,-0.216677,0.00579,0.001913
-77.5,1038,-277.0,-0.266859,0.038265,4.3e-05
