Strategy,Decks,Penetration,DealerRule,DAS,RAS,Surrender,BlackjackPayout,Iterations,RTP,HouseEdge%,AvgWallet,AvgMoneyBet,NetPer1000,Duration_s
NoStrategy,8,0.7,H17,DAS,NoRAS,NoSurrender,3to2,50000000,0.994168,0.5832,999.65,60.80,-5.83,1219
MentorStrategy,8,0.70,H17,DAS,NoRAS,NoSurrender,3to2,50000000,0.994035,0.5965,999.64,61.03,-5.96,1427
WongHalvesStrategy,8,0.70,H17,DAS,NoRAS,NoSurrender,3to2,50000000,0.993095,0.6905,999.58,61.12,-6.90,1428
HiLoStrategy,8,0.70,H17,DAS,NoRAS,NoSurrender,3to2,50000000,0.995050,0.4950,999.70,61.14,-4.95,1480
ZenCountStrategy,8,0.70,H17,DAS,NoRAS,NoSurrender,3to2,50000000,0.995233,0.4767,999.71,61.12,-4.77,1566
RPCStrategy,8,0.70,H17,DAS,NoRAS,NoSurrender,3to2,50000000,0.995045,0.4955,999.70,61.10,-4.96,1587
OmegaIIStrategy,8,0.70,H17,DAS,NoRAS,NoSurrender,3to2,50000000,0.994219,0.5781,999.65,60.82,-5.78,1587
RAPCStrategy,8,0.70,H17,DAS,NoRAS,NoSurrender,3to2,50000000,0.994884,0.5116,999.69,61.08,-5.12,1596
R14Strategy,8,0.70,H17,DAS,NoRAS,NoSurrender,3to2,50000000,0.993876,0.6124,999.62,61.70,-6.12,1688
