TrueCount,HandsPlayed,TotalMoneyWagered,TotalPayout,EVPerDollar,StdErrorPerDollar
-47.5,1,25.000000,25.000000,1.000000,0.000000
-45.0,1,25.000000,25.000000,1.000000,0.000000
-44.5,3,75.000000,-75.000000,-1.000000,0.000000
-43.5,1,25.000000,25.000000,1.000000,0.000000
-42.5,2,50.000000,-50.000000,-1.000000,0.000000
-42.0,3,100.000000,50.000000,0.500000,0.050000
-41.0,4,125.000000,-100.000000,-0.800000,0.035777
-40.5,2,50.000000,50.000000,1.000000,0.000000
-40.0,4,125.000000,-25.000000,-0.200000,0.087636
-39.5,9,225.000000,-25.000000,-0.111111,0.066254
-39.0,10,275.000000,0.000000,0.000000,0.057496
-38.5,10,300.000000,-75.000000,-0.250000,0.053359
-38.0,11,275.000000,0.000000,0.000000,0.057496
-37.5,13,375.000000,-75.000000,-0.200000,0.050596
-37.0,21,575.000000,0.000000,-0.000000,0.040786
-36.5,43,1350.000000,37.500000,0.027778,0.027269
-36.0,51,1400.000000,125.000000,0.089286,0.026739
-35.5,62,1825.000000,-162.500000,-0.089041,0.023113
-35.0,89,2575.000000,-150.000000,-0.058252,0.018990
-34.5,135,3825.000000,-500.000000,-0.130719,0.015734
-34.0,154,4550.000000,-712.500000,-0.156593,0.013891
-33.5,224,6425.000000,-675.000000,-0.105058,0.012123
-33.0,269,7575.000000,350.000000,0.046205,0.011121
-32.5,316,9175.000000,100.000000,0.010899,0.009966
-32.0,528,14750.000000,-662.500000,-0.044915,0.007950
-31.5,662,18750.000000,-1925.000000,-0.102667,0.007091
-31.0,776,22225.000000,-2362.500000,-0.106299,0.006500
-30.5,1012,29000.000000,-2750.000000,-0.094828,0.005742
-30.0,1287,36925.000000,-2800.000000,-0.075829,0.005028
-29.5,1618,46500.000000,-250.000000,-0.005376,0.004547
-29.0,2126,60575.000000,-3150.000000,-0.052002,0.003975
-28.5,2876,82550.000000,-3950.000000,-0.047850,0.003393
-28.0,3375,97325.000000,-4300.000000,-0.044182,0.003120
-27.5,3949,113525.000000,-6537.500000,-0.057586,0.002891
-27.0,6146,174900.000000,-11237.500000,-0.064251,0.002315
-26.5,5842,166900.000000,-10812.500000,-0.064784,0.002381
-26.0,10358,296725.000000,-11937.500000,-0.040231,0.001784
-25.5,8940,254100.000000,-12612.500000,-0.049636,0.001933
-25.0,14933,425200.000000,-22125.000000,-0.052034,0.001496
-24.5,14710,418975.000000,-18625.000000,-0.044454,0.001508
-24.0,19565,558250.000000,-22237.500000,-0.039834,0.001303
-23.5,25788,734825.000000,-33087.500000,-0.045028,0.001138
-23.0,32019,910175.000000,-34787.500000,-0.038221,0.001023
-22.5,36898,1047275.000000,-44950.000000,-0.042921,0.000953
-22.0,45375,1289700.000000,-40125.000000,-0.031112,0.000859
