TrueCount,HandsPlayed,TotalPayout,EV,StdError,HandsPlayedPct
-67.0,1,-1.0,-1.0,0.0,0.0
-66.5,1,-2.0,-2.0,0.0,0.0
-66.0,3,-3.0,-1.0,0.471405,0.0
-65.0,3,-2.0,-0.666667,0.720082,0.0
-64.5,1,1.0,1.0,0.0,0.0
-64.0,2,-1.0,-0.5,0.353553,0.0
-63.5,7,-5.0,-0.714286,0.438657,0.0
-63.0,5,-2.0,-0.4,0.536656,0.0
-62.5,4,2.0,0.5,0.433013,0.0
-62.0,1,-1.0,-1.0,0.0,0.0
-61.5,16,-9.0,-0.5625,0.33035,1e-06
-61.0,10,-4.0,-0.4,0.379473,0.0
-60.5,3,0.0,0.0,0.471405,0.0
-60.0,29,-14.0,-0.482759,0.246838,1e-06
-59.5,16,-11.0,-0.6875,0.289379,1e-06
-59.0,11,-9.0,-0.818182,0.31011,1e-06
-58.5,63,-23.0,-0.365079,0.149412,3e-06
-58.0,36,-4.0,-0.111111,0.187486,2e-06
-57.5,5,-4.0,-0.8,0.178885,0.0
-57.0,75,-41.0,-0.546667,0.136357,4e-06
-56.5,119,-1.0,-0.008403,0.113676,6e-06
-56.0,21,-12.0,-0.571429,0.282292,1e-06
-55.5,1,-1.0,-1.0,0.0,0.0
-55.0,360,-117.0,-0.325,0.064817,1.7e-05
-54.5,23,-12.0,-0.521739,0.274083,1e-06
-53.5,701,-255.5,-0.364479,0.046731,3.3e-05
-53.0,5,2.0,0.4,0.536656,0.0
-52.0,1263,-332.0,-0.262866,0.035322,6e-05
-51.0,19,1.0,0.052632,0.252123,1e-06
-50.5,2168,-528.0,-0.243542,0.026919,0.000103
-50.0,4,3.0,0.75,0.544862,0.0
-49.5,314,-63.0,-0.200637,0.071345,1.5e-05
-49.0,3513,-769.5,-0.219044,0.021192,0.000166
-48.5,69,-11.5,-0.166667,0.145891,3e-06
-48.0,767,-159.5,-0.207953,0.044977,3.6e-05
-47.5,3452,-824.0,-0.238702,0.020772,0.000163
-47.0,2235,-442.5,-0.197987,0.026046,0.000106
-46.5,1121,-348.0,-0.310437,0.036737,5.3e-05
-46.0,3496,-693.0,-0.198227,0.021214,0.000165
-45.5,5983,-1263.0,-0.211098,0.016164,0.000283
-45.0,2610,-460.0,-0.176245,0.024609,0.000123
-44.5,4951,-1210.0,-0.244395,0.017489,0.000234
-44.0,10297,-2325.0,-0.225794,0.012159,0.000487
-43.5,3875,-765.0,-0.197419,0.019826,0.000183
-43.0,7948,-1631.5,-0.205272,0.013845,0.000376
-42.5,15996,-2998.5,-0.187453,0.00975,0.000757
-42.0,6545,-1326.5,-0.202674,0.015195,0.00031
-41.5,13254,-2473.5,-0.186623,0.010766,0.000627
-41.0,15409,-2859.0,-0.185541,0.009931,0.000729
-40.5,19210,-3189.5,-0.166033,0.008922,0.000909
-40.0,19541,-3498.0,-0.179008,0.008766,0.000924
-39.5,24635,-4252.5,-0.17262,0.007833,0.001165
-39.0,27684,-5026.0,-0.181549,0.007352,0.001309
-38.5,22980,-3762.0,-0.163708,0.008051,0.001087
-38.0,44299,-7034.5,-0.158796,0.005807,0.002095
-37.5,48502,-7663.5,-0.158004,0.005565,0.002294
-37.0,31607,-5475.5,-0.173237,0.006841,0.001495
-36.5,43360,-6978.0,-0.160932,0.00583,0.002051
-36.0,94687,-13635.0,-0.144001,0.003947,0.004478
-35.5,44597,-7070.5,-0.158542,0.005746,0.002109
-35.0,60650,-8494.0,-0.140049,0.004949,0.002869
-34.5,91888,-12531.5,-0.136378,0.00401,0.004346
-34.0,129729,-17866.5,-0.137722,0.003364,0.006136
-33.5,99759,-13912.5,-0.139461,0.003832,0.004718
-33.0,139294,-18738.5,-0.134525,0.003237,0.006588
-32.5,184187,-23815.0,-0.129298,0.002814,0.008711
-32.0,160336,-19267.0,-0.120166,0.003014,0.007583
-31.5,155325,-19720.5,-0.126963,0.00305,0.007346
-31.0,270440,-31101.0,-0.115001,0.002311,0.012791
-30.5,236293,-27126.0,-0.114798,0.00247,0.011176
-30.0,237561,-27014.5,-0.113716,0.002462,0.011236
-29.5,282743,-30672.0,-0.10848,0.002256,0.013373
-29.0,424578,-45160.5,-0.106366,0.001836,0.020081
-28.5,360877,-38002.0,-0.105305,0.001989,0.017068
-28.0,387668,-39939.0,-0.103024,0.001918,0.018336
-27.5,647645,-63809.5,-0.098525,0.001482,0.030632
-27.0,359299,-34312.0,-0.095497,0.001989,0.016994
-26.5,591521,-57973.0,-0.098007,0.001548,0.027977
-26.0,976114,-91030.0,-0.093258,0.001202,0.046167
-25.5,786939,-72119.0,-0.091645,0.001338,0.03722
-25.0,579593,-50779.5,-0.087612,0.001558,0.027413
-24.5,1194899,-101968.5,-0.085337,0.001084,0.056515
-24.0,969969,-80628.0,-0.083124,0.001201,0.045877
-23.5,1101074,-88416.5,-0.0803,0.001127,0.052077
-23.0,1563089,-120820.5,-0.077296,0.000944,0.073929
-22.5,1376952,-105324.0,-0.076491,0.001005,0.065126
-22.0,1409147,-105270.0,-0.074705,0.000992,0.066648
-21.5,1762229,-128191.5,-0.072744,0.000886,0.083348
-21.0,2306064,-163050.0,-0.070705,0.000774,0.10907
-20.5,1833723,-125666.0,-0.068531,0.000866,0.086729
-20.0,2372772,-157822.0,-0.066514,0.000761,0.112225
-19.5,2832109,-179582.0,-0.063409,0.000696,0.13395
-19.0,3001687,-186190.0,-0.062028,0.000675,0.141971
-18.5,3001353,-182255.0,-0.060724,0.000674,0.141955
-18.0,3856972,-221731.5,-0.057488,0.000594,0.182423
-17.5,4531532,-251157.0,-0.055424,0.000548,0.214328
