Strategy,Decks,Penetration,DealerRule,DAS,RAS,Surrender,BlackjackPayout,Iterations,RTP,HouseEdge%,AvgWallet,AvgMoneyBet,NetPer1000,Duration_s
NoStrategy,8,0.35,H17,DAS,NoRAS,NoSurrender,3to2,50000000,0.994170,0.5830,999.82,30.64,-5.83,776
HiLoStrategy,8,0.35,H17,DAS,NoRAS,NoSurrender,3to2,50000000,0.994357,0.5643,999.83,30.75,-5.64,805
MentorStrategy,8,0.35,H17,DAS,NoRAS,NoSurrender,3to2,50000000,0.994020,0.5980,999.82,30.73,-5.98,846
WongHalvesStrategy,8,0.35,H17,DAS,NoRAS,NoSurrender,3to2,50000000,0.993038,0.6962,999.79,30.80,-6.96,866
RAPCStrategy,8,0.35,H17,DAS,NoRAS,NoSurrender,3to2,50000000,0.994351,0.5649,999.83,30.72,-5.65,915
ZenCountStrategy,8,0.35,H17,DAS,NoRAS,NoSurrender,3to2,50000000,0.994413,0.5587,999.83,30.73,-5.59,917
RPCStrategy,8,0.35,H17,DAS,NoRAS,NoSurrender,3to2,50000000,0.994314,0.5686,999.83,30.72,-5.69,919
OmegaIIStrategy,8,0.35,H17,DAS,NoRAS,NoSurrender,3to2,50000000,0.994192,0.5808,999.82,30.64,-5.81,929
R14Strategy,8,0.35,H17,DAS,NoRAS,NoSurrender,3to2,50000000,0.993894,0.6106,999.81,31.07,-6.11,944
