Strategy,Decks,Penetration,DealerRule,DAS,RAS,Surrender,BlackjackPayout,Iterations,RTP,HouseEdge%,AvgWallet,AvgMoneyBet,NetPer1000,Duration_s
NoStrategy,2,0.3,H17,DAS,NoRAS,NoSurrender,3to2,50000000,0.995930,0.4070,999.97,7.08,-4.07,171
HiLoStrategy,2,0.30,H17,DAS,NoRAS,NoSurrender,3to2,50000000,0.996952,0.3048,999.98,7.12,-3.05,185
MentorStrategy,2,0.30,H17,DAS,NoRAS,NoSurrender,3to2,50000000,0.995991,0.4009,999.97,7.09,-4.01,195
RPCStrategy,2,0.30,H17,DAS,NoRAS,NoSurrender,3to2,50000000,0.997071,0.2929,999.98,7.12,-2.93,209
RAPCStrategy,2,0.30,H17,DAS,NoRAS,NoSurrender,3to2,50000000,0.996909,0.3091,999.98,7.11,-3.09,210
ZenCountStrategy,2,0.30,H17,DAS,NoRAS,NoSurrender,3to2,50000000,0.997404,0.2596,999.98,7.12,-2.60,211
OmegaIIStrategy,2,0.30,H17,DAS,NoRAS,NoSurrender,3to2,50000000,0.995991,0.4009,999.97,7.09,-4.01,212
WongHalvesStrategy,2,0.30,H17,DAS,NoRAS,NoSurrender,3to2,50000000,0.996081,0.3919,999.97,7.08,-3.92,214
R14Strategy,2,0.30,H17,DAS,NoRAS,NoSurrender,3to2,50000000,0.995845,0.4155,999.97,7.09,-4.16,221
