table_min,table_max,bankroll,kelly,num_replays,mean_end_bankroll,median_end_bankroll,mean_end_profit,p025_bankroll,p975_bankroll,prob_finish_down,prob_lose_25pct,prob_lose_50pct,prob_double,prob_ruin,mean_max_drawdown,median_max_drawdown,p95_max_drawdown,p99_max_drawdown,rtp,mean_total_wagered,mean_shoes_used,mean_hands_used
5.0,500.0,200.0,0.25,80000,197.9276875,197.5,-2.0723125,85.0,312.5,0.50735,0.1967625,0.0421125,0.00025,0.0004,33.83296875,35.0,47.5,55.0,0.9963424518324557,566.58515625,10.0,99.17005
5.0,500.0,200.0,0.5,80000,197.96778125,197.5,-2.03221875,85.0,310.0,0.5052875,0.1981375,0.0422625,0.000275,0.0003625,33.8251875,35.0,47.5,55.0,0.9964131711756432,566.578125,10.0,99.164375
5.0,500.0,200.0,0.75,80000,197.91471875,197.5,-2.08528125,85.0,310.0,0.50645,0.1985,0.0424125,0.0003375,0.0002875,33.86434375,35.0,50.0,55.0,0.9963239429869334,567.2603125,10.0,99.174375
5.0,500.0,200.0,1.0,80000,198.26334375,197.5,-1.73665625,85.0,312.5,0.50255,0.1972875,0.0420125,0.0002875,0.000425,34.11878125,35.0,50.0,55.0,0.9969500254873439,569.40025,10.0,99.157425
5.0,500.0,200.0,1.25,80000,198.47096875,197.5,-1.52903125,82.5,315.0,0.5038125,0.201525,0.0449125,0.0004125,0.0005,35.01784375,35.0,50.0,60.0,0.9973530006214868,577.647,10.0,99.1699625
5.0,500.0,200.0,1.5,80000,198.458625,197.5,-1.541375,80.0,317.5,0.501075,0.2068,0.0506125,0.00055,0.000675,36.33284375,35.0,55.0,70.0,0.9973809697643887,588.52890625,10.0,99.17685
5.0,500.0,200.0,2.0,80000,199.20609375,200.0,-0.79390625,70.0,327.5,0.4960375,0.217025,0.0614,0.001275,0.0014875,39.43728125,35.0,65.0,85.0,0.9987033020956996,612.25228125,10.0,99.1730125
5.0,500.0,200.0,2.5,80000,199.9203125,200.0,-0.0796875,57.5,340.0,0.491375,0.2303125,0.0773625,0.0031375,0.0038,44.075375,40.0,77.5,105.0,0.9998766940067485,646.258125,10.0,99.164675
5.0,500.0,200.0,3.0,80000,200.25940625,200.0,0.25940625,50.0,347.5,0.4898875,0.241525,0.0882625,0.005275,0.0062625,47.64271875,42.5,87.5,120.0,1.0003880014489874,668.5703125,10.0,99.164075
5.0,500.0,200.0,4.0,80000,201.95090625,202.5,1.95090625,22.5,380.0,0.4842875,0.2666375,0.1205625,0.01615,0.01685,58.73653125,50.0,115.0,160.0,1.0026183770315291,745.08225,10.0,99.1620125
5.0,500.0,200.0,5.0,80000,203.61871875,205.0,3.61871875,-12.5,417.5,0.477775,0.288475,0.1500625,0.0349375,0.033225,70.42871875,60.0,145.0,200.0,1.0044340577170732,816.119,10.0,99.1740125
5.0,500.0,200.0,6.0,80000,204.6655625,205.0,4.6655625,-47.5,455.0,0.477325,0.309925,0.18065,0.057275,0.051925,84.053,75.0,175.0,240.0,1.005152844100874,905.4344375,10.0,99.17395
5.0,500.0,200.0,7.0,80000,206.50440625,207.5,6.50440625,-82.5,490.0,0.4728,0.3257875,0.2049625,0.08115,0.0726625,96.317375,85.0,200.0,280.0,1.0065889790911242,987.1645,10.0,99.1683875
5.0,500.0,500.0,0.25,80000,498.1915625,497.5,-1.8084375,385.0,612.5,0.503125,0.0154125,1.25e-05,0.0,0.0,33.79565625,35.0,47.5,55.0,0.9968091626160897,566.75953125,10.0,99.1711125
5.0,500.0,500.0,0.5,80000,498.72946875,497.5,-1.27053125,382.5,615.0,0.5012625,0.018125,3.75e-05,0.0,1.25e-05,35.04028125,35.0,50.0,60.0,0.9978012760678334,577.849375,10.0,99.17915
5.0,500.0,500.0,0.75,80000,499.48303125,500.0,-0.51696875,375.0,625.0,0.49585,0.024675,0.0001,0.0,0.0,38.112125,35.0,60.0,80.0,0.999140533545636,601.499625,10.0,99.1603375
5.0,500.0,500.0,1.0,80000,500.366375,500.0,0.366375,357.5,640.0,0.4901875,0.0386125,0.00055,0.0,0.0,44.22703125,40.0,80.0,105.0,1.0005668075305534,646.3834375,10.0,99.160875
5.0,500.0,500.0,1.25,80000,501.22296875,502.5,1.22296875,347.5,655.0,0.48575,0.0498625,0.0013375,0.0,1.25e-05,48.82328125,45.0,90.0,125.0,1.0017998152861092,679.4968125,10.0,99.1652125
5.0,500.0,500.0,1.5,80000,501.51765625,502.5,1.51765625,327.5,675.0,0.4842375,0.0705,0.0035375,0.0,0.0,57.283375,50.0,110.0,152.5,1.0020746820607946,731.5126875,10.0,99.1653375
5.0,500.0,500.0,2.0,80000,503.63478125,505.0,3.63478125,287.5,717.5,0.47635,0.1050375,0.0118875,2.5e-05,0.000175,70.723125,60.0,145.0,200.0,1.0044439362103947,817.9193125,10.0,99.1680625
5.0,500.0,500.0,2.5,80000,505.51009375,505.0,5.51009375,242.5,762.5,0.475125,0.1396875,0.02695,0.000675,0.000675,86.90984375,75.0,180.0,250.0,1.0059785448756888,921.644625,10.0,99.1621375
5.0,500.0,500.0,3.0,80000,507.775,507.5,7.775,197.5,815.0,0.47165,0.1726875,0.0454875,0.001975,0.0018625,103.56625,90.0,215.0,295.0,1.0074682238033366,1041.07753125,10.0,99.160875
