TrueCount,HandsPlayed,TotalPayout,EV,StdError,HandsPlayedPct
-4.5,1,-1.0,-1.0,0.0,0.0
-4.0,3,0.0,0.0,0.471405,0.0
-3.5,41,-5.0,-0.121951,0.192652,2e-06
-3.0,341,7.5,0.021994,0.061064,1.9e-05
-2.5,2986,-100.0,-0.03349,0.020841,0.000167
-2.0,24223,-641.0,-0.026462,0.007298,0.001357
-1.5,170369,-2298.0,-0.013488,0.002746,0.009547
-1.0,1260668,-12942.5,-0.010266,0.001008,0.070647
-0.5,9276332,-81589.5,-0.008795,0.000371,0.51984
0.0,83566036,-431128.0,-0.005159,0.000123,4.682988
0.5,53427613,-317496.5,-0.005943,0.000154,2.99405
1.0,52426574,-298778.5,-0.005699,0.000155,2.937952
1.5,49459482,-294995.5,-0.005964,0.00016,2.771678
2.0,51127955,-267810.0,-0.005238,0.000157,2.865178
2.5,49095960,-277560.5,-0.005653,0.000161,2.751307
3.0,45982239,-258748.0,-0.005627,0.000166,2.576816
3.5,45330169,-232292.0,-0.005124,0.000167,2.540274
4.0,43596069,-219534.0,-0.005036,0.00017,2.443096
4.5,42398607,-209863.5,-0.00495,0.000173,2.375991
5.0,40368325,-198917.5,-0.004928,0.000177,2.262215
5.5,38685263,-189623.0,-0.004902,0.000181,2.167898
6.0,38791269,-196645.0,-0.005069,0.000181,2.173838
6.5,36660371,-180321.5,-0.004919,0.000186,2.054424
7.0,35674839,-178098.0,-0.004992,0.000188,1.999195
7.5,34682043,-178697.5,-0.005152,0.000191,1.94356
8.0,33581602,-158961.5,-0.004734,0.000194,1.881892
8.5,33014141,-164959.5,-0.004997,0.000196,1.850092
9.0,31056051,-147571.0,-0.004752,0.000202,1.740361
9.5,30757901,-146513.0,-0.004763,0.000203,1.723653
10.0,29401457,-148479.0,-0.00505,0.000208,1.647639
10.5,29271026,-138041.5,-0.004716,0.000208,1.64033
11.0,28190520,-128193.0,-0.004547,0.000212,1.579779
11.5,27403137,-126691.5,-0.004623,0.000215,1.535654
12.0,26637527,-125096.5,-0.004696,0.000218,1.49275
12.5,26137527,-135491.5,-0.005184,0.00022,1.46473
13.0,24965268,-108979.0,-0.004365,0.000225,1.399038
13.5,24851048,-121600.0,-0.004893,0.000226,1.392637
14.0,23848775,-117589.5,-0.004931,0.00023,1.33647
14.5,23824860,-105374.5,-0.004423,0.00023,1.33513
15.0,22636276,-105528.0,-0.004662,0.000236,1.268523
15.5,22242736,-106905.0,-0.004806,0.000238,1.246469
16.0,21287107,-105700.0,-0.004965,0.000244,1.192916
16.5,21499467,-89196.5,-0.004149,0.000243,1.204817
17.0,22069473,-107556.0,-0.004874,0.000239,1.236759
17.5,19039991,-84610.0,-0.004444,0.000258,1.066989
18.0,19463091,-85018.5,-0.004368,0.000255,1.090699
18.5,19220846,-94824.0,-0.004933,0.000256,1.077124
19.0,18951371,-79061.0,-0.004172,0.000258,1.062023
19.5,18254479,-83479.5,-0.004573,0.000263,1.022969
20.0,17891288,-68850.5,-0.003848,0.000266,1.002616
20.5,18309377,-77830.5,-0.004251,0.000263,1.026046
21.0,16583524,-63321.0,-0.003818,0.000276,0.92933
21.5,16787464,-74344.5,-0.004429,0.000274,0.940759
22.0,16857559,-74655.5,-0.004429,0.000274,0.944687
22.5,15371328,-66984.0,-0.004358,0.000287,0.8614
23.0,16026507,-70433.5,-0.004395,0.000281,0.898115
23.5,15389669,-65396.0,-0.004249,0.000287,0.862427
24.0,15382102,-57456.0,-0.003735,0.000287,0.862003
24.5,14729695,-50680.0,-0.003441,0.000293,0.825443
25.0,14261337,-45064.0,-0.00316,0.000298,0.799196
25.5,14043144,-59408.5,-0.00423,0.0003,0.786969
26.0,14450637,-63256.0,-0.004377,0.000296,0.809805
26.5,13471725,-40335.5,-0.002994,0.000306,0.754947
27.0,12986946,-45050.0,-0.003469,0.000312,0.72778
27.5,12873471,-39724.5,-0.003086,0.000313,0.721421
28.0,12736996,-39185.5,-0.003077,0.000315,0.713773
28.5,12322854,-43076.0,-0.003496,0.00032,0.690565
29.0,11906125,-33655.0,-0.002827,0.000326,0.667212
29.5,11570140,-25874.5,-0.002236,0.00033,0.648383
30.0,11536834,-19698.0,-0.001707,0.00033,0.646517
30.5,10836548,-20295.0,-0.001873,0.000341,0.607273
31.0,10159033,-8889.5,-0.000875,0.000352,0.569306
31.5,10116252,-6189.0,-0.000612,0.000352,0.566908
32.0,9801052,-9239.0,-0.000943,0.000358,0.549245
32.5,8827172,15665.5,0.001775,0.000377,0.494669
33.0,8534433,-379.5,-4.4e-05,0.000383,0.478264
33.5,8287623,16631.5,0.002007,0.000389,0.464433
34.0,6830816,23937.5,0.003504,0.000427,0.382795
34.5,7246217,25292.5,0.00349,0.000415,0.406073
35.0,6596312,28955.5,0.00439,0.000435,0.369653
35.5,5519881,29835.5,0.005405,0.000475,0.309331
36.0,5587522,31882.5,0.005706,0.000472,0.313121
36.5,4719097,33000.5,0.006993,0.000514,0.264455
37.0,3992176,35439.5,0.008877,0.000558,0.223719
37.5,3787473,37080.0,0.00979,0.000573,0.212248
38.0,3103988,30395.5,0.009792,0.000632,0.173946
38.5,2929338,29749.0,0.010156,0.00065,0.164158
39.0,2407254,27659.5,0.01149,0.000716,0.134901
39.5,1983253,25543.5,0.01288,0.000788,0.11114
40.0,1613749,22805.5,0.014132,0.000872,0.090433
40.5,1311185,20836.0,0.015891,0.000967,0.073478
