TrueCount,HandsPlayed,TotalMoneyWagered,TotalPayout,EVPerDollar,StdErrorPerDollar,HandsPlayedPct
-29.5,3,6.0,0.0,0.0,0.333333,0.0
-29.0,4,4.0,0.0,0.0,0.5,0.0
-28.5,9,12.0,-8.0,-0.666667,0.215166,1e-06
-28.0,15,17.0,-3.0,-0.176471,0.238729,1e-06
-27.5,21,27.0,4.5,0.166667,0.19066,1e-06
-27.0,36,43.0,-4.5,-0.104651,0.142941,2e-06
-26.5,58,70.0,-27.5,-0.392857,0.103457,3e-06
-26.0,109,129.0,-10.5,-0.081395,0.086111,6e-06
-25.5,117,141.0,-20.5,-0.14539,0.079852,7e-06
-25.0,252,292.0,-54.0,-0.184932,0.056274,1.4e-05
-24.5,293,348.0,-15.0,-0.043103,0.051912,1.6e-05
-24.0,502,594.0,-43.5,-0.073232,0.039502,2.8e-05
-23.5,769,900.0,-133.5,-0.148333,0.032087,4.3e-05
-23.0,1148,1338.0,-60.5,-0.045217,0.026629,6.4e-05
-22.5,1573,1851.0,-93.0,-0.050243,0.02267,8.8e-05
-22.0,2571,2985.0,-259.0,-0.086767,0.017812,0.000144
-21.5,3527,4130.0,-294.0,-0.071186,0.015091,0.000197
-21.0,4892,5677.0,-573.5,-0.101022,0.012894,0.000274
-20.5,7202,8389.0,-733.0,-0.087376,0.010631,0.000403
-20.0,10629,12321.0,-792.5,-0.064321,0.008763,0.000595
-19.5,14821,17105.0,-1220.5,-0.071353,0.007432,0.000829
-19.0,20500,23753.0,-1311.0,-0.055193,0.006316,0.001147
-18.5,28826,33311.0,-1832.5,-0.055012,0.005328,0.001613
-18.0,37801,43782.0,-2862.0,-0.065369,0.004658,0.002115
-17.5,52729,60749.0,-3800.0,-0.062552,0.003958,0.00295
-17.0,77097,88939.0,-5093.0,-0.057264,0.003268,0.004313
-16.5,104107,119931.0,-6480.5,-0.054035,0.002815,0.005824
-16.0,134256,154473.0,-8904.5,-0.057644,0.002481,0.007511
-15.5,179442,205946.0,-10542.5,-0.051191,0.00215,0.010039
-15.0,250118,286691.0,-14887.5,-0.051929,0.001823,0.013992
-14.5,323338,369975.0,-17246.5,-0.046615,0.001605,0.018089
-14.0,426519,487524.0,-21775.0,-0.044664,0.001399,0.023861
-13.5,565364,645145.0,-29719.5,-0.046066,0.001216,0.031628
-13.0,708321,807984.0,-36621.5,-0.045325,0.001087,0.039626
-12.5,966447,1100687.0,-48974.5,-0.044494,0.000931,0.054066
-12.0,1220145,1386734.0,-57264.0,-0.041294,0.00083,0.068259
-11.5,1565165,1778006.0,-66977.0,-0.03767,0.000733,0.08756
-11.0,1979688,2244739.0,-84181.5,-0.037502,0.000653,0.11075
-10.5,2543709,2881618.0,-100642.5,-0.034926,0.000576,0.142303
-10.0,3250903,3678459.0,-123022.5,-0.033444,0.00051,0.181865
-9.5,3937274,4449126.0,-142854.5,-0.032108,0.000464,0.220263
-9.0,5030945,5676476.0,-166097.0,-0.029261,0.000411,0.281446
-8.5,6262532,7058110.0,-201118.5,-0.028495,0.000369,0.350345
-8.0,7820271,8804029.0,-239359.5,-0.027187,0.00033,0.43749
-7.5,9549104,10736361.0,-277221.0,-0.025821,0.000299,0.534206
-7.0,11803368,13255967.0,-313872.5,-0.023678,0.000269,0.660316
-6.5,14683234,16471041.0,-372858.5,-0.022637,0.000242,0.821425
-6.0,17469842,19573427.0,-417570.0,-0.021334,0.000222,0.977316
-5.5,21724554,24312702.0,-474305.5,-0.019509,0.000199,1.215338
-5.0,26455829,29573304.0,-536862.5,-0.018154,0.00018,1.48002
-4.5,31838507,35545970.0,-592350.5,-0.016664,0.000165,1.781143
-4.0,38632365,43083714.0,-656065.5,-0.015228,0.00015,2.161213
-3.5,46873027,52210579.0,-727732.5,-0.013938,0.000136,2.62222
-3.0,55901317,62200893.0,-780726.0,-0.012552,0.000124,3.127291
-2.5,68109360,75699017.0,-875345.5,-0.011563,0.000113,3.810246
-2.0,81789860,90797238.0,-904465.5,-0.009961,0.000103,4.575575
-1.5,97206670,107793152.0,-956173.5,-0.00887,9.5e-05,5.438038
-1.0,118132882,130861981.0,-992065.5,-0.007581,8.6e-05,6.608715
-0.5,137423041,152070686.0,-958087.5,-0.0063,8e-05,7.687865
0.0,196590627,217337637.0,-1148245.0,-0.005283,6.7e-05,10.997881
0.5,130629111,144408406.0,-544146.0,-0.003768,8.2e-05,7.307792
1.0,110540424,122204807.0,-300972.5,-0.002463,8.9e-05,6.183969
1.5,92459225,102118214.0,-120784.0,-0.001183,9.7e-05,5.172452
2.0,77369388,85352681.0,28944.5,0.000339,0.000107,4.32828
2.5,64446329,71017958.0,108960.5,0.001534,0.000117,3.605325
3.0,52912055,58242445.0,189757.0,0.003258,0.000129,2.960062
3.5,44271711,48680012.0,205808.0,0.004228,0.000141,2.476695
4.0,36491596,40090162.0,215026.0,0.005364,0.000156,2.041451
4.5,30003081,32948822.0,213726.0,0.006487,0.000172,1.678464
5.0,25064257,27558395.5,211913.5,0.00769,0.000188,1.402171
5.5,20832346,22844615.0,208397.0,0.009122,0.000207,1.165425
6.0,16978196,18489832.5,189432.5,0.010245,0.000231,0.949812
6.5,14574944,15677980.5,182880.0,0.011665,0.000252,0.815367
7.0,11839887,12640642.5,168485.0,0.013329,0.000282,0.662359
7.5,9653150,10240083.0,147808.5,0.014434,0.000314,0.540027
8.0,7925300,8385190.5,135664.0,0.016179,0.000347,0.443366
8.5,6332603,6690577.5,114936.5,0.017179,0.000389,0.354265
9.0,5084579,5365087.0,103395.0,0.019272,0.000434,0.284447
9.5,3969011,4183945.0,82166.0,0.019638,0.000492,0.222039
10.0,3269613,3442467.5,74959.0,0.021775,0.000543,0.182912
10.5,2553538,2684478.0,59530.5,0.022176,0.000615,0.142853
11.0,1978303,2077592.0,52043.5,0.02505,0.000699,0.110672
11.5,1561806,1638586.5,42653.0,0.02603,0.000787,0.087372
12.0,1215322,1273510.0,34599.5,0.027169,0.000893,0.067989
12.5,959575,1004467.0,28469.5,0.028343,0.001006,0.053682
13.0,701541,733294.5,20559.5,0.028037,0.001177,0.039246
13.5,558057,582452.5,18294.0,0.031409,0.001322,0.031219
14.0,418362,436606.0,16303.5,0.037341,0.001526,0.023404
14.5,318861,332471.0,12013.0,0.036132,0.00175,0.017838
15.0,242670,252769.5,10212.0,0.0404,0.002008,0.013576
15.5,174522,181447.0,6369.5,0.035104,0.00237,0.009763
16.0,131128,136227.0,4927.0,0.036168,0.002737,0.007336
16.5,100740,104437.0,4505.5,0.043141,0.003129,0.005636
17.0,73983,76815.0,2816.5,0.036666,0.003642,0.004139
17.5,50933,52707.5,1975.0,0.037471,0.004403,0.002849
18.0,36189,37287.0,1500.0,0.040228,0.005244,0.002025
18.5,26862,27775.0,1012.0,0.036436,0.006081,0.001503
19.0,19284,20013.0,975.0,0.048718,0.007126,0.001079
19.5,14184,14621.0,847.0,0.05793,0.008386,0.000793
20.0,9962,10297.0,272.0,0.026415,0.009982,0.000557
20.5,6746,6939.5,229.0,0.032999,0.012161,0.000377
21.0,4598,4725.5,181.5,0.038409,0.014693,0.000257
21.5,3405,3450.0,116.5,0.033768,0.017337,0.00019
22.0,2247,2317.0,80.0,0.034527,0.02099,0.000126
22.5,1548,1583.0,77.5,0.048958,0.025697,8.7e-05
23.0,1102,1130.0,28.5,0.025221,0.02966,6.2e-05
23.5,688,711.0,60.5,0.085091,0.038101,3.8e-05
24.0,459,470.5,28.0,0.059511,0.046751,2.6e-05
24.5,315,315.5,8.0,0.025357,0.056637,1.8e-05
25.0,215,218.5,18.0,0.08238,0.068957,1.2e-05
25.5,96,102.5,18.0,0.17561,0.099056,5e-06
26.0,77,82.0,8.0,0.097561,0.110915,4e-06
26.5,48,48.5,-11.5,-0.237113,0.145464,3e-06
27.0,42,43.0,5.0,0.116279,0.152797,2e-06
27.5,18,18.0,-3.0,-0.166667,0.235702,1e-06
28.0,11,11.0,-1.0,-0.090909,0.271346,1e-06
28.5,8,7.0,-2.0,-0.285714,0.408546,0.0
29.0,5,5.0,-3.0,-0.6,0.357771,0.0
29.5,3,3.0,3.0,1.0,0.0,0.0
30.0,1,1.0,1.0,1.0,0.0,0.0
30.5,1,1.0,-1.0,-1.0,0.0,0.0
31.5,1,1.0,1.0,1.0,0.0,0.0
