TrueCount,HandsPlayed,TotalMoneyWagered,TotalPayout,EVPerDollar,StdErrorPerDollar,HandsPlayedPct
-34.0,2,3.0,1.0,0.333333,0.544331,0.0
-33.5,1,1.0,-1.0,-1.0,0.0,0.0
-33.0,1,1.0,-1.0,-1.0,0.0,0.0
-32.5,1,1.0,1.0,1.0,0.0,0.0
-32.0,2,3.0,-3.0,-1.0,0.0,0.0
-31.5,4,5.0,-4.0,-0.8,0.178885,0.0
-31.0,9,10.0,-2.0,-0.2,0.275681,0.0
-30.5,9,12.0,-2.0,-0.166667,0.284638,0.0
-30.0,21,23.0,2.0,0.086957,0.203123,1e-06
-29.5,20,21.0,-7.5,-0.357143,0.193848,1e-06
-29.0,37,40.0,-4.0,-0.1,0.149164,2e-06
-28.5,51,61.0,0.5,0.008197,0.12777,2e-06
-28.0,78,94.0,-36.0,-0.382979,0.092567,4e-06
-27.5,95,116.0,-15.0,-0.12931,0.090849,5e-06
-27.0,190,225.0,-47.0,-0.208889,0.063508,9e-06
-26.5,198,231.0,-35.5,-0.15368,0.062628,9e-06
-26.0,414,488.0,-12.5,-0.025615,0.044422,2e-05
-25.5,477,560.0,-76.0,-0.135714,0.040453,2.3e-05
-25.0,850,1011.0,-104.5,-0.103363,0.030381,4e-05
-24.5,1109,1297.0,-157.0,-0.121049,0.026686,5.3e-05
-24.0,1616,1895.0,-173.0,-0.091293,0.022353,7.7e-05
-23.5,2287,2690.0,-265.0,-0.098513,0.018606,0.000108
-23.0,3488,4130.0,-280.5,-0.067918,0.015067,0.000165
-22.5,4664,5436.0,-495.5,-0.091152,0.013137,0.000221
-22.0,6905,8072.0,-638.0,-0.079039,0.010847,0.000327
-21.5,9087,10624.0,-843.0,-0.079349,0.009392,0.000431
-21.0,12012,13903.0,-896.5,-0.064482,0.008235,0.000569
-20.5,17441,20296.0,-1449.0,-0.071393,0.006838,0.000827
-20.0,23635,27435.0,-1809.5,-0.065956,0.005868,0.00112
-19.5,32018,37185.0,-2379.5,-0.063991,0.005048,0.001518
-19.0,42365,49187.0,-2824.5,-0.057424,0.004391,0.002008
-18.5,58032,67104.0,-3810.0,-0.056778,0.003758,0.002751
-18.0,74811,86285.0,-5211.5,-0.060399,0.003316,0.003546
-17.5,98092,113099.0,-6501.5,-0.057485,0.002895,0.00465
-17.0,140487,161645.0,-8909.0,-0.055115,0.002424,0.006659
-16.5,182582,209783.0,-10468.5,-0.049902,0.002128,0.008655
-16.0,227627,261509.0,-14486.5,-0.055396,0.001907,0.01079
-15.5,298121,341725.0,-17443.5,-0.051045,0.00167,0.014132
-15.0,397576,455430.0,-23239.0,-0.051027,0.001445,0.018846
-14.5,505020,578213.0,-26744.0,-0.046253,0.001284,0.023939
-14.0,644970,737334.0,-32776.5,-0.044453,0.001137,0.030573
-13.5,828205,945175.0,-40982.0,-0.043359,0.001005,0.039259
-13.0,1026344,1170330.0,-47431.5,-0.040528,0.000903,0.048651
-12.5,1347774,1534849.0,-61952.5,-0.040364,0.000788,0.063887
-12.0,1666778,1895416.0,-72782.0,-0.038399,0.00071,0.079008
-11.5,2094987,2379142.0,-85539.5,-0.035954,0.000634,0.099306
-11.0,2598474,2946950.0,-104350.0,-0.035409,0.00057,0.123173
-10.5,3271810,3706554.0,-120402.5,-0.032484,0.000508,0.15509
-10.0,4097511,4635139.0,-146374.5,-0.031579,0.000454,0.19423
-9.5,4907829,5546428.0,-164174.5,-0.0296,0.000416,0.23264
-9.0,6160035,6951352.0,-198202.0,-0.028513,0.000371,0.291997
-8.5,7557333,8517773.0,-226209.0,-0.026557,0.000335,0.358232
-8.0,9304833,10473784.0,-255787.5,-0.024422,0.000303,0.441067
-7.5,11271640,12675221.0,-298639.0,-0.023561,0.000275,0.534297
-7.0,13779656,15478119.0,-335301.0,-0.021663,0.000249,0.653182
-6.5,16928675,18991124.0,-391295.5,-0.020604,0.000225,0.802452
-6.0,20260472,22699776.0,-434451.5,-0.019139,0.000206,0.960385
-5.5,24817925,27775188.0,-498693.0,-0.017955,0.000186,1.176417
-5.0,30093482,33638131.0,-551158.5,-0.016385,0.000169,1.426489
-4.5,36351492,40589873.0,-609396.0,-0.015013,0.000154,1.72313
-4.0,44044935,49118813.0,-669920.0,-0.013639,0.00014,2.087814
-3.5,53628503,59737864.0,-723196.5,-0.012106,0.000127,2.542094
-3.0,64107297,71334317.0,-774767.5,-0.010861,0.000116,3.038808
-2.5,78300084,87027030.0,-841130.5,-0.009665,0.000105,3.711574
-2.0,95096266,105579013.0,-886272.0,-0.008394,9.6e-05,4.507745
-1.5,115402276,127982084.0,-917887.0,-0.007172,8.7e-05,5.470289
-1.0,143194994,158631142.0,-955573.0,-0.006024,7.8e-05,6.787717
-0.5,176995542,195860947.0,-915738.0,-0.004675,7e-05,8.389927
0.0,200002740,221105356.0,-781452.0,-0.003534,6.6e-05,9.480512
0.5,169543601,187338041.0,-450879.0,-0.002407,7.2e-05,8.036691
1.0,136339088,150702010.0,-129020.5,-0.000856,8e-05,6.462734
1.5,110563380,122129740.0,16194.0,0.000133,8.9e-05,5.240916
2.0,91155290,100573305.0,163650.5,0.001627,9.8e-05,4.320935
2.5,75071746,82739234.0,245525.5,0.002967,0.000108,3.558544
3.0,61492349,67693894.0,284187.5,0.004198,0.00012,2.914855
3.5,51400578,56521835.0,312195.0,0.005523,0.000131,2.436486
4.0,42194220,46352070.0,301124.0,0.006496,0.000145,2.000087
4.5,34782877,38188166.0,302098.5,0.007911,0.000159,1.648775
5.0,28909628,31778694.5,298770.5,0.009402,0.000175,1.370372
5.5,24135105,26487982.0,272224.0,0.010277,0.000192,1.14405
6.0,20055733,21844429.5,247544.0,0.011332,0.000213,0.95068
6.5,17145418,18428037.5,240606.0,0.013057,0.000233,0.812726
7.0,14139081,15074012.5,209562.0,0.013902,0.000258,0.670219
7.5,11633362,12338210.0,189012.5,0.015319,0.000286,0.551444
8.0,9625732,10185181.0,173177.5,0.017003,0.000315,0.456278
8.5,7809467,8253601.0,152787.0,0.018512,0.00035,0.370184
9.0,6365395,6719095.5,135022.0,0.020095,0.000388,0.301732
9.5,5075728,5351013.5,109899.5,0.020538,0.000435,0.240599
10.0,4233160,4456719.5,100184.0,0.022479,0.000477,0.20066
10.5,3374528,3549133.0,86027.5,0.024239,0.000534,0.159959
11.0,2678616,2814187.5,73286.0,0.026042,0.0006,0.126972
11.5,2155897,2262608.5,60699.0,0.026827,0.000669,0.102194
12.0,1713549,1795182.5,49927.5,0.027812,0.000752,0.081226
12.5,1380466,1444833.0,40459.5,0.028003,0.000838,0.065437
13.0,1047983,1096076.5,33115.5,0.030213,0.000963,0.049676
13.5,845303,882607.5,29526.0,0.033453,0.001073,0.040069
14.0,657273,685662.5,23093.5,0.033681,0.001218,0.031156
14.5,512679,534151.0,19350.0,0.036226,0.00138,0.024302
15.0,403455,419976.5,15083.5,0.035915,0.001557,0.019125
15.5,302490,314621.5,11143.0,0.035417,0.0018,0.014339
16.0,232510,241583.5,9160.5,0.037919,0.002052,0.011021
16.5,184981,191753.0,7887.0,0.041131,0.002308,0.008768
17.0,142559,147613.5,6729.5,0.045589,0.002627,0.006758
17.5,98663,102182.5,4433.5,0.043388,0.003159,0.004677
18.0,75746,78280.5,3469.5,0.044321,0.00361,0.003591
18.5,58281,60285.5,2969.0,0.049249,0.004108,0.002763
19.0,42843,44208.0,1913.5,0.043284,0.004808,0.002031
19.5,32420,33371.0,1311.5,0.039301,0.005548,0.001537
20.0,23538,24296.0,1211.0,0.049844,0.0065,0.001116
20.5,17315,17787.5,803.5,0.045172,0.007595,0.000821
21.0,11957,12278.0,464.5,0.037832,0.009195,0.000567
21.5,9194,9397.0,590.5,0.062839,0.010443,0.000436
22.0,6622,6759.5,268.0,0.039648,0.012295,0.000314
22.5,4361,4495.5,165.0,0.036703,0.014992,0.000207
23.0,3404,3496.5,45.0,0.01287,0.017105,0.000161
23.5,2329,2366.5,99.5,0.042045,0.021004,0.00011
24.0,1686,1711.0,71.5,0.041788,0.024578,8e-05
24.5,1118,1135.5,66.0,0.058124,0.029544,5.3e-05
25.0,812,835.5,92.0,0.110114,0.034697,3.8e-05
25.5,514,521.5,29.0,0.055609,0.044161,2.4e-05
26.0,413,416.5,4.0,0.009604,0.04845,2e-05
26.5,208,220.5,6.0,0.027211,0.06682,1e-05
27.0,205,208.0,4.5,0.021635,0.069654,1e-05
27.5,119,122.0,4.0,0.032787,0.091686,6e-06
28.0,81,80.0,2.0,0.025,0.116223,4e-06
28.5,59,62.0,10.0,0.16129,0.128918,3e-06
29.0,30,30.5,1.5,0.04918,0.189559,1e-06
29.5,24,22.5,-3.5,-0.155556,0.212942,1e-06
30.0,21,22.5,-0.5,-0.022222,0.214252,1e-06
30.5,11,12.0,-3.5,-0.291667,0.291419,1e-06
31.0,10,9.5,-4.0,-0.421053,0.298951,0.0
31.5,4,4.0,2.0,0.5,0.433013,0.0
32.0,3,4.0,-4.0,-1.0,0.0,0.0
32.5,1,1.0,1.0,1.0,0.0,0.0
