TrueCount,HandsPlayed,TotalMoneyWagered,TotalPayout,EVPerDollar,StdErrorPerDollar,HandsPlayedPct
-46.5,1,1.000000,-1.000000,-1.000000,0.000000,0.000000
-46.0,1,1.000000,-1.000000,-1.000000,0.000000,0.000000
-45.5,1,1.000000,1.000000,1.000000,0.000000,0.000000
-44.5,2,2.000000,0.000000,0.000000,0.707107,0.000000
-44.0,3,5.000000,-5.000000,-1.000000,0.000000,0.000000
-43.5,1,1.000000,1.000000,1.000000,0.000000,0.000000
-43.0,3,4.000000,-2.000000,-0.500000,0.433013,0.000000
-42.5,3,3.000000,1.000000,0.333333,0.544331,0.000000
-42.0,6,8.000000,-4.000000,-0.500000,0.306186,0.000001
-41.5,6,7.000000,1.000000,0.142857,0.374088,0.000001
-41.0,6,10.000000,2.000000,0.200000,0.275681,0.000001
-40.5,20,24.000000,-16.000000,-0.666667,0.152145,0.000002
-40.0,18,24.000000,-4.000000,-0.166667,0.201269,0.000002
-39.5,12,15.000000,-1.000000,-0.066667,0.257624,0.000001
-39.0,33,38.000000,4.500000,0.118421,0.159460,0.000004
-38.5,46,58.000000,-11.000000,-0.189655,0.129498,0.000006
-38.0,55,68.000000,-12.500000,-0.183824,0.115750,0.000007
-37.5,72,89.000000,-24.000000,-0.269663,0.097648,0.000009
-37.0,85,99.000000,-31.000000,-0.313131,0.092187,0.000011
-36.5,144,174.000000,-28.000000,-0.160920,0.073710,0.000018
-36.0,167,205.000000,-32.500000,-0.158537,0.065645,0.000021
-35.5,218,263.000000,-48.500000,-0.184411,0.058573,0.000027
-35.0,278,335.000000,-69.500000,-0.207463,0.051169,0.000034
-34.5,324,389.000000,-43.000000,-0.110540,0.048894,0.000040
-34.0,400,463.000000,-60.500000,-0.130670,0.044961,0.000049
-33.5,573,690.000000,-104.000000,-0.150725,0.036052,0.000071
-33.0,721,869.000000,-101.500000,-0.116801,0.032890,0.000089
-32.5,878,1047.000000,-100.000000,-0.095511,0.029723,0.000109
-32.0,1133,1348.000000,-158.500000,-0.117582,0.026365,0.000140
-31.5,1409,1726.000000,-227.000000,-0.131518,0.023172,0.000174
-31.0,2032,2422.000000,-301.000000,-0.124277,0.019670,0.000251
-30.5,2179,2626.000000,-350.000000,-0.133283,0.018769,0.000270
-30.0,2746,3300.000000,-448.500000,-0.135909,0.016732,0.000340
-29.5,3912,4663.000000,-676.500000,-0.145078,0.014010,0.000484
-29.0,4204,5016.000000,-512.500000,-0.102173,0.013686,0.000520
-28.5,5486,6583.000000,-727.000000,-0.110436,0.011922,0.000679
-28.0,7272,8642.000000,-1056.000000,-0.122194,0.010382,0.000900
-27.5,8358,9914.000000,-1119.000000,-0.112871,0.009725,0.001034
-27.0,9147,10867.000000,-1180.500000,-0.108632,0.009250,0.001131
-26.5,16117,19168.000000,-1922.500000,-0.100297,0.006976,0.001994
-26.0,10719,12636.000000,-1122.500000,-0.088833,0.008640,0.001326
-25.5,23687,27940.000000,-2407.500000,-0.086167,0.005799,0.002930
-25.0,21098,24918.000000,-2574.000000,-0.103299,0.006124,0.002610
-24.5,27441,32191.000000,-2960.000000,-0.091951,0.005403,0.003394
-24.0,35728,42059.000000,-3696.000000,-0.087877,0.004731,0.004419
-23.5,40029,47174.000000,-4036.000000,-0.085556,0.004460,0.004951
-23.0,48985,57440.000000,-4893.000000,-0.085185,0.004048,0.006059
-22.5,59352,69377.000000,-5630.000000,-0.081151,0.003686,0.007342
-22.0,69881,81414.000000,-6469.500000,-0.079464,0.003404,0.008644
-21.5,79903,93485.000000,-6590.500000,-0.070498,0.003181,0.009884
-21.0,106198,123808.000000,-8976.000000,-0.072499,0.002764,0.013136
-20.5,118486,137674.000000,-8788.500000,-0.063836,0.002623,0.014656
-20.0,140850,163581.000000,-11699.500000,-0.071521,0.002404,0.017422
-19.5,169398,196560.000000,-13261.000000,-0.067465,0.002195,0.020954
-19.0,200377,232095.000000,-16662.500000,-0.071792,0.002020,0.024786
-18.5,238686,276219.000000,-17297.500000,-0.062622,0.001853,0.029524
-18.0,281606,325364.000000,-20309.000000,-0.062419,0.001708,0.034833
-17.5,328638,378858.000000,-23334.500000,-0.061592,0.001582,0.040651
-17.0,372787,429989.000000,-25514.500000,-0.059338,0.001487,0.046112
-16.5,464372,533882.000000,-30448.000000,-0.057031,0.001335,0.057441
-16.0,509573,585807.000000,-32324.500000,-0.055179,0.001274,0.063032
-15.5,628858,722301.000000,-38813.000000,-0.053735,0.001148,0.077787
-15.0,722831,829058.000000,-40783.000000,-0.049192,0.001072,0.089411
-14.5,805181,921872.000000,-45075.000000,-0.048895,0.001017,0.099597
-14.0,977715,1117621.000000,-53872.500000,-0.048203,0.000924,0.120939
-13.5,1142556,1304590.000000,-59645.500000,-0.045720,0.000855,0.141329
-13.0,1299573,1481496.000000,-64081.500000,-0.043255,0.000803,0.160751
-12.5,1523749,1734941.000000,-72233.000000,-0.041634,0.000742,0.188481
-12.0,1756873,1997706.000000,-79358.500000,-0.039725,0.000692,0.217317
-11.5,2031463,2306541.000000,-88017.000000,-0.038160,0.000644,0.251282
-11.0,2349276,2664569.000000,-99328.500000,-0.037278,0.000599,0.290594
-10.5,2790287,3160215.000000,-111850.500000,-0.035393,0.000550,0.345145
-10.0,3134845,3547201.000000,-113907.500000,-0.032112,0.000520,0.387766
-9.5,3557579,4021031.000000,-126593.000000,-0.031483,0.000488,0.440056
-9.0,4226711,4770275.000000,-142505.000000,-0.029874,0.000448,0.522824
-8.5,4756997,5362661.000000,-147122.000000,-0.027435,0.000423,0.588418
-8.0,5562009,6262113.000000,-169343.500000,-0.027043,0.000391,0.687995
-7.5,6435842,7235145.000000,-180005.000000,-0.024879,0.000364,0.796084
-7.0,7440387,8354955.000000,-198080.000000,-0.023708,0.000339,0.920341
