Strategy,Decks,Penetration,DealerRule,DAS,RAS,Surrender,BlackjackPayout,Iterations,RTP,HouseEdge%,AvgWallet,AvgMoneyBet,NetPer1000,Duration_s
NoStrategy,2,0.7,S17,DAS,NoRAS,NoSurrender,3to2,150000000,0.997737,0.2263,999.96,15.59,-2.26,1054
HiLoStrategy,2,0.70,S17,DAS,NoRAS,NoSurrender,3to2,150000000,1.000706,-0.0706,1000.01,15.76,0.71,1176
MentorStrategy,2,0.70,S17,DAS,NoRAS,NoSurrender,3to2,150000000,0.999175,0.0825,999.99,15.75,-0.82,1212
OmegaIIStrategy,2,0.70,S17,DAS,NoRAS,NoSurrender,3to2,150000000,0.998847,0.1153,999.98,15.71,-1.15,1295
RPCStrategy,2,0.70,S17,DAS,NoRAS,NoSurrender,3to2,150000000,1.000939,-0.0939,1000.01,15.76,0.94,1311
RAPCStrategy,2,0.70,S17,DAS,NoRAS,NoSurrender,3to2,150000000,1.000598,-0.0598,1000.01,15.75,0.60,1313
R14Strategy,2,0.70,S17,DAS,NoRAS,NoSurrender,3to2,150000000,0.999157,0.0843,999.99,15.76,-0.84,1348
ZenCountStrategy,2,0.70,S17,DAS,NoRAS,NoSurrender,3to2,150000000,1.001313,-0.1313,1000.02,15.77,1.31,1350
WongHalvesStrategy,2,0.70,S17,DAS,NoRAS,NoSurrender,3to2,150000000,0.999104,0.0896,999.99,15.71,-0.90,1384
