Strategy,Decks,Penetration,DealerRule,DAS,RAS,Surrender,BlackjackPayout,Iterations,RTP,HouseEdge%,AvgWallet,AvgMoneyBet,NetPer1000,Duration_s
NoStrategy,6,0.6,S17,DAS,NoRAS,NoSurrender,3to2,150000000,0.996197,0.3803,999.85,39.46,-3.80,2888
HiLoStrategy,6,0.60,S17,DAS,NoRAS,NoSurrender,3to2,150000000,0.996995,0.3005,999.88,39.69,-3.01,2953
MentorStrategy,6,0.60,S17,DAS,NoRAS,NoSurrender,3to2,150000000,0.996029,0.3971,999.84,39.59,-3.97,3070
WongHalvesStrategy,6,0.60,S17,DAS,NoRAS,NoSurrender,3to2,150000000,0.995057,0.4943,999.80,39.66,-4.94,3145
RAPCStrategy,6,0.60,S17,DAS,NoRAS,NoSurrender,3to2,150000000,0.996826,0.3174,999.87,39.64,-3.17,3314
RPCStrategy,6,0.60,S17,DAS,NoRAS,NoSurrender,3to2,150000000,0.997017,0.2983,999.88,39.66,-2.98,3320
R14Strategy,6,0.60,S17,DAS,NoRAS,NoSurrender,3to2,150000000,0.995834,0.4166,999.83,40.03,-4.17,3370
ZenCountStrategy,6,0.60,S17,DAS,NoRAS,NoSurrender,3to2,150000000,0.997199,0.2801,999.89,39.67,-2.80,3400
OmegaIIStrategy,6,0.60,S17,DAS,NoRAS,NoSurrender,3to2,150000000,0.996200,0.3800,999.85,39.46,-3.80,3471
