Strategy,Decks,Penetration,DealerRule,DAS,RAS,Surrender,BlackjackPayout,Iterations,RTP,HouseEdge%,AvgWallet,AvgMoneyBet,NetPer1000,Duration_s
NoStrategy,8,0.3,S17,DAS,NoRAS,NoSurrender,3to2,150000000,0.996005,0.3995,999.89,26.41,-4.00,1805
HiLoStrategy,8,0.30,S17,DAS,NoRAS,NoSurrender,3to2,150000000,0.996106,0.3894,999.90,26.50,-3.89,2009
MentorStrategy,8,0.30,S17,DAS,NoRAS,NoSurrender,3to2,150000000,0.995852,0.4148,999.89,26.48,-4.15,2102
OmegaIIStrategy,8,0.30,S17,DAS,NoRAS,NoSurrender,3to2,150000000,0.995986,0.4014,999.89,26.41,-4.01,2201
R14Strategy,8,0.30,S17,DAS,NoRAS,NoSurrender,3to2,150000000,0.995632,0.4368,999.88,26.78,-4.37,2285
RPCStrategy,8,0.30,S17,DAS,NoRAS,NoSurrender,3to2,150000000,0.996092,0.3908,999.90,26.47,-3.91,2293
ZenCountStrategy,8,0.30,S17,DAS,NoRAS,NoSurrender,3to2,150000000,0.996172,0.3828,999.90,26.47,-3.83,2304
RAPCStrategy,8,0.30,S17,DAS,NoRAS,NoSurrender,3to2,150000000,0.996092,0.3908,999.90,26.46,-3.91,2312
WongHalvesStrategy,8,0.30,S17,DAS,NoRAS,NoSurrender,3to2,150000000,0.994877,0.5123,999.86,26.54,-5.12,2355
