Strategy,Decks,Penetration,DealerRule,DAS,RAS,Surrender,BlackjackPayout,Iterations,RTP,HouseEdge%,AvgWallet,AvgMoneyBet,NetPer1000,Duration_s
NoStrategy,6,0.65,S17,DAS,NoRAS,NoSurrender,3to2,150000000,0.996175,0.3825,999.84,42.57,-3.82,2865
HiLoStrategy,6,0.65,S17,DAS,NoRAS,NoSurrender,3to2,150000000,0.997154,0.2846,999.88,42.83,-2.85,3099
MentorStrategy,6,0.65,S17,DAS,NoRAS,NoSurrender,3to2,150000000,0.996048,0.3952,999.83,42.72,-3.95,3305
OmegaIIStrategy,6,0.65,S17,DAS,NoRAS,NoSurrender,3to2,150000000,0.996206,0.3794,999.84,42.58,-3.79,3504
RAPCStrategy,6,0.65,S17,DAS,NoRAS,NoSurrender,3to2,150000000,0.996941,0.3059,999.87,42.78,-3.06,3574
ZenCountStrategy,6,0.65,S17,DAS,NoRAS,NoSurrender,3to2,150000000,0.997392,0.2608,999.89,42.81,-2.61,3578
RPCStrategy,6,0.65,S17,DAS,NoRAS,NoSurrender,3to2,150000000,0.997133,0.2867,999.88,42.80,-2.87,3589
R14Strategy,6,0.65,S17,DAS,NoRAS,NoSurrender,3to2,150000000,0.995837,0.4163,999.82,43.20,-4.16,3609
WongHalvesStrategy,6,0.65,S17,DAS,NoRAS,NoSurrender,3to2,150000000,0.995056,0.4944,999.79,42.79,-4.94,3723
