TrueCount,HandsPlayed,TotalPayout,EV,StdError,HandsPlayedPct
-9.0,3,5.0,1.666667,0.272166,0.0
-8.5,3,-4.0,-1.333333,0.272166,0.0
-8.0,6,-1.0,-0.166667,0.495349,1e-06
-7.5,21,2.5,0.119048,0.289469,3e-06
-7.0,76,21.5,0.282895,0.143033,1.2e-05
-6.5,157,4.0,0.025478,0.098345,2.4e-05
-6.0,456,-57.0,-0.125,0.05299,6.9e-05
-5.5,1248,-8.0,-0.00641,0.032837,0.00019
-5.0,3185,-87.0,-0.027316,0.020448,0.000485
-4.5,7935,-296.0,-0.037303,0.012947,0.001208
-4.0,20630,-389.0,-0.018856,0.007981,0.003141
-3.5,51486,-2185.0,-0.042439,0.005057,0.007838
-3.0,102917,-2708.0,-0.026312,0.003573,0.015668
-2.5,276430,-6175.0,-0.022338,0.002171,0.042084
-2.0,641803,-13876.0,-0.02162,0.001423,0.097709
-1.5,1337103,-23906.5,-0.017879,0.000985,0.203562
-1.0,2558828,-37746.5,-0.014751,0.000711,0.389559
-0.5,4266974,-60927.5,-0.014279,0.000551,0.649609
0.0,57663784,-280477.5,-0.004864,0.000149,8.778794
0.5,8619452,-106618.0,-0.012369,0.000387,1.312234
1.0,10674005,-113005.0,-0.010587,0.000347,1.625022
1.5,11735978,-108592.0,-0.009253,0.000331,1.786697
2.0,12800172,-108900.0,-0.008508,0.000316,1.948711
2.5,12303561,-93031.5,-0.007561,0.000323,1.873107
3.0,12473615,-92572.0,-0.007421,0.00032,1.898996
3.5,12617072,-94965.0,-0.007527,0.000318,1.920836
4.0,12562918,-84323.5,-0.006712,0.000319,1.912592
4.5,10708263,-86950.5,-0.00812,0.000346,1.630237
5.0,9760867,-74443.0,-0.007627,0.000362,1.486004
5.5,11777879,-77937.5,-0.006617,0.00033,1.793076
6.0,11316989,-75180.5,-0.006643,0.000336,1.72291
6.5,10531003,-65928.0,-0.00626,0.000348,1.603251
7.0,9822758,-69905.5,-0.007117,0.000361,1.495427
7.5,10364771,-65106.0,-0.006281,0.000351,1.577943
8.0,9644960,-68938.5,-0.007148,0.000364,1.468359
8.5,8964899,-57935.5,-0.006462,0.000377,1.364825
9.0,10040436,-57789.0,-0.005756,0.000357,1.528566
9.5,9167319,-55178.0,-0.006019,0.000373,1.395642
10.0,8770265,-59012.0,-0.006729,0.000382,1.335194
10.5,8631478,-60679.5,-0.00703,0.000385,1.314065
11.0,8621660,-55981.0,-0.006493,0.000385,1.31257
11.5,8273473,-51735.5,-0.006253,0.000393,1.259562
12.0,8629087,-47122.5,-0.005461,0.000385,1.313701
12.5,7755427,-42274.5,-0.005451,0.000406,1.180694
13.0,7782924,-55314.5,-0.007107,0.000406,1.18488
13.5,7717903,-46466.0,-0.006021,0.000406,1.174982
14.0,7715123,-46841.0,-0.006071,0.000407,1.174558
14.5,6808092,-47428.0,-0.006966,0.000433,1.036471
15.0,7187196,-35943.0,-0.005001,0.000421,1.094186
15.5,7334308,-32841.0,-0.004478,0.000417,1.116583
16.0,6555503,-35118.0,-0.005357,0.000441,0.998017
16.5,6840142,-35159.0,-0.00514,0.000432,1.04135
