TrueCount,HandsPlayed,TotalMoneyWagered,TotalPayout,EVPerDollar,StdErrorPerDollar,HandsPlayedPct
-24.5,5,5.0,-3.0,-0.6,0.357771,0.0
-24.0,9,10.0,-2.0,-0.2,0.309839,1e-06
-23.5,10,11.0,1.0,0.090909,0.300263,1e-06
-23.0,36,47.0,-6.0,-0.12766,0.139899,2e-06
-22.5,49,61.0,6.5,0.106557,0.127572,3e-06
-22.0,72,84.0,6.0,0.071429,0.10719,4e-06
-21.5,125,153.0,9.5,0.062092,0.077792,8e-06
-21.0,208,231.0,-0.5,-0.002165,0.064609,1.3e-05
-20.5,410,478.0,-76.0,-0.158996,0.043302,2.5e-05
-20.0,596,682.0,-80.0,-0.117302,0.036952,3.6e-05
-19.5,983,1133.0,-113.5,-0.100177,0.029004,5.9e-05
-19.0,1587,1856.0,-165.0,-0.088901,0.022432,9.6e-05
-18.5,2462,2821.0,-161.5,-0.057249,0.018284,0.000149
-18.0,4071,4703.0,-332.0,-0.070593,0.014145,0.000246
-17.5,5742,6582.0,-363.5,-0.055226,0.012032,0.000347
-17.0,9579,10956.0,-569.5,-0.051981,0.009302,0.000579
-16.5,14563,16655.0,-583.0,-0.035005,0.007553,0.00088
-16.0,21621,24719.0,-1125.5,-0.045532,0.006202,0.001307
-15.5,31235,35674.0,-1443.0,-0.04045,0.005165,0.001888
-15.0,47557,54396.0,-2436.5,-0.044792,0.004172,0.002874
-14.5,70640,80684.0,-3040.0,-0.037678,0.003432,0.004269
-14.0,100720,114740.0,-5204.0,-0.045355,0.002876,0.006087
-13.5,145762,165849.0,-6540.5,-0.039436,0.002396,0.008809
-13.0,200313,227671.0,-8661.5,-0.038044,0.002045,0.012106
-12.5,299538,340183.0,-12674.5,-0.037258,0.001674,0.018102
-12.0,408812,463822.0,-16806.0,-0.036234,0.001433,0.024706
-11.5,568455,644096.0,-21492.5,-0.033368,0.001217,0.034353
-11.0,780078,883311.0,-29400.0,-0.033284,0.001039,0.047142
