TrueCount,HandsPlayed,TotalMoneyWagered,TotalPayout,EVPerDollar,StdErrorPerDollar,HandsPlayedPct
-28.0,1,2.0,2.0,1.0,0.0,0.0
-27.0,2,2.0,1.5,0.75,0.53033,0.0
-26.5,2,3.0,-1.0,-0.333333,0.272166,0.0
-26.0,1,1.0,0.0,0.0,0.0,0.0
-25.5,3,3.0,1.0,0.333333,0.544331,0.0
-25.0,12,14.0,-8.0,-0.571429,0.194681,1e-06
-24.5,10,10.0,-1.0,-0.1,0.298329,1e-06
-24.0,32,38.0,-10.5,-0.276316,0.15646,2e-06
-23.5,47,57.0,0.5,0.008772,0.128017,3e-06
-23.0,79,94.0,-9.5,-0.101064,0.101086,5e-06
-22.5,117,129.0,-14.5,-0.112403,0.08549,8e-06
-22.0,188,220.0,-16.5,-0.075,0.065793,1.3e-05
-21.5,307,359.0,-27.5,-0.076602,0.051486,2.1e-05
-21.0,490,573.0,-58.5,-0.102094,0.040584,3.3e-05
-20.5,860,1010.0,-61.0,-0.060396,0.03081,5.8e-05
-20.0,1238,1433.0,-106.5,-0.07432,0.02571,8.3e-05
-19.5,2023,2336.0,-124.5,-0.053296,0.020082,0.000136
-19.0,3153,3635.0,-214.0,-0.058872,0.016046,0.000212
-18.5,4502,5168.0,-452.5,-0.087558,0.013474,0.000303
-18.0,7440,8582.0,-382.5,-0.04457,0.010536,0.000501
-17.5,9624,11084.0,-534.5,-0.048223,0.009277,0.000648
-17.0,16931,19470.0,-1013.5,-0.052054,0.00698,0.00114
-16.5,23888,27330.0,-1199.0,-0.043871,0.005906,0.001609
-16.0,34040,38971.0,-1995.5,-0.051205,0.004928,0.002293
-15.5,49220,56361.0,-2420.5,-0.042946,0.004105,0.003315
-15.0,72524,82757.0,-3516.5,-0.042492,0.003392,0.004884
-14.5,98576,112384.0,-4685.0,-0.041687,0.002908,0.006639
-14.0,145091,165252.0,-6557.5,-0.039682,0.002398,0.009772
-13.5,192981,219311.0,-9454.5,-0.04311,0.002085,0.012997
-13.0,301087,342226.0,-15072.0,-0.044041,0.001668,0.020278
-12.5,384756,436957.0,-16624.0,-0.038045,0.001477,0.025913
-12.0,527620,598679.0,-23232.5,-0.038806,0.001262,0.035534
-11.5,715953,811037.0,-28649.5,-0.035325,0.001085,0.048218
-11.0,959809,1085904.0,-35806.0,-0.032973,0.000938,0.064641
-10.5,1289772,1457618.0,-47209.0,-0.032388,0.000809,0.086864
-10.0,1753801,1979322.0,-57972.0,-0.029289,0.000695,0.118115
-9.5,2225520,2509824.0,-74707.5,-0.029766,0.000617,0.149885
-9.0,2983915,3361419.0,-93194.0,-0.027725,0.000534,0.200961
-8.5,3766890,4238543.0,-115018.0,-0.027136,0.000475,0.253693
-8.0,4994769,5614625.0,-149449.0,-0.026618,0.000413,0.336388
-7.5,6267306,7037636.0,-172440.0,-0.024503,0.000369,0.422091
-7.0,8127890,9115640.0,-210257.0,-0.023066,0.000324,0.547398
-6.5,10319676,11560797.0,-249787.5,-0.021606,0.000288,0.695011
-6.0,12780698,14303548.0,-286240.5,-0.020012,0.000259,0.860756
-5.5,16323123,18247837.0,-332767.0,-0.018236,0.000229,1.099332
-5.0,20255387,22622629.0,-395109.5,-0.017465,0.000206,1.364163
-4.5,25049146,27946529.0,-459386.0,-0.016438,0.000186,1.687014
-4.0,31043021,34594262.0,-523552.0,-0.015134,0.000167,2.09069
-3.5,38404366,42756491.0,-590837.0,-0.013819,0.00015,2.586463
-3.0,46636774,51866188.0,-650981.0,-0.012551,0.000136,3.1409
-2.5,57475864,63853346.0,-714896.5,-0.011196,0.000123,3.870893
-2.0,70007968,77697377.0,-786133.5,-0.010118,0.000111,4.714907
-1.5,85186131,94446545.0,-824874.0,-0.008734,0.000101,5.737128
-1.0,102050054,113031483.0,-838734.5,-0.00742,9.2e-05,6.872882
-0.5,118828173,131482765.0,-860698.0,-0.006546,8.6e-05,8.002858
0.0,181533826,200698526.0,-1091176.0,-0.005437,6.9e-05,12.225967
0.5,112861770,124779457.0,-510606.0,-0.004092,8.8e-05,7.601031
1.0,96530531,106735797.0,-281029.5,-0.002633,9.5e-05,6.501153
1.5,80557783,89004471.0,-137714.5,-0.001547,0.000104,5.425418
2.0,66253049,73121221.0,-3498.0,-4.8e-05,0.000115,4.46202
2.5,54181917,59737656.0,63677.0,0.001066,0.000127,3.649052
3.0,43920216,48372918.0,107506.0,0.002222,0.000142,2.957945
3.5,36120973,39744874.0,140975.0,0.003547,0.000156,2.432681
4.0,29122628,32011188.0,152791.5,0.004773,0.000174,1.961355
4.5,23443269,25745860.0,148384.0,0.005763,0.000194,1.578861
5.0,18935457,20813874.0,152680.0,0.007335,0.000216,1.275268
5.5,15277157,16829171.0,141508.0,0.008408,0.000241,1.028888
6.0,12087559,13263418.0,126259.5,0.009519,0.000272,0.814075
6.5,9938675,10809113.0,117519.5,0.010872,0.000303,0.669351
7.0,8006432,8591459.5,101252.5,0.011785,0.000341,0.539218
7.5,6220881,6625789.0,85382.0,0.012886,0.00039,0.418965
8.0,5010545,5306492.5,73952.0,0.013936,0.000437,0.337451
8.5,3766022,3979385.0,62497.0,0.015705,0.000505,0.253635
9.0,2977225,3142180.5,53143.5,0.016913,0.000569,0.200511
9.5,2225481,2345044.0,40541.0,0.017288,0.000658,0.149882
10.0,1746506,1838368.5,37790.0,0.020556,0.000744,0.117624
10.5,1281750,1347541.5,27270.0,0.020237,0.000869,0.086323
11.0,951424,999133.5,19820.5,0.019838,0.00101,0.064077
11.5,708349,743142.5,18822.0,0.025328,0.001171,0.047706
12.0,520264,544835.5,13001.5,0.023863,0.001368,0.035039
12.5,377971,395352.0,10072.5,0.025477,0.001607,0.025456
13.0,295767,309034.0,8124.0,0.026288,0.001818,0.019919
13.5,188393,196586.0,5701.0,0.029,0.002282,0.012688
14.0,140734,146879.0,4482.0,0.030515,0.002642,0.009478
14.5,97168,101200.5,2446.5,0.024175,0.003182,0.006544
15.0,70468,73204.0,2287.5,0.031248,0.003749,0.004746
15.5,47429,49311.5,1738.0,0.035245,0.00456,0.003194
16.0,32986,34178.0,1011.5,0.029595,0.005482,0.002222
16.5,23041,23929.5,1180.5,0.049332,0.006576,0.001552
17.0,16426,17028.0,598.5,0.035148,0.007762,0.001106
17.5,9272,9605.5,317.5,0.033054,0.010306,0.000624
18.0,7155,7389.0,167.5,0.022669,0.011783,0.000482
18.5,4367,4500.0,226.5,0.050333,0.015175,0.000294
19.0,2945,3014.5,47.0,0.015591,0.018602,0.000198
19.5,1939,2011.0,61.5,0.030582,0.022544,0.000131
20.0,1207,1246.5,56.5,0.045327,0.028774,8.1e-05
20.5,781,802.0,34.0,0.042394,0.035837,5.3e-05
21.0,445,473.5,37.5,0.079197,0.046703,3e-05
21.5,334,331.0,16.0,0.048338,0.056134,2.2e-05
22.0,202,204.0,-12.0,-0.058824,0.069332,1.4e-05
22.5,83,89.0,9.0,0.101124,0.105157,6e-06
23.0,62,62.5,-3.0,-0.048,0.122487,4e-06
23.5,30,31.5,0.0,0.0,0.173154,2e-06
24.0,23,22.0,4.0,0.181818,0.220456,2e-06
24.5,5,5.0,3.5,0.7,0.268328,0.0
25.0,10,10.0,1.5,0.15,0.3745,1e-06
25.5,2,1.5,0.5,0.333333,0.7698,0.0
26.5,2,1.5,-1.5,-1.0,0.0,0.0
27.0,2,1.5,0.0,-0.0,1.154701,0.0
27.5,1,1.0,1.0,1.0,0.0,0.0
