Strategy,Decks,Penetration,Slope,Slope_Pct,Intercept,Intercept_Pct,Breakeven_TC,R_Squared
HiLo,8deck,80pen,0.00477994800651864,0.477994800651864,-0.00346717487338073,-0.346717487338073,0.725358281858376,0.9972359564927418
Mentor,8deck,80pen,0.0026413549456527174,0.26413549456527174,-0.003400375051835524,-0.3400375051835524,1.2873601321291719,0.9978523635164196
OmegaII,8deck,80pen,0.002601375324925512,0.26013753249255117,-0.0034050029130222254,-0.34050029130222254,1.3089241219429668,0.9981910690179312
R14,8deck,80pen,0.001651203879260642,0.16512038792606418,-0.0032868383207403924,-0.32868383207403923,1.9905708568297071,0.9991327857368898
RAPC,8deck,80pen,0.001494850430879313,0.14948504308793129,-0.0034411751512208495,-0.34411751512208494,2.302019707213553,0.9992668913562524
RPC,8deck,80pen,0.002482105197162553,0.2482105197162553,-0.0034228278689925197,-0.34228278689925196,1.3790019346905058,0.999132208274658
WongHalves,8deck,80pen,0.004546500619964215,0.4546500619964215,-0.004462510188034933,-0.4462510188034933,0.981526356433238,0.9967914377101833
ZenCount,8deck,80pen,0.0026897921384704303,0.26897921384704304,-0.003362648845488448,-0.3362648845488448,1.2501519345657106,0.998441664537099
