Strategy,Decks,Penetration,Slope,Slope_Pct,Intercept,Intercept_Pct,Breakeven_TC,R_Squared
HiLo,8deck,40pen,0.004547113238563545,0.4547113238563545,-0.0037214364567824984,-0.3721436456782498,0.8184173697768121,0.9985491552925341
Mentor,8deck,40pen,0.0025154465089165597,0.25154465089165595,-0.0037014777990417034,-0.37014777990417036,1.4714993087394195,0.9981015485422983
OmegaII,8deck,40pen,0.0025214277716613213,0.25214277716613215,-0.003668470389457944,-0.3668470389457944,1.454917896395207,0.9969325228247761
R14,8deck,40pen,0.0016358068366202456,0.16358068366202455,-0.0036736894626161094,-0.36736894626161093,2.245796618753807,0.9971026529712735
RAPC,8deck,40pen,0.001487466108894517,0.1487466108894517,-0.00373511413885713,-0.373511413885713,2.5110583135457536,0.9977303372836002
RPC,8deck,40pen,0.0024210341011128723,0.24210341011128722,-0.0036547483041510865,-0.36547483041510864,1.5095815058825959,0.9975038209061766
WongHalves,8deck,40pen,0.004549872053785794,0.45498720537857945,-0.004855549606111055,-0.48555496061110553,1.0671837688426682,0.9979682083957324
ZenCount,8deck,40pen,0.0026009059320477104,0.260090593204771,-0.0037183333434870785,-0.37183333434870786,1.4296300753021123,0.9983851986242268
