table_min,table_max,bankroll,kelly,num_replays,mean_end_bankroll,median_end_bankroll,mean_end_profit,p025_bankroll,p975_bankroll,prob_finish_down,prob_lose_25pct,prob_lose_50pct,prob_double,prob_ruin,mean_max_drawdown,median_max_drawdown,p95_max_drawdown,p99_max_drawdown,rtp,mean_total_wagered,mean_shoes_used,mean_hands_used
5.0,500.0,200.0,0.25,2000,-1048.0925,-1045.0,-1248.0925,-3403.0625,1255.4374999999977,0.8555,0.844,0.831,0.108,0.807,130.07625,130.0,150.0,160.0,0.994925923000673,245974.2925,1000.0,43062.0785
5.0,500.0,200.0,0.5,2000,-1012.4125,-1046.25,-1212.4125,-3397.875,1282.687499999999,0.8475,0.8345,0.8195,0.118,0.795,130.47625,130.0,150.0,157.5,0.995070888007377,245969.76125,1000.0,43061.09
5.0,500.0,200.0,0.75,2000,-1034.81875,-1061.25,-1234.81875,-3470.1875,1427.5,0.8505,0.836,0.826,0.1235,0.8075,130.6025,130.0,150.0,162.5,0.994981738568724,246065.05,1000.0,43061.038
5.0,500.0,200.0,1.0,2000,-1023.9225,-1037.5,-1223.9225,-3505.3125,1405.1249999999993,0.8385,0.8255,0.818,0.1215,0.8005,131.53875,130.0,152.5,162.5,0.9950356633513966,246543.01,1000.0,43061.203
5.0,500.0,200.0,1.25,2000,-971.3825,-996.25,-1171.3825,-3305.0625,1347.5624999999995,0.8205,0.806,0.7975,0.1335,0.778,136.54125,135.0,162.5,182.5,0.9952808194821874,248217.35375,1000.0,43061.698
5.0,500.0,200.0,1.5,2000,-920.6825,-917.5,-1120.6825,-3395.0,1470.4374999999977,0.8265,0.8145,0.8055,0.1405,0.79,141.375,137.5,175.0,205.0,0.9955038353025182,249252.99125,1000.0,43061.4625
5.0,500.0,200.0,2.0,2000,-815.51375,-807.5,-1015.51375,-3380.125,1600.1249999999993,0.7865,0.7765,0.762,0.1685,0.7365,167.10875,162.5,215.1249999999999,252.54999999999995,0.9960210702732313,255222.84125,1000.0,43061.1755
5.0,500.0,200.0,2.5,2000,-690.0625,-690.0,-890.0625,-3240.25,2017.5,0.748,0.7385,0.724,0.205,0.6955,194.87625,190.0,267.5,310.0,0.9965780551718619,260104.28125,1000.0,43061.693
5.0,500.0,200.0,3.0,2000,-496.5675,-490.0,-696.5675,-3202.8125,2267.7499999999986,0.6995,0.6825,0.6705,0.254,0.6445,231.54625,225.0,310.0,370.0,0.9974015915043372,268074.67,1000.0,43062.854
5.0,500.0,200.0,4.0,2000,-170.47625,-171.25,-370.47625,-3085.0,3045.2499999999986,0.596,0.5805,0.5675,0.351,0.5485,302.675,295.0,420.0,495.0,0.9987185630757267,289110.01625,1000.0,43062.6465
5.0,500.0,200.0,5.0,2000,102.6175,80.0,-97.3825,-3452.6875,3560.0,0.5245,0.5175,0.507,0.436,0.4815,369.4075,357.5,507.5,627.5,0.9996832734285133,307465.52,1000.0,43061.97
5.0,500.0,200.0,6.0,2000,450.06875,446.25,250.06875,-3573.0625,4272.624999999999,0.452,0.439,0.429,0.5115,0.413,448.67,435.0,615.0,735.05,1.0007715638977148,324106.33875,1000.0,43061.6565
5.0,500.0,200.0,7.0,2000,830.9225,807.5,630.9225,-3345.125,5245.312499999998,0.391,0.383,0.3725,0.5765,0.3585,518.215,500.0,707.5,855.0,1.0018431288940448,342310.56875,1000.0,43062.5855
5.0,500.0,500.0,0.25,2000,-732.60625,-723.75,-1232.60625,-3140.0625,1615.187499999999,0.842,0.821,0.7865,0.072,0.72,130.21125,130.0,150.0,160.0,0.9949891553529583,245987.72,1000.0,43061.902
5.0,500.0,500.0,0.5,2000,-667.5775,-653.75,-1167.5775,-3060.25,1732.7499999999986,0.8315,0.8105,0.781,0.091,0.717,136.5625,135.0,162.5,185.0,0.9952961625045219,248218.0775,1000.0,43061.2085
5.0,500.0,500.0,0.75,2000,-561.3325,-587.5,-1061.3325,-3047.6875,1992.687499999999,0.793,0.7635,0.735,0.1055,0.676,158.29875,152.5,205.1249999999999,240.0,0.9958015877398249,252793.77875,1000.0,43063.204
5.0,500.0,500.0,1.0,2000,-344.87375,-365.0,-844.87375,-2930.0625,2305.4374999999977,0.7515,0.72,0.69,0.158,0.6135,195.13875,190.0,262.5,312.525,0.9967514870559808,260080.155,1000.0,43062.709
5.0,500.0,500.0,1.25,2000,-175.5525,-148.75,-675.5525,-2910.25,2640.374999999998,0.6755,0.6375,0.605,0.202,0.5415,241.02,235.0,330.0,390.0,0.9975241503365866,272856.83375,1000.0,43062.5075
5.0,500.0,500.0,1.5,2000,121.045,111.25,-378.955,-2972.5625,3185.187499999999,0.6015,0.568,0.5385,0.2805,0.472,289.1975,280.0,390.0,460.0999999999999,0.9986817884414547,287476.6175,1000.0,43063.0405
5.0,500.0,500.0,2.0,2000,361.43375,356.25,-138.56625,-3237.625,3888.249999999996,0.5345,0.505,0.4735,0.348,0.409,371.11875,357.5,505.0,605.0,0.9995494931313095,307578.55125,1000.0,43060.835
5.0,500.0,500.0,2.5,2000,904.73125,918.75,404.73125,-3335.625,5195.0625,0.415,0.39,0.3675,0.485,0.3215,479.4875,465.0,660.0,780.025,1.0012044908475064,336018.535,1000.0,43062.987
5.0,500.0,500.0,3.0,2000,1344.52125,1357.5,844.52125,-3298.8125,6017.937499999997,0.3655,0.3455,0.3305,0.5585,0.2935,550.14625,535.0,760.2499999999998,907.525,1.002331186556384,362270.985,1000.0,43061.956
5.0,500.0,500.0,4.0,2000,2200.9925,2226.25,1700.9925,-3985.3125,8390.312499999998,0.284,0.2745,0.262,0.6645,0.2395,746.2175,726.25,1010.0,1225.0,1.0041160836283716,413255.0875,1000.0,43061.6935
5.0,500.0,500.0,5.0,2000,3120.73,3120.0,2620.73,-4001.625,10235.187499999998,0.2375,0.228,0.217,0.722,0.204,920.8275,897.5,1250.0,1467.625,1.0055770816044032,469910.6425,1000.0,43061.6925
5.0,500.0,500.0,6.0,2000,3898.55375,3841.25,3398.55375,-4763.125,12576.062499999995,0.214,0.2055,0.195,0.7475,0.18,1102.5775,1072.5,1535.0,1805.1499999999999,1.0064353091582576,528110.40875,1000.0,43063.4295
5.0,500.0,500.0,7.0,2000,4685.52375,4605.0,4185.52375,-5213.3125,14813.999999999993,0.212,0.206,0.1985,0.766,0.183,1278.65375,1232.5,1772.5,2070.3999999999996,1.0072165314927441,579991.06,1000.0,43062.5635
5.0,500.0,1000.0,0.25,2000,-129.1225,-110.0,-1129.1225,-2532.5625,2145.124999999999,0.8165,0.7605,0.6935,0.0405,0.543,136.97875,135.0,165.0,185.0,0.9954513497921517,248232.43125,1000.0,43061.57
5.0,500.0,1000.0,0.5,2000,120.6975,123.75,-879.3025,-2370.1875,2702.5624999999995,0.759,0.693,0.617,0.085,0.4625,194.845,190.0,260.0,312.5,0.9966183941366474,260025.12875,1000.0,43062.251
5.0,500.0,1000.0,0.75,2000,564.2375,617.5,-435.7625,-2480.125,3632.624999999999,0.6115,0.5395,0.472,0.172,0.3525,290.12375,280.0,390.0,470.0,0.9984842275640667,287485.43625,1000.0,43061.9495
5.0,500.0,1000.0,1.0,2000,946.13375,913.75,-53.86625,-2593.1875,4400.874999999995,0.5165,0.466,0.4145,0.2725,0.3125,371.55375,360.0,517.5,625.025,0.9998248008925954,307457.33125,1000.0,43062.106
5.0,500.0,1000.0,1.25,2000,1466.98375,1451.25,466.98375,-2777.625,5799.749999999987,0.4115,0.3695,0.3275,0.4125,0.2505,475.50125,460.0,660.0,785.0,1.0013882091334476,336392.93875,1000.0,43062.8855
5.0,500.0,1000.0,1.5,2000,1729.1525,1733.75,729.1525,-3090.625,6435.374999999998,0.3795,0.3445,0.307,0.453,0.238,553.985,537.5,765.0,912.5749999999999,1.0020130444362887,362213.8125,1000.0,43062.3445
5.0,500.0,1000.0,2.0,2000,2778.63625,2787.5,1778.63625,-3235.75,8547.687499999998,0.274,0.246,0.2185,0.5945,0.1695,735.99875,720.0,985.1249999999999,1177.525,1.0043004509406381,413592.96375,1000.0,43061.1355
5.0,500.0,1000.0,2.5,2000,3578.85375,3615.0,2578.85375,-3821.0625,11106.81249999999,0.249,0.2245,0.2045,0.661,0.1715,919.8425,897.5,1255.2499999999998,1547.5,1.0054878228023036,469922.92625,1000.0,43062.804
5.0,500.0,1000.0,3.0,2000,4333.5925,4267.5,3333.5925,-4390.1875,12863.249999999996,0.227,0.2115,0.198,0.7035,0.1665,1115.56875,1077.5,1560.0,1830.1499999999999,1.0063161729120267,527786.77,1000.0,43061.3765
5.0,500.0,1000.0,4.0,2000,5851.205,5832.5,4851.205,-5298.75,16947.874999999996,0.203,0.189,0.178,0.752,0.1575,1464.3,1422.5,2012.5,2415.0,1.007678642662019,631778.97625,1000.0,43061.0635
5.0,500.0,1000.0,5.0,2000,7783.33625,7836.25,6783.33625,-6136.875,22581.062499999993,0.1715,0.166,0.156,0.791,0.1395,1825.89375,1767.5,2520.0,3045.025,1.0090616917056574,748572.835,1000.0,43061.9715
5.0,500.0,1000.0,6.0,2000,9260.94625,9182.5,8260.94625,-7866.1875,26352.625,0.1665,0.162,0.1545,0.802,0.141,2214.21125,2145.0,3070.0,3662.5,1.0096647633607116,854748.94125,1000.0,43061.9195
5.0,500.0,1000.0,7.0,2000,11217.94,11193.75,10217.94,-8315.5625,32232.937499999985,0.171,0.1615,0.155,0.8065,0.144,2558.49375,2480.0,3517.9999999999995,4140.0,1.010510820451336,972135.33875,1000.0,43061.0225
10.0,1000.0,500.0,0.25,2000,-1898.33,-1875.0,-2398.33,-6680.25,2795.8749999999955,0.8355,0.823,0.813,0.1135,0.783,260.1275,260.0,300.0,320.0,0.995124930255746,491958.09,1000.0,43061.616
10.0,1000.0,500.0,0.5,2000,-2035.015,-2055.0,-2535.015,-6555.5,2595.124999999999,0.858,0.8485,0.832,0.092,0.805,261.075,260.0,300.0,325.0,0.9948472829060323,491976.36,1000.0,43063.16
10.0,1000.0,500.0,0.75,2000,-1951.45,-1922.5,-2451.45,-6700.875,2650.2499999999986,0.85,0.838,0.827,0.1105,0.8,261.4875,260.0,300.0,330.0,0.9950225317012468,492509.415,1000.0,43061.802
10.0,1000.0,500.0,1.0,2000,-1837.03,-1847.5,-2337.03,-6536.625,2975.4999999999973,0.8305,0.8195,0.8015,0.1215,0.77,272.0225,270.0,320.0,345.0,0.9952926055038173,496459.3475,1000.0,43061.758
10.0,1000.0,500.0,1.25,2000,-1705.895,-1770.0,-2205.895,-6326.0,2951.249999999993,0.8145,0.798,0.7845,0.1415,0.756,288.7975,280.0,355.0,420.0,0.9955941286933079,500671.6825,1000.0,43062.7295
10.0,1000.0,500.0,1.5,2000,-1587.745,-1567.5,-2087.745,-6455.125,3285.124999999999,0.791,0.778,0.764,0.158,0.74,317.8075,305.0,415.2499999999998,490.0999999999999,0.9958705303173994,505572.1825,1000.0,43061.4545
10.0,1000.0,500.0,2.0,2000,-1218.42,-1160.0,-1718.42,-6665.5,4070.6249999999964,0.7465,0.733,0.72,0.203,0.6955,387.9225,380.0,525.0,620.05,0.9966958695884672,520082.3775,1000.0,43061.705
10.0,1000.0,500.0,2.5,2000,-829.5775,-927.5,-1329.5775,-6525.125,4845.749999999996,0.6825,0.671,0.652,0.2685,0.626,481.81,465.0,650.0,775.0,0.9975638105072592,545761.1175,1000.0,43060.75
10.0,1000.0,500.0,3.0,2000,-297.815,-332.5,-797.815,-6370.75,5660.0,0.603,0.5865,0.5685,0.342,0.541,581.915,565.0,780.2499999999998,940.0,0.9986128518476951,575147.65,1000.0,43062.2335
10.0,1000.0,500.0,4.0,2000,486.995,537.5,-13.005,-6705.75,7640.374999999998,0.496,0.4825,0.469,0.448,0.443,741.72,720.0,1020.0,1225.1999999999998,0.9999788393850997,614585.165,1000.0,43062.9685
10.0,1000.0,500.0,5.0,2000,1351.27,1487.5,851.27,-6996.75,9556.62499999999,0.4175,0.4105,0.3985,0.539,0.376,957.6775,920.0,1320.0,1540.1999999999998,1.0012662209316716,672291.84,1000.0,43062.3915
10.0,1000.0,500.0,6.0,2000,2175.0575,2022.5,1675.0575,-7055.75,11935.374999999998,0.368,0.3585,0.348,0.582,0.333,1107.46,1070.0,1535.0,1840.0,1.0023125704584968,724327.12,1000.0,43063.09
10.0,1000.0,500.0,7.0,2000,3222.4175,3187.5,2722.4175,-7411.625,14042.499999999985,0.303,0.2985,0.29,0.666,0.2775,1306.565,1260.0,1800.0,2160.0,1.0034635878498173,786010.8125,1000.0,43060.927
10.0,1000.0,1000.0,0.25,2000,-1576.3025,-1540.0,-2576.3025,-6200.625,3206.624999999991,0.8645,0.839,0.814,0.0705,0.7555,260.02,260.0,300.0,320.0,0.9947634735100804,491986.9125,1000.0,43062.7755
10.0,1000.0,1000.0,0.5,2000,-1332.8575,-1370.0,-2332.8575,-6195.25,3500.2499999999986,0.8225,0.7945,0.767,0.0925,0.71,272.8325,270.0,325.0,370.0,0.9953010284754372,496461.2975,1000.0,43061.969
10.0,1000.0,1000.0,0.75,2000,-1047.885,-1112.5,-2047.885,-5780.25,3820.4999999999973,0.788,0.757,0.7265,0.1135,0.662,317.925,305.0,410.0,480.0,0.9959494011242418,505575.8575,1000.0,43061.87
10.0,1000.0,1000.0,1.0,2000,-898.0225,-847.5,-1898.0225,-6275.875,4265.374999999998,0.7465,0.721,0.69,0.1425,0.626,390.325,380.0,520.0,615.05,0.996350809308033,520121.49,1000.0,43063.142
10.0,1000.0,1000.0,1.25,2000,-389.25,-405.0,-1389.25,-6005.5,5435.9999999999945,0.6935,0.6605,0.625,0.2025,0.562,483.0575,470.0,665.0,770.05,0.9974557228005367,546029.34,1000.0,43061.214
10.0,1000.0,1000.0,1.5,2000,205.9275,267.5,-794.0725,-6090.125,6005.249999999998,0.5935,0.562,0.5275,0.281,0.47,578.25,560.0,765.2499999999998,895.0,0.9986192903888359,575119.1225,1000.0,43061.107
10.0,1000.0,1000.0,2.0,2000,830.625,780.0,-169.375,-6107.0,7955.249999999998,0.5225,0.4945,0.47,0.3775,0.41,739.3575,720.0,1020.7499999999993,1210.0,0.9997245824568416,614975.35,1000.0,43061.916
10.0,1000.0,1000.0,2.5,2000,2125.765,2100.0,1125.765,-6275.0,10720.249999999998,0.401,0.3805,0.355,0.5095,0.3085,949.3125,910.0,1320.0,1560.0,1.0016754240917929,671928.3825,1000.0,43061.4115
10.0,1000.0,1000.0,3.0,2000,2711.9075,2550.0,1711.9075,-6575.5,12396.74999999999,0.373,0.3495,0.3255,0.5505,0.2925,1104.9625,1065.0,1520.4999999999995,1825.0,1.0023636565001106,724262.3875,1000.0,43060.2725
10.0,1000.0,1000.0,4.0,2000,4531.89,4510.0,3531.89,-8010.625,16770.25,0.281,0.2715,0.2595,0.6575,0.2375,1489.57,1447.5,2040.0,2465.0,1.0042689015134625,827353.3575,1000.0,43063.2045
10.0,1000.0,1000.0,5.0,2000,6099.8525,5945.0,5099.8525,-8805.5,20476.124999999993,0.2465,0.237,0.228,0.7045,0.209,1847.765,1795.0,2525.0,3045.0,1.0054226770018613,940467.6875,1000.0,43061.2125
10.0,1000.0,1000.0,6.0,2000,7684.73,7640.0,6684.73,-9947.625,25698.37499999998,0.2225,0.2145,0.203,0.74,0.188,2190.36,2135.0,2995.4999999999995,3640.0,1.0063291528000882,1056180.8525,1000.0,43062.816
10.0,1000.0,1000.0,7.0,2000,9971.16,10132.5,8971.16,-9881.125,28778.874999999978,0.183,0.1775,0.1715,0.7905,0.1605,2549.8025,2490.0,3510.0,4100.0,1.0077348799782464,1159831.83,1000.0,43062.89
10.0,1000.0,2000.0,0.25,2000,-346.73,-345.0,-2346.73,-5110.0,4421.999999999989,0.847,0.7945,0.724,0.0345,0.5655,272.49,270.0,325.0,365.0,0.9952733941565964,496493.695,1000.0,43061.8585
10.0,1000.0,2000.0,0.5,2000,172.2425,97.5,-1827.7575,-5110.125,5365.249999999998,0.7555,0.692,0.62,0.075,0.4835,388.16,375.0,510.0,620.05,0.9964858411100943,520112.3675,1000.0,43062.9705
