TrueCount,HandsPlayed,TotalPayout,EV,StdError,HandsPlayedPct
-7.0,1,-1.0,-1.0,0.0,0.0
-6.5,3,1.0,0.333333,0.544331,0.0
-6.0,15,-5.0,-0.333333,0.261052,1e-06
-5.5,56,13.0,0.232143,0.158197,4e-06
-5.0,203,2.0,0.009852,0.081539,1.4e-05
-4.5,855,-21.5,-0.025146,0.038865,5.7e-05
-4.0,2744,-26.0,-0.009475,0.022015,0.000184
-3.5,9699,-255.0,-0.026291,0.011652,0.00065
-3.0,33374,-808.5,-0.024225,0.006285,0.002237
-2.5,119032,-1714.0,-0.014399,0.003325,0.00798
-2.0,377455,-6227.5,-0.016499,0.001864,0.025303
-1.5,1266879,-15140.0,-0.011951,0.001016,0.084927
-1.0,4255744,-38099.0,-0.008952,0.000554,0.285291
-0.5,11699122,-100276.0,-0.008571,0.000333,0.78427
0.0,74238627,-408649.5,-0.005505,0.000132,4.976712
0.5,32960907,-215626.0,-0.006542,0.000198,2.20959
1.0,35195404,-217043.0,-0.006167,0.000192,2.359383
1.5,34514579,-210435.5,-0.006097,0.000194,2.313743
2.0,34955381,-219628.0,-0.006283,0.000193,2.343293
2.5,34571801,-210500.0,-0.006089,0.000194,2.317579
3.0,33397947,-209643.0,-0.006277,0.000197,2.238888
3.5,32642412,-194901.5,-0.005971,0.000199,2.188239
4.0,32050940,-195995.0,-0.006115,0.000201,2.148589
4.5,31335073,-199426.5,-0.006364,0.000203,2.1006
5.0,30169459,-185745.5,-0.006157,0.000207,2.022461
5.5,29421501,-178914.5,-0.006081,0.00021,1.97232
6.0,29455766,-176050.5,-0.005977,0.00021,1.974617
6.5,28319822,-162199.0,-0.005727,0.000214,1.898467
7.0,27544153,-170050.0,-0.006174,0.000217,1.846469
7.5,27352439,-154266.5,-0.00564,0.000218,1.833617
8.0,26377176,-153802.5,-0.005831,0.000222,1.768239
8.5,26223888,-153888.0,-0.005868,0.000222,1.757963
9.0,25308541,-138507.5,-0.005473,0.000226,1.696601
9.5,24580897,-142146.5,-0.005783,0.000229,1.647822
10.0,24518639,-139817.0,-0.005702,0.00023,1.643648
10.5,23778819,-136659.5,-0.005747,0.000233,1.594053
11.0,23535419,-126763.5,-0.005386,0.000235,1.577737
