Strategy,Decks,Penetration,DealerRule,DAS,RAS,Surrender,BlackjackPayout,Iterations,RTP,HouseEdge%,AvgWallet,AvgMoneyBet,NetPer1000,Duration_s
NoStrategy,2,0.45,H17,DAS,NoRAS,NoSurrender,3to2,150000000,0.995925,0.4075,49999.96,10.18,-203.73,823
HiLoStrategy,2,0.45,H17,DAS,NoRAS,NoSurrender,3to2,150000000,0.996565,0.3435,49999.96,10.27,-171.76,832
MentorStrategy,2,0.45,H17,DAS,NoRAS,NoSurrender,3to2,150000000,0.996564,0.3436,49999.96,10.27,-171.81,872
ZenCountStrategy,2,0.45,H17,DAS,NoRAS,NoSurrender,3to2,150000000,0.996637,0.3363,49999.97,10.28,-168.17,881
RPCStrategy,2,0.45,H17,DAS,NoRAS,NoSurrender,3to2,150000000,0.996571,0.3429,49999.96,10.27,-171.47,925
R14Strategy,2,0.45,H17,DAS,NoRAS,NoSurrender,3to2,150000000,0.996597,0.3403,49999.97,10.27,-170.13,925
OmegaIIStrategy,2,0.45,H17,DAS,NoRAS,NoSurrender,3to2,150000000,0.996624,0.3376,49999.97,10.28,-168.81,928
RAPCStrategy,2,0.45,H17,DAS,NoRAS,NoSurrender,3to2,150000000,0.996513,0.3487,49999.96,10.26,-174.33,928
WongHalvesStrategy,2,0.45,H17,DAS,NoRAS,NoSurrender,3to2,150000000,0.996149,0.3851,49999.96,10.22,-192.57,936
