Strategy,Decks,Penetration,DealerRule,DAS,RAS,Surrender,BlackjackPayout,Iterations,RTP,HouseEdge%,AvgWallet,AvgMoneyBet,NetPer1000,Duration_s
HiLoStrategy,8,0.8,S17,DAS,NoRAS,NoSurrender,3to2,38000000,0.996385,0.3615,49999.75,70.05,-180.75,1093
MentorStrategy,8,0.80,S17,DAS,NoRAS,NoSurrender,3to2,38000000,0.996420,0.3580,49999.75,70.00,-179.02,1104
RPCStrategy,8,0.80,S17,DAS,NoRAS,NoSurrender,3to2,38000000,0.996413,0.3587,49999.75,70.00,-179.37,1114
RAPCStrategy,8,0.80,S17,DAS,NoRAS,NoSurrender,3to2,38000000,0.996370,0.3630,49999.75,69.96,-181.49,1146
ZenCountStrategy,8,0.80,S17,DAS,NoRAS,NoSurrender,3to2,38000000,0.996484,0.3516,49999.75,70.03,-175.81,1104
R14Strategy,8,0.80,S17,DAS,NoRAS,NoSurrender,3to2,38000000,0.996492,0.3508,49999.75,69.98,-175.41,1125
OmegaIIStrategy,8,0.80,S17,DAS,NoRAS,NoSurrender,3to2,38000000,0.996434,0.3566,49999.75,70.03,-178.32,1134
WongHalvesStrategy,8,0.80,S17,DAS,NoRAS,NoSurrender,3to2,38000000,0.995353,0.4647,49999.67,69.97,-232.36,1142
